date,product_type,product_name,unit,min_price,max_price,average_price,year,month,season
2024-10-23,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,10,Fall
2024-10-23,SEBZE,DOMATES SALKIM,KG,15.0,50.0,32.5,2024,10,Fall
2024-10-23,SEBZE,SALATALIK SILOR,KG,12.0,40.0,26.0,2024,10,Fall
2024-10-23,SEBZE,KARPUZ,KG,5.0,15.0,10.0,2024,10,Fall
2024-10-24,SEBZE,BIBER SIVRI,KG,20.0,70.0,45.0,2024,10,Fall
2024-10-24,SEBZE,KABAK TAZE,KG,15.0,35.0,25.0,2024,10,Fall
2024-10-24,SEBZE,PATLICAN UZUN,KG,11.0,35.0,23.0,2024,10,Fall
2024-10-24,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,10,Fall
2024-10-24,SEBZE,DOMATES SALKIM,KG,15.0,50.0,32.5,2024,10,Fall
2024-10-24,SEBZE,SALATALIK SILOR,KG,12.0,40.0,26.0,2024,10,Fall
2024-10-24,SEBZE,KARPUZ,KG,5.0,15.0,10.0,2024,10,Fall
2024-10-25,SEBZE,BIBER SIVRI,KG,20.0,70.0,45.0,2024,10,Fall
2024-10-25,SEBZE,KABAK TAZE,KG,15.0,45.0,30.0,2024,10,Fall
2024-10-25,SEBZE,PATLICAN UZUN,KG,20.0,45.0,32.5,2024,10,Fall
2024-10-25,SEBZE,DOMATES SALKIM,KG,15.0,50.0,32.5,2024,10,Fall
2024-10-25,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,10,Fall
2024-10-25,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,10,Fall
2024-10-25,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,10,Fall
2024-10-26,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,10,Fall
2024-10-26,SEBZE,BIBER SIVRI,KG,20.0,70.0,45.0,2024,10,Fall
2024-10-26,SEBZE,KABAK TAZE,KG,15.0,50.0,32.5,2024,10,Fall
2024-10-26,SEBZE,PATLICAN UZUN,KG,20.0,45.0,32.5,2024,10,Fall
2024-10-26,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,10,Fall
2024-10-26,SEBZE,DOMATES SALKIM,KG,15.0,50.0,32.5,2024,10,Fall
2024-10-26,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,10,Fall
2024-10-28,SEBZE,BIBER SIVRI,KG,20.0,70.0,45.0,2024,10,Fall
2024-10-28,SEBZE,KABAK TAZE,KG,15.0,50.0,32.5,2024,10,Fall
2024-10-28,SEBZE,PATLICAN UZUN,KG,20.0,45.0,32.5,2024,10,Fall
2024-10-28,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,10,Fall
2024-10-28,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,10,Fall
2024-10-28,SEBZE,DOMATES SALKIM,KG,15.0,50.0,32.5,2024,10,Fall
2024-10-28,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,10,Fall
2024-10-30,SEBZE,BIBER SIVRI,KG,20.0,70.0,45.0,2024,10,Fall
2024-10-30,SEBZE,KABAK TAZE,KG,15.0,50.0,32.5,2024,10,Fall
2024-10-30,SEBZE,PATLICAN UZUN,KG,20.0,45.0,32.5,2024,10,Fall
2024-10-30,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,10,Fall
2024-10-30,SEBZE,DOMATES SALKIM,KG,25.0,55.0,40.0,2024,10,Fall
2024-10-30,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,10,Fall
2024-10-30,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,10,Fall
2024-10-31,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,10,Fall
2024-10-31,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,10,Fall
2024-10-31,SEBZE,BIBER SIVRI,KG,20.0,60.0,40.0,2024,10,Fall
2024-10-31,SEBZE,KABAK TAZE,KG,15.0,60.0,37.5,2024,10,Fall
2024-10-31,SEBZE,PATLICAN UZUN,KG,20.0,45.0,32.5,2024,10,Fall
2024-10-31,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,10,Fall
2024-10-31,SEBZE,DOMATES SALKIM,KG,25.0,55.0,40.0,2024,10,Fall
2024-01-11,SEBZE,DOMATES SALKIM,KG,25.0,55.0,40.0,2024,1,Winter
2024-01-11,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,1,Winter
2024-01-11,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,1,Winter
2024-01-11,SEBZE,BIBER SIVRI,KG,20.0,60.0,40.0,2024,1,Winter
2024-01-11,SEBZE,KABAK TAZE,KG,15.0,60.0,37.5,2024,1,Winter
2024-01-11,SEBZE,PATLICAN UZUN,KG,20.0,45.0,32.5,2024,1,Winter
2024-01-11,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,1,Winter
2024-02-11,SEBZE,DOMATES SALKIM,KG,25.0,55.0,40.0,2024,2,Winter
2024-02-11,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,2,Winter
2024-02-11,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,2,Winter
2024-02-11,SEBZE,BIBER SIVRI,KG,20.0,60.0,40.0,2024,2,Winter
2024-02-11,SEBZE,KABAK TAZE,KG,15.0,60.0,37.5,2024,2,Winter
2024-02-11,SEBZE,PATLICAN UZUN,KG,20.0,45.0,32.5,2024,2,Winter
2024-02-11,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,2,Winter
2024-04-11,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,4,Spring
2024-04-11,SEBZE,BIBER SIVRI,KG,20.0,70.0,45.0,2024,4,Spring
2024-04-11,SEBZE,KABAK TAZE,KG,15.0,55.0,35.0,2024,4,Spring
2024-04-11,SEBZE,PATLICAN UZUN,KG,20.0,45.0,32.5,2024,4,Spring
2024-04-11,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,4,Spring
2024-04-11,SEBZE,DOMATES SALKIM,KG,35.0,65.0,50.0,2024,4,Spring
2024-04-11,SEBZE,SALATALIK SILOR,KG,25.0,60.0,42.5,2024,4,Spring
2024-05-11,SEBZE,BIBER SIVRI,KG,20.0,70.0,45.0,2024,5,Spring
2024-05-11,SEBZE,KABAK TAZE,KG,15.0,55.0,35.0,2024,5,Spring
2024-05-11,SEBZE,PATLICAN UZUN,KG,20.0,45.0,32.5,2024,5,Spring
2024-05-11,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,5,Spring
2024-05-11,SEBZE,DOMATES SALKIM,KG,35.0,65.0,50.0,2024,5,Spring
2024-05-11,SEBZE,SALATALIK SILOR,KG,25.0,60.0,42.5,2024,5,Spring
2024-05-11,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,5,Spring
2024-06-11,SEBZE,KABAK TAZE,KG,15.0,45.0,30.0,2024,6,Summer
2024-06-11,SEBZE,PATLICAN UZUN,KG,20.0,45.0,32.5,2024,6,Summer
2024-06-11,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,6,Summer
2024-06-11,SEBZE,DOMATES SALKIM,KG,35.0,65.0,50.0,2024,6,Summer
2024-06-11,SEBZE,SALATALIK SILOR,KG,25.0,60.0,42.5,2024,6,Summer
2024-06-11,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,6,Summer
2024-06-11,SEBZE,BIBER SIVRI,KG,20.0,70.0,45.0,2024,6,Summer
2024-07-11,SEBZE,BIBER SIVRI,KG,20.0,70.0,45.0,2024,7,Summer
2024-07-11,SEBZE,KABAK TAZE,KG,15.0,45.0,30.0,2024,7,Summer
2024-07-11,SEBZE,PATLICAN UZUN,KG,20.0,45.0,32.5,2024,7,Summer
2024-07-11,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,7,Summer
2024-07-11,SEBZE,DOMATES SALKIM,KG,35.0,65.0,50.0,2024,7,Summer
2024-07-11,SEBZE,SALATALIK SILOR,KG,25.0,60.0,42.5,2024,7,Summer
2024-07-11,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,7,Summer
2024-08-11,SEBZE,DOMATES SALKIM,KG,35.0,65.0,50.0,2024,8,Summer
2024-08-11,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,8,Summer
2024-08-11,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,8,Summer
2024-08-11,SEBZE,BIBER SIVRI,KG,20.0,70.0,45.0,2024,8,Summer
2024-08-11,SEBZE,KABAK TAZE,KG,15.0,45.0,30.0,2024,8,Summer
2024-08-11,SEBZE,PATLICAN UZUN,KG,20.0,45.0,32.5,2024,8,Summer
2024-08-11,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,8,Summer
2024-09-11,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,9,Fall
2024-09-11,SEBZE,BIBER SIVRI,KG,20.0,70.0,45.0,2024,9,Fall
2024-09-11,SEBZE,KABAK TAZE,KG,15.0,50.0,32.5,2024,9,Fall
2024-09-11,SEBZE,PATLICAN UZUN,KG,20.0,50.0,35.0,2024,9,Fall
2024-09-11,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,9,Fall
2024-09-11,SEBZE,DOMATES SALKIM,KG,35.0,65.0,50.0,2024,9,Fall
2024-09-11,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,9,Fall
2024-11-11,SEBZE,DOMATES SALKIM,KG,35.0,65.0,50.0,2024,11,Fall
2024-11-11,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-11,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-11,SEBZE,BIBER SIVRI,KG,20.0,70.0,45.0,2024,11,Fall
2024-11-11,SEBZE,KABAK TAZE,KG,15.0,50.0,32.5,2024,11,Fall
2024-11-11,SEBZE,PATLICAN UZUN,KG,20.0,50.0,35.0,2024,11,Fall
2024-11-11,SEBZE,SOGAN KURU,KG,8.0,18.0,13.0,2024,11,Fall
2024-12-11,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2025,12,Winter
2024-12-11,SEBZE,BIBER SIVRI,KG,40.0,80.0,60.0,2025,12,Winter
2024-12-11,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2025,12,Winter
2024-12-11,SEBZE,PATLICAN UZUN,KG,20.0,50.0,35.0,2025,12,Winter
2024-12-11,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2025,12,Winter
2024-12-11,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2025,12,Winter
2024-12-11,SEBZE,DOMATES SALKIM,KG,35.0,65.0,50.0,2025,12,Winter
2024-11-13,SEBZE,BIBER SIVRI,KG,40.0,80.0,60.0,2024,11,Fall
2024-11-13,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-13,SEBZE,PATLICAN UZUN,KG,20.0,50.0,35.0,2024,11,Fall
2024-11-13,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-13,SEBZE,DOMATES SALKIM,KG,35.0,65.0,50.0,2024,11,Fall
2024-11-13,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-13,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-14,SEBZE,BIBER SIVRI,KG,40.0,80.0,60.0,2024,11,Fall
2024-11-14,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-14,SEBZE,PATLICAN UZUN,KG,20.0,50.0,35.0,2024,11,Fall
2024-11-14,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-14,SEBZE,DOMATES SALKIM,KG,35.0,65.0,50.0,2024,11,Fall
2024-11-14,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-14,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-15,SEBZE,BIBER SIVRI,KG,40.0,80.0,60.0,2024,11,Fall
2024-11-15,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-15,SEBZE,PATLICAN UZUN,KG,20.0,50.0,35.0,2024,11,Fall
2024-11-15,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-15,SEBZE,DOMATES SALKIM,KG,35.0,65.0,50.0,2024,11,Fall
2024-11-15,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-15,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-16,SEBZE,DOMATES SALKIM,KG,35.0,65.0,50.0,2024,11,Fall
2024-11-16,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-16,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-16,SEBZE,BIBER SIVRI,KG,40.0,80.0,60.0,2024,11,Fall
2024-11-16,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-16,SEBZE,PATLICAN UZUN,KG,20.0,50.0,35.0,2024,11,Fall
2024-11-16,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-18,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,11,Fall
2024-11-18,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-18,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-18,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,11,Fall
2024-11-18,SEBZE,KABAK TAZE,KG,25.0,60.0,42.5,2024,11,Fall
2024-11-18,SEBZE,PATLICAN UZUN,KG,25.0,60.0,42.5,2024,11,Fall
2024-11-18,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-19,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-19,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,11,Fall
2024-11-19,SEBZE,KABAK TAZE,KG,25.0,60.0,42.5,2024,11,Fall
2024-11-19,SEBZE,PATLICAN UZUN,KG,25.0,60.0,42.5,2024,11,Fall
2024-11-19,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-19,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,11,Fall
2024-11-19,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-20,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,11,Fall
2024-11-20,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-20,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-20,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,11,Fall
2024-11-20,SEBZE,KABAK TAZE,KG,25.0,60.0,42.5,2024,11,Fall
2024-11-20,SEBZE,PATLICAN UZUN,KG,25.0,60.0,42.5,2024,11,Fall
2024-11-20,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-21,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,11,Fall
2024-11-21,SEBZE,KABAK TAZE,KG,25.0,60.0,42.5,2024,11,Fall
2024-11-21,SEBZE,PATLICAN UZUN,KG,25.0,60.0,42.5,2024,11,Fall
2024-11-21,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-21,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,11,Fall
2024-11-21,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-21,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-22,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-22,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,11,Fall
2024-11-22,SEBZE,KABAK TAZE,KG,25.0,60.0,42.5,2024,11,Fall
2024-11-22,SEBZE,PATLICAN UZUN,KG,25.0,65.0,45.0,2024,11,Fall
2024-11-22,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-22,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,11,Fall
2024-11-22,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-23,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,11,Fall
2024-11-23,SEBZE,KABAK TAZE,KG,25.0,60.0,42.5,2024,11,Fall
2024-11-23,SEBZE,PATLICAN UZUN,KG,25.0,65.0,45.0,2024,11,Fall
2024-11-23,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-23,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,11,Fall
2024-11-23,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-23,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-25,SEBZE,PATLICAN UZUN,KG,25.0,65.0,45.0,2024,11,Fall
2024-11-25,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-25,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,11,Fall
2024-11-25,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,11,Fall
2024-11-25,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-25,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,11,Fall
2024-11-25,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-26,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-26,SEBZE,PATLICAN UZUN,KG,25.0,65.0,45.0,2024,11,Fall
2024-11-26,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-26,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,11,Fall
2024-11-26,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,11,Fall
2024-11-26,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-26,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,11,Fall
2024-11-27,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-27,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,11,Fall
2024-11-27,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-27,SEBZE,PATLICAN UZUN,KG,25.0,65.0,45.0,2024,11,Fall
2024-11-27,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-27,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,11,Fall
2024-11-27,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,11,Fall
2024-11-28,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,11,Fall
2024-11-28,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-28,SEBZE,BIBER SIVRI,KG,40.0,85.0,62.5,2024,11,Fall
2024-11-28,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-28,SEBZE,PATLICAN UZUN,KG,25.0,65.0,45.0,2024,11,Fall
2024-11-28,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-28,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,11,Fall
2024-11-29,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-29,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,11,Fall
2024-11-29,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-29,SEBZE,PATLICAN UZUN,KG,25.0,65.0,45.0,2024,11,Fall
2024-11-29,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-29,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,11,Fall
2024-11-29,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,11,Fall
2024-11-30,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-30,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,11,Fall
2024-11-30,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-30,SEBZE,PATLICAN UZUN,KG,25.0,55.0,40.0,2024,11,Fall
2024-11-30,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-30,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,11,Fall
2024-11-30,SEBZE,SALATALIK SILOR,KG,25.0,55.0,40.0,2024,11,Fall
2024-02-12,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,2,Winter
2024-02-12,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,2,Winter
2024-02-12,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,2,Winter
2024-02-12,SEBZE,PATLICAN UZUN,KG,25.0,55.0,40.0,2024,2,Winter
2024-02-12,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,2,Winter
2024-02-12,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,2,Winter
2024-02-12,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,2,Winter
2024-03-12,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,3,Spring
2024-03-12,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,3,Spring
2024-03-12,SEBZE,PATLICAN UZUN,KG,25.0,55.0,40.0,2024,3,Spring
2024-03-12,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,3,Spring
2024-03-12,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,3,Spring
2024-03-12,SEBZE,DOMATES SALKIM,KG,35.0,70.0,52.5,2024,3,Spring
2024-03-12,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,3,Spring
2024-04-12,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,4,Spring
2024-04-12,SEBZE,PATLICAN UZUN,KG,25.0,60.0,42.5,2024,4,Spring
2024-04-12,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,4,Spring
2024-04-12,SEBZE,DOMATES SALKIM,KG,35.0,60.0,47.5,2024,4,Spring
2024-04-12,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,4,Spring
2024-04-12,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,4,Spring
2024-04-12,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,4,Spring
2024-05-12,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,5,Spring
2024-05-12,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,5,Spring
2024-05-12,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,5,Spring
2024-05-12,SEBZE,PATLICAN UZUN,KG,25.0,60.0,42.5,2024,5,Spring
2024-05-12,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,5,Spring
2024-05-12,SEBZE,DOMATES SALKIM,KG,35.0,60.0,47.5,2024,5,Spring
2024-05-12,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,5,Spring
2024-06-12,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,6,Summer
2024-06-12,SEBZE,DOMATES SALKIM,KG,35.0,60.0,47.5,2024,6,Summer
2024-06-12,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,6,Summer
2024-06-12,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,6,Summer
2024-06-12,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,6,Summer
2024-06-12,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,6,Summer
2024-06-12,SEBZE,PATLICAN UZUN,KG,25.0,60.0,42.5,2024,6,Summer
2024-07-12,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,7,Summer
2024-07-12,SEBZE,PATLICAN UZUN,KG,25.0,60.0,42.5,2024,7,Summer
2024-07-12,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,7,Summer
2024-07-12,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,7,Summer
2024-07-12,SEBZE,DOMATES SALKIM,KG,35.0,60.0,47.5,2024,7,Summer
2024-07-12,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,7,Summer
2024-07-12,SEBZE,BIBER SIVRI,KG,40.0,80.0,60.0,2024,7,Summer
2024-09-12,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,9,Fall
2024-09-12,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,9,Fall
2024-09-12,SEBZE,PATLICAN UZUN,KG,25.0,70.0,47.5,2024,9,Fall
2024-09-12,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,9,Fall
2024-09-12,SEBZE,DOMATES SALKIM,KG,35.0,60.0,47.5,2024,9,Fall
2024-09-12,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,9,Fall
2024-09-12,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,9,Fall
2024-10-12,SEBZE,DOMATES SALKIM,KG,35.0,60.0,47.5,2024,10,Fall
2024-10-12,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,10,Fall
2024-10-12,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,10,Fall
2024-10-12,SEBZE,BIBER SIVRI,KG,40.0,90.0,65.0,2024,10,Fall
2024-10-12,SEBZE,KABAK TAZE,KG,25.0,55.0,40.0,2024,10,Fall
2024-10-12,SEBZE,PATLICAN UZUN,KG,25.0,75.0,50.0,2024,10,Fall
2024-10-12,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,10,Fall
2024-11-12,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2024,11,Fall
2024-11-12,SEBZE,DOMATES SALKIM,KG,35.0,60.0,47.5,2024,11,Fall
2024-11-12,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2024,11,Fall
2024-11-12,SEBZE,BIBER SIVRI,KG,40.0,80.0,60.0,2024,11,Fall
2024-11-12,SEBZE,KABAK TAZE,KG,25.0,50.0,37.5,2024,11,Fall
2024-11-12,SEBZE,PATLICAN UZUN,KG,25.0,70.0,47.5,2024,11,Fall
2024-11-12,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2024,11,Fall
2024-12-12,SEBZE,SALATALIK SILOR,KG,25.0,50.0,37.5,2025,12,Winter
2024-12-12,SEBZE,DOMATES SALKIM,KG,35.0,60.0,47.5,2025,12,Winter
2024-12-12,SEBZE,BIBER SIVRI,KG,40.0,80.0,60.0,2025,12,Winter
2024-12-12,SEBZE,KABAK TAZE,KG,25.0,50.0,37.5,2025,12,Winter
2024-12-12,SEBZE,PATLICAN UZUN,KG,25.0,70.0,47.5,2025,12,Winter
2024-12-12,SEBZE,SOGAN KURU,KG,10.0,20.0,15.0,2025,12,Winter
2024-12-12,SEBZE,KARPUZ,KG,10.0,20.0,15.0,2025,12,Winter
2024-12-13,SEBZE,BIBER SIVRI,KG,40.0,80.0,60.0,2025,12,Winter
