product_name,year,district,planted_area,production_amount,season,diesel_price,fertilizer_price,average_price,yield_per_decare_kg
MARUL,2021,İzmir(Ödemiş),1300.0,5525.0,Spring,6.69,6709.0,1.93,4250.0
MARUL,2021,İzmir(Ödemiş),1300.0,5525.0,Summer,7.34,6709.0,2.39,4250.0
MARUL,2021,İzmir(Ödemiş),1300.0,5525.0,Fall,7.99,6709.0,3.42,4250.0
MARUL,2022,İzmir(Bayındır),1400.0,2240.0,Winter,13.29,15353.33,3.42,1600.0
MARUL,2022,İzmir(Bayındır),1400.0,2240.0,Spring,21.62,15353.33,5.87,1600.0
MARUL,2022,İzmir(Bayındır),1400.0,2240.0,Summer,26.18,15353.33,4.24,1600.0
MARUL,2022,İzmir(Bayındır),1400.0,2240.0,Fall,25.49,15353.33,5.46,1600.0
MARUL,2022,İzmir(Bergama),13.0,20.0,Winter,13.29,15353.33,3.42,1538.4615384615386
MARUL,2022,İzmir(Bergama),13.0,20.0,Spring,21.62,15353.33,5.87,1538.4615384615386
MARUL,2022,İzmir(Bergama),13.0,20.0,Summer,26.18,15353.33,4.24,1538.4615384615386
MARUL,2022,İzmir(Bergama),13.0,20.0,Fall,25.49,15353.33,5.46,1538.4615384615386
MARUL,2022,İzmir(Menderes),420.0,1344.0,Winter,13.29,15353.33,3.42,3200.0
MARUL,2022,İzmir(Menderes),420.0,1344.0,Spring,21.62,15353.33,5.87,3200.0
MARUL,2022,İzmir(Menderes),420.0,1344.0,Summer,26.18,15353.33,4.24,3200.0
MARUL,2022,İzmir(Menderes),420.0,1344.0,Fall,25.49,15353.33,5.46,3200.0
MARUL,2022,İzmir(Tire),3124.0,4686.0,Winter,13.29,15353.33,3.42,1500.0
MARUL,2022,İzmir(Tire),3124.0,4686.0,Spring,21.62,15353.33,5.87,1500.0
MARUL,2022,İzmir(Tire),3124.0,4686.0,Summer,26.18,15353.33,4.24,1500.0
MARUL,2022,İzmir(Tire),3124.0,4686.0,Fall,25.49,15353.33,5.46,1500.0
MARUL,2022,İzmir(Torbalı),507.0,1389.0,Winter,13.29,15353.33,3.42,2739.644970414201
MARUL,2022,İzmir(Torbalı),507.0,1389.0,Spring,21.62,15353.33,5.87,2739.644970414201
MARUL,2022,İzmir(Torbalı),507.0,1389.0,Summer,26.18,15353.33,4.24,2739.644970414201
MARUL,2022,İzmir(Torbalı),507.0,1389.0,Fall,25.49,15353.33,5.46,2739.644970414201
MARUL,2022,İzmir(Ödemiş),1300.0,5525.0,Winter,13.29,15353.33,3.42,4250.0
MARUL,2022,İzmir(Ödemiş),1300.0,5525.0,Spring,21.62,15353.33,5.87,4250.0
MARUL,2022,İzmir(Ödemiş),1300.0,5525.0,Summer,26.18,15353.33,4.24,4250.0
MARUL,2022,İzmir(Ödemiş),1300.0,5525.0,Fall,25.49,15353.33,5.46,4250.0
MARUL,2023,İzmir(Bayındır),2125.0,3400.0,Winter,22.27,10488.0,7.48,1600.0
MARUL,2023,İzmir(Bayındır),2125.0,3400.0,Spring,20.55,10488.0,8.39,1600.0
MARUL,2023,İzmir(Bayındır),2125.0,3400.0,Summer,30.3,10488.0,16.53,1600.0
MARUL,2023,İzmir(Bayındır),2125.0,3400.0,Fall,39.39,10488.0,18.1,1600.0
MARUL,2023,İzmir(Bergama),53.0,144.0,Winter,22.27,10488.0,7.48,2716.9811320754716
MARUL,2023,İzmir(Bergama),53.0,144.0,Spring,20.55,10488.0,8.39,2716.9811320754716
MARUL,2023,İzmir(Bergama),53.0,144.0,Summer,30.3,10488.0,16.53,2716.9811320754716
MARUL,2023,İzmir(Bergama),53.0,144.0,Fall,39.39,10488.0,18.1,2716.9811320754716
MARUL,2023,İzmir(Menderes),150.0,480.0,Winter,22.27,10488.0,7.48,3200.0
MARUL,2023,İzmir(Menderes),150.0,480.0,Spring,20.55,10488.0,8.39,3200.0
MARUL,2023,İzmir(Menderes),150.0,480.0,Summer,30.3,10488.0,16.53,3200.0
MARUL,2023,İzmir(Menderes),150.0,480.0,Fall,39.39,10488.0,18.1,3200.0
MARUL,2023,İzmir(Tire),4150.0,6225.0,Winter,22.27,10488.0,7.48,1500.0
MARUL,2023,İzmir(Tire),4150.0,6225.0,Spring,20.55,10488.0,8.39,1500.0
MARUL,2023,İzmir(Tire),4150.0,6225.0,Summer,30.3,10488.0,16.53,1500.0
MARUL,2023,İzmir(Tire),4150.0,6225.0,Fall,39.39,10488.0,18.1,1500.0
MARUL,2023,İzmir(Torbalı),495.0,1229.0,Winter,22.27,10488.0,7.48,2482.8282828282827
MARUL,2023,İzmir(Torbalı),495.0,1229.0,Spring,20.55,10488.0,8.39,2482.8282828282827
MARUL,2023,İzmir(Torbalı),495.0,1229.0,Summer,30.3,10488.0,16.53,2482.8282828282827
MARUL,2023,İzmir(Torbalı),495.0,1229.0,Fall,39.39,10488.0,18.1,2482.8282828282827
MARUL,2023,İzmir(Ödemiş),1000.0,4250.0,Winter,22.27,10488.0,7.48,4250.0
MARUL,2023,İzmir(Ödemiş),1000.0,4250.0,Spring,20.55,10488.0,8.39,4250.0
MARUL,2023,İzmir(Ödemiş),1000.0,4250.0,Summer,30.3,10488.0,16.53,4250.0
MARUL,2023,İzmir(Ödemiş),1000.0,4250.0,Fall,39.39,10488.0,18.1,4250.0
MARUL,2024,İzmir(Bayındır),2500.0,4000.0,Winter,40.18,11266.67,14.94,1600.0
MARUL,2024,İzmir(Bayındır),2500.0,4000.0,Spring,42.39,11266.67,14.96,1600.0
MARUL,2024,İzmir(Bayındır),2500.0,4000.0,Summer,44.12,11266.67,16.86,1600.0
MARUL,2024,İzmir(Bayındır),2500.0,4000.0,Fall,43.82,11266.67,19.37,1600.0
MARUL,2024,İzmir(Bergama),111.0,216.0,Winter,40.18,11266.67,14.94,1945.945945945946
MARUL,2024,İzmir(Bergama),111.0,216.0,Spring,42.39,11266.67,14.96,1945.945945945946
MARUL,2024,İzmir(Bergama),111.0,216.0,Summer,44.12,11266.67,16.86,1945.945945945946
MARUL,2024,İzmir(Bergama),111.0,216.0,Fall,43.82,11266.67,19.37,1945.945945945946
MARUL,2024,İzmir(Menderes),300.0,960.0,Winter,40.18,11266.67,14.94,3200.0
MARUL,2024,İzmir(Menderes),300.0,960.0,Spring,42.39,11266.67,14.96,3200.0
MARUL,2024,İzmir(Menderes),300.0,960.0,Summer,44.12,11266.67,16.86,3200.0
MARUL,2024,İzmir(Menderes),300.0,960.0,Fall,43.82,11266.67,19.37,3200.0
MARUL,2024,İzmir(Tire),5600.0,8400.0,Winter,40.18,11266.67,14.94,1500.0
MARUL,2024,İzmir(Tire),5600.0,8400.0,Spring,42.39,11266.67,14.96,1500.0
MARUL,2024,İzmir(Tire),5600.0,8400.0,Summer,44.12,11266.67,16.86,1500.0
MARUL,2024,İzmir(Tire),5600.0,8400.0,Fall,43.82,11266.67,19.37,1500.0
MARUL,2024,İzmir(Torbalı),690.0,1725.0,Winter,40.18,11266.67,14.94,2500.0
MARUL,2024,İzmir(Torbalı),690.0,1725.0,Spring,42.39,11266.67,14.96,2500.0
MARUL,2024,İzmir(Torbalı),690.0,1725.0,Summer,44.12,11266.67,16.86,2500.0
MARUL,2024,İzmir(Torbalı),690.0,1725.0,Fall,43.82,11266.67,19.37,2500.0
MARUL,2024,İzmir(Ödemiş),1000.0,4000.0,Winter,40.18,11266.67,14.94,4000.0
MARUL,2024,İzmir(Ödemiş),1000.0,4000.0,Spring,42.39,11266.67,14.96,4000.0
MARUL,2024,İzmir(Ödemiş),1000.0,4000.0,Summer,44.12,11266.67,16.86,4000.0
MARUL,2024,İzmir(Ödemiş),1000.0,4000.0,Fall,43.82,11266.67,19.37,4000.0
MARUL,2025,İzmir(Bayındır),4212.0,17016.0,Winter,46.61,14550.0,21.47,4039.8860398860397
MARUL,2025,İzmir(Bayındır),4212.0,17016.0,Spring,46.68,14550.0,19.7,4039.8860398860397
MARUL,2025,İzmir(Bayındır),4212.0,17016.0,Summer,52.69,14550.0,18.2,4039.8860398860397
MARUL,2025,İzmir(Bayındır),4212.0,17016.0,Fall,56.39,14550.0,22.13,4039.8860398860397
MARUL,2025,İzmir(Bergama),45.0,87.0,Winter,46.61,14550.0,21.47,1933.3333333333333
MARUL,2025,İzmir(Bergama),45.0,87.0,Spring,46.68,14550.0,19.7,1933.3333333333333
MARUL,2025,İzmir(Bergama),45.0,87.0,Summer,52.69,14550.0,18.2,1933.3333333333333
MARUL,2025,İzmir(Bergama),45.0,87.0,Fall,56.39,14550.0,22.13,1933.3333333333333
MARUL,2025,İzmir(Menderes),100.0,323.0,Winter,46.61,14550.0,21.47,3230.0
MARUL,2025,İzmir(Menderes),100.0,323.0,Spring,46.68,14550.0,19.7,3230.0
MARUL,2025,İzmir(Menderes),100.0,323.0,Summer,52.69,14550.0,18.2,3230.0
MARUL,2025,İzmir(Menderes),100.0,323.0,Fall,56.39,14550.0,22.13,3230.0
MARUL,2025,İzmir(Tire),5000.0,20220.0,Winter,46.61,14550.0,21.47,4044.0
MARUL,2025,İzmir(Tire),5000.0,20220.0,Spring,46.68,14550.0,19.7,4044.0
MARUL,2025,İzmir(Tire),5000.0,20220.0,Summer,52.69,14550.0,18.2,4044.0
MARUL,2025,İzmir(Tire),5000.0,20220.0,Fall,56.39,14550.0,22.13,4044.0
MARUL,2025,İzmir(Torbalı),1555.0,5441.0,Winter,46.61,14550.0,21.47,3499.0353697749197
MARUL,2025,İzmir(Torbalı),1555.0,5441.0,Spring,46.68,14550.0,19.7,3499.0353697749197
MARUL,2025,İzmir(Torbalı),1555.0,5441.0,Summer,52.69,14550.0,18.2,3499.0353697749197
MARUL,2025,İzmir(Torbalı),1555.0,5441.0,Fall,56.39,14550.0,22.13,3499.0353697749197
MARUL,2025,İzmir(Ödemiş),1000.0,4040.0,Winter,46.61,14550.0,21.47,4040.0
MARUL,2025,İzmir(Ödemiş),1000.0,4040.0,Spring,46.68,14550.0,19.7,4040.0
MARUL,2025,İzmir(Ödemiş),1000.0,4040.0,Summer,52.69,14550.0,18.2,4040.0
MARUL,2025,İzmir(Ödemiş),1000.0,4040.0,Fall,56.39,14550.0,22.13,4040.0
PATLICAN UZUN,2014,İzmir(Bayındır),2000.0,6600.0,Winter,4.54,886.0,2.34,3300.0
PATLICAN UZUN,2014,İzmir(Bayındır),2000.0,6600.0,Spring,4.58,886.0,1.58,3300.0
PATLICAN UZUN,2014,İzmir(Bayındır),2000.0,6600.0,Summer,4.38,886.0,0.8,3300.0
PATLICAN UZUN,2014,İzmir(Bayındır),2000.0,6600.0,Fall,4.24,886.0,1.06,3300.0
PATLICAN UZUN,2014,İzmir(Bergama),1400.0,2520.0,Winter,4.54,886.0,2.34,1800.0
PATLICAN UZUN,2014,İzmir(Bergama),1400.0,2520.0,Spring,4.58,886.0,1.58,1800.0
PATLICAN UZUN,2014,İzmir(Bergama),1400.0,2520.0,Summer,4.38,886.0,0.8,1800.0
PATLICAN UZUN,2014,İzmir(Bergama),1400.0,2520.0,Fall,4.24,886.0,1.06,1800.0
PATLICAN UZUN,2014,İzmir(Menderes),410.0,1046.0,Winter,4.54,886.0,2.34,2551.2195121951218
PATLICAN UZUN,2014,İzmir(Menderes),410.0,1046.0,Spring,4.58,886.0,1.58,2551.2195121951218
PATLICAN UZUN,2014,İzmir(Menderes),410.0,1046.0,Summer,4.38,886.0,0.8,2551.2195121951218
PATLICAN UZUN,2014,İzmir(Menderes),410.0,1046.0,Fall,4.24,886.0,1.06,2551.2195121951218
PATLICAN UZUN,2014,İzmir(Tire),1500.0,4500.0,Winter,4.54,886.0,2.34,3000.0
PATLICAN UZUN,2014,İzmir(Tire),1500.0,4500.0,Spring,4.58,886.0,1.58,3000.0
PATLICAN UZUN,2014,İzmir(Tire),1500.0,4500.0,Summer,4.38,886.0,0.8,3000.0
PATLICAN UZUN,2014,İzmir(Tire),1500.0,4500.0,Fall,4.24,886.0,1.06,3000.0
PATLICAN UZUN,2014,İzmir(Torbalı),519.0,1555.0,Winter,4.54,886.0,2.34,2996.146435452794
PATLICAN UZUN,2014,İzmir(Torbalı),519.0,1555.0,Spring,4.58,886.0,1.58,2996.146435452794
PATLICAN UZUN,2014,İzmir(Torbalı),519.0,1555.0,Summer,4.38,886.0,0.8,2996.146435452794
PATLICAN UZUN,2014,İzmir(Torbalı),519.0,1555.0,Fall,4.24,886.0,1.06,2996.146435452794
PATLICAN UZUN,2014,İzmir(Ödemiş),1500.0,6000.0,Winter,4.54,886.0,2.34,4000.0
PATLICAN UZUN,2014,İzmir(Ödemiş),1500.0,6000.0,Spring,4.58,886.0,1.58,4000.0
PATLICAN UZUN,2014,İzmir(Ödemiş),1500.0,6000.0,Summer,4.38,886.0,0.8,4000.0
PATLICAN UZUN,2014,İzmir(Ödemiş),1500.0,6000.0,Fall,4.24,886.0,1.06,4000.0
PATLICAN UZUN,2015,İzmir(Bayındır),1000.0,3300.0,Winter,3.75,903.33,2.31,3300.0
PATLICAN UZUN,2015,İzmir(Bayındır),1000.0,3300.0,Spring,3.93,903.33,1.84,3300.0
PATLICAN UZUN,2015,İzmir(Bayındır),1000.0,3300.0,Summer,3.9,903.33,0.99,3300.0
PATLICAN UZUN,2015,İzmir(Bayındır),1000.0,3300.0,Fall,3.84,903.33,1.2,3300.0
PATLICAN UZUN,2015,İzmir(Bergama),1400.0,2520.0,Winter,3.75,903.33,2.31,1800.0
PATLICAN UZUN,2015,İzmir(Bergama),1400.0,2520.0,Spring,3.93,903.33,1.84,1800.0
PATLICAN UZUN,2015,İzmir(Bergama),1400.0,2520.0,Summer,3.9,903.33,0.99,1800.0
PATLICAN UZUN,2015,İzmir(Bergama),1400.0,2520.0,Fall,3.84,903.33,1.2,1800.0
PATLICAN UZUN,2015,İzmir(Menderes),420.0,1076.0,Winter,3.75,903.33,2.31,2561.904761904762
PATLICAN UZUN,2015,İzmir(Menderes),420.0,1076.0,Spring,3.93,903.33,1.84,2561.904761904762
PATLICAN UZUN,2015,İzmir(Menderes),420.0,1076.0,Summer,3.9,903.33,0.99,2561.904761904762
PATLICAN UZUN,2015,İzmir(Menderes),420.0,1076.0,Fall,3.84,903.33,1.2,2561.904761904762
PATLICAN UZUN,2015,İzmir(Tire),1480.0,4440.0,Winter,3.75,903.33,2.31,3000.0
PATLICAN UZUN,2015,İzmir(Tire),1480.0,4440.0,Spring,3.93,903.33,1.84,3000.0
PATLICAN UZUN,2015,İzmir(Tire),1480.0,4440.0,Summer,3.9,903.33,0.99,3000.0
PATLICAN UZUN,2015,İzmir(Tire),1480.0,4440.0,Fall,3.84,903.33,1.2,3000.0
PATLICAN UZUN,2015,İzmir(Torbalı),250.0,748.0,Winter,3.75,903.33,2.31,2992.0
PATLICAN UZUN,2015,İzmir(Torbalı),250.0,748.0,Spring,3.93,903.33,1.84,2992.0
PATLICAN UZUN,2015,İzmir(Torbalı),250.0,748.0,Summer,3.9,903.33,0.99,2992.0
PATLICAN UZUN,2015,İzmir(Torbalı),250.0,748.0,Fall,3.84,903.33,1.2,2992.0
PATLICAN UZUN,2015,İzmir(Ödemiş),1500.0,6000.0,Winter,3.75,903.33,2.31,4000.0
PATLICAN UZUN,2015,İzmir(Ödemiş),1500.0,6000.0,Spring,3.93,903.33,1.84,4000.0
PATLICAN UZUN,2015,İzmir(Ödemiş),1500.0,6000.0,Summer,3.9,903.33,0.99,4000.0
PATLICAN UZUN,2015,İzmir(Ödemiş),1500.0,6000.0,Fall,3.84,903.33,1.2,4000.0
PATLICAN UZUN,2016,İzmir(Bayındır),1000.0,3300.0,Winter,3.48,822.67,2.19,3300.0
PATLICAN UZUN,2016,İzmir(Bayındır),1000.0,3300.0,Spring,3.63,822.67,1.25,3300.0
PATLICAN UZUN,2016,İzmir(Bayındır),1000.0,3300.0,Summer,3.79,822.67,0.88,3300.0
PATLICAN UZUN,2016,İzmir(Bayındır),1000.0,3300.0,Fall,4.13,822.67,1.16,3300.0
PATLICAN UZUN,2016,İzmir(Bergama),1400.0,2520.0,Winter,3.48,822.67,2.19,1800.0
PATLICAN UZUN,2016,İzmir(Bergama),1400.0,2520.0,Spring,3.63,822.67,1.25,1800.0
PATLICAN UZUN,2016,İzmir(Bergama),1400.0,2520.0,Summer,3.79,822.67,0.88,1800.0
PATLICAN UZUN,2016,İzmir(Bergama),1400.0,2520.0,Fall,4.13,822.67,1.16,1800.0
PATLICAN UZUN,2016,İzmir(Menderes),530.0,1451.0,Winter,3.48,822.67,2.19,2737.735849056604
PATLICAN UZUN,2016,İzmir(Menderes),530.0,1451.0,Spring,3.63,822.67,1.25,2737.735849056604
PATLICAN UZUN,2016,İzmir(Menderes),530.0,1451.0,Summer,3.79,822.67,0.88,2737.735849056604
PATLICAN UZUN,2016,İzmir(Menderes),530.0,1451.0,Fall,4.13,822.67,1.16,2737.735849056604
PATLICAN UZUN,2016,İzmir(Tire),1500.0,4575.0,Winter,3.48,822.67,2.19,3050.0
PATLICAN UZUN,2016,İzmir(Tire),1500.0,4575.0,Spring,3.63,822.67,1.25,3050.0
PATLICAN UZUN,2016,İzmir(Tire),1500.0,4575.0,Summer,3.79,822.67,0.88,3050.0
PATLICAN UZUN,2016,İzmir(Tire),1500.0,4575.0,Fall,4.13,822.67,1.16,3050.0
PATLICAN UZUN,2016,İzmir(Torbalı),355.0,1063.0,Winter,3.48,822.67,2.19,2994.3661971830984
PATLICAN UZUN,2016,İzmir(Torbalı),355.0,1063.0,Spring,3.63,822.67,1.25,2994.3661971830984
PATLICAN UZUN,2016,İzmir(Torbalı),355.0,1063.0,Summer,3.79,822.67,0.88,2994.3661971830984
PATLICAN UZUN,2016,İzmir(Torbalı),355.0,1063.0,Fall,4.13,822.67,1.16,2994.3661971830984
PATLICAN UZUN,2016,İzmir(Ödemiş),1500.0,6000.0,Winter,3.48,822.67,2.19,4000.0
PATLICAN UZUN,2016,İzmir(Ödemiş),1500.0,6000.0,Spring,3.63,822.67,1.25,4000.0
PATLICAN UZUN,2016,İzmir(Ödemiş),1500.0,6000.0,Summer,3.79,822.67,0.88,4000.0
PATLICAN UZUN,2016,İzmir(Ödemiş),1500.0,6000.0,Fall,4.13,822.67,1.16,4000.0
PATLICAN UZUN,2017,İzmir(Bayındır),1000.0,3300.0,Winter,4.59,906.33,2.97,3300.0
PATLICAN UZUN,2017,İzmir(Bayındır),1000.0,3300.0,Spring,4.55,906.33,1.91,3300.0
PATLICAN UZUN,2017,İzmir(Bayındır),1000.0,3300.0,Summer,4.48,906.33,1.05,3300.0
PATLICAN UZUN,2017,İzmir(Bayındır),1000.0,3300.0,Fall,4.83,906.33,1.57,3300.0
PATLICAN UZUN,2017,İzmir(Bergama),1200.0,2160.0,Winter,4.59,906.33,2.97,1800.0
PATLICAN UZUN,2017,İzmir(Bergama),1200.0,2160.0,Spring,4.55,906.33,1.91,1800.0
PATLICAN UZUN,2017,İzmir(Bergama),1200.0,2160.0,Summer,4.48,906.33,1.05,1800.0
PATLICAN UZUN,2017,İzmir(Bergama),1200.0,2160.0,Fall,4.83,906.33,1.57,1800.0
PATLICAN UZUN,2017,İzmir(Menderes),861.0,2234.0,Winter,4.59,906.33,2.97,2594.65737514518
PATLICAN UZUN,2017,İzmir(Menderes),861.0,2234.0,Spring,4.55,906.33,1.91,2594.65737514518
PATLICAN UZUN,2017,İzmir(Menderes),861.0,2234.0,Summer,4.48,906.33,1.05,2594.65737514518
PATLICAN UZUN,2017,İzmir(Menderes),861.0,2234.0,Fall,4.83,906.33,1.57,2594.65737514518
PATLICAN UZUN,2017,İzmir(Tire),1500.0,4500.0,Winter,4.59,906.33,2.97,3000.0
PATLICAN UZUN,2017,İzmir(Tire),1500.0,4500.0,Spring,4.55,906.33,1.91,3000.0
PATLICAN UZUN,2017,İzmir(Tire),1500.0,4500.0,Summer,4.48,906.33,1.05,3000.0
PATLICAN UZUN,2017,İzmir(Tire),1500.0,4500.0,Fall,4.83,906.33,1.57,3000.0
PATLICAN UZUN,2017,İzmir(Torbalı),385.0,1153.0,Winter,4.59,906.33,2.97,2994.805194805195
PATLICAN UZUN,2017,İzmir(Torbalı),385.0,1153.0,Spring,4.55,906.33,1.91,2994.805194805195
PATLICAN UZUN,2017,İzmir(Torbalı),385.0,1153.0,Summer,4.48,906.33,1.05,2994.805194805195
PATLICAN UZUN,2017,İzmir(Torbalı),385.0,1153.0,Fall,4.83,906.33,1.57,2994.805194805195
PATLICAN UZUN,2017,İzmir(Ödemiş),1900.0,7600.0,Winter,4.59,906.33,2.97,4000.0
PATLICAN UZUN,2017,İzmir(Ödemiş),1900.0,7600.0,Spring,4.55,906.33,1.91,4000.0
PATLICAN UZUN,2017,İzmir(Ödemiş),1900.0,7600.0,Summer,4.48,906.33,1.05,4000.0
PATLICAN UZUN,2017,İzmir(Ödemiş),1900.0,7600.0,Fall,4.83,906.33,1.57,4000.0
PATLICAN UZUN,2018,İzmir(Bayındır),1000.0,3300.0,Winter,5.11,1217.33,2.41,3300.0
PATLICAN UZUN,2018,İzmir(Bayındır),1000.0,3300.0,Spring,5.46,1217.33,1.71,3300.0
PATLICAN UZUN,2018,İzmir(Bayındır),1000.0,3300.0,Summer,5.81,1217.33,1.22,3300.0
PATLICAN UZUN,2018,İzmir(Bayındır),1000.0,3300.0,Fall,6.34,1217.33,2.01,3300.0
PATLICAN UZUN,2018,İzmir(Bergama),1200.0,2160.0,Winter,5.11,1217.33,2.41,1800.0
PATLICAN UZUN,2018,İzmir(Bergama),1200.0,2160.0,Spring,5.46,1217.33,1.71,1800.0
PATLICAN UZUN,2018,İzmir(Bergama),1200.0,2160.0,Summer,5.81,1217.33,1.22,1800.0
PATLICAN UZUN,2018,İzmir(Bergama),1200.0,2160.0,Fall,6.34,1217.33,2.01,1800.0
PATLICAN UZUN,2018,İzmir(Menderes),961.0,2584.0,Winter,5.11,1217.33,2.41,2688.865764828304
PATLICAN UZUN,2018,İzmir(Menderes),961.0,2584.0,Spring,5.46,1217.33,1.71,2688.865764828304
PATLICAN UZUN,2018,İzmir(Menderes),961.0,2584.0,Summer,5.81,1217.33,1.22,2688.865764828304
PATLICAN UZUN,2018,İzmir(Menderes),961.0,2584.0,Fall,6.34,1217.33,2.01,2688.865764828304
PATLICAN UZUN,2018,İzmir(Tire),500.0,1500.0,Winter,5.11,1217.33,2.41,3000.0
PATLICAN UZUN,2018,İzmir(Tire),500.0,1500.0,Spring,5.46,1217.33,1.71,3000.0
PATLICAN UZUN,2018,İzmir(Tire),500.0,1500.0,Summer,5.81,1217.33,1.22,3000.0
PATLICAN UZUN,2018,İzmir(Tire),500.0,1500.0,Fall,6.34,1217.33,2.01,3000.0
PATLICAN UZUN,2018,İzmir(Torbalı),331.0,990.0,Winter,5.11,1217.33,2.41,2990.9365558912386
PATLICAN UZUN,2018,İzmir(Torbalı),331.0,990.0,Spring,5.46,1217.33,1.71,2990.9365558912386
PATLICAN UZUN,2018,İzmir(Torbalı),331.0,990.0,Summer,5.81,1217.33,1.22,2990.9365558912386
PATLICAN UZUN,2018,İzmir(Torbalı),331.0,990.0,Fall,6.34,1217.33,2.01,2990.9365558912386
PATLICAN UZUN,2018,İzmir(Ödemiş),2000.0,8000.0,Winter,5.11,1217.33,2.41,4000.0
PATLICAN UZUN,2018,İzmir(Ödemiş),2000.0,8000.0,Spring,5.46,1217.33,1.71,4000.0
PATLICAN UZUN,2018,İzmir(Ödemiş),2000.0,8000.0,Summer,5.81,1217.33,1.22,4000.0
PATLICAN UZUN,2018,İzmir(Ödemiş),2000.0,8000.0,Fall,6.34,1217.33,2.01,4000.0
PATLICAN UZUN,2019,İzmir(Bayındır),800.0,2640.0,Winter,6.0,1486.33,4.94,3300.0
PATLICAN UZUN,2019,İzmir(Bayındır),800.0,2640.0,Spring,6.44,1486.33,3.66,3300.0
PATLICAN UZUN,2019,İzmir(Bayındır),800.0,2640.0,Summer,6.38,1486.33,1.3,3300.0
PATLICAN UZUN,2019,İzmir(Bayındır),800.0,2640.0,Fall,6.53,1486.33,1.52,3300.0
PATLICAN UZUN,2019,İzmir(Bergama),1200.0,2160.0,Winter,6.0,1486.33,4.94,1800.0
PATLICAN UZUN,2019,İzmir(Bergama),1200.0,2160.0,Spring,6.44,1486.33,3.66,1800.0
PATLICAN UZUN,2019,İzmir(Bergama),1200.0,2160.0,Summer,6.38,1486.33,1.3,1800.0
PATLICAN UZUN,2019,İzmir(Bergama),1200.0,2160.0,Fall,6.53,1486.33,1.52,1800.0
PATLICAN UZUN,2019,İzmir(Menderes),1501.0,4153.0,Winter,6.0,1486.33,4.94,2766.822118587608
PATLICAN UZUN,2019,İzmir(Menderes),1501.0,4153.0,Spring,6.44,1486.33,3.66,2766.822118587608
PATLICAN UZUN,2019,İzmir(Menderes),1501.0,4153.0,Summer,6.38,1486.33,1.3,2766.822118587608
PATLICAN UZUN,2019,İzmir(Menderes),1501.0,4153.0,Fall,6.53,1486.33,1.52,2766.822118587608
PATLICAN UZUN,2019,İzmir(Tire),520.0,1560.0,Winter,6.0,1486.33,4.94,3000.0
PATLICAN UZUN,2019,İzmir(Tire),520.0,1560.0,Spring,6.44,1486.33,3.66,3000.0
PATLICAN UZUN,2019,İzmir(Tire),520.0,1560.0,Summer,6.38,1486.33,1.3,3000.0
PATLICAN UZUN,2019,İzmir(Tire),520.0,1560.0,Fall,6.53,1486.33,1.52,3000.0
PATLICAN UZUN,2019,İzmir(Torbalı),455.0,1318.0,Winter,6.0,1486.33,4.94,2896.703296703297
PATLICAN UZUN,2019,İzmir(Torbalı),455.0,1318.0,Spring,6.44,1486.33,3.66,2896.703296703297
PATLICAN UZUN,2019,İzmir(Torbalı),455.0,1318.0,Summer,6.38,1486.33,1.3,2896.703296703297
PATLICAN UZUN,2019,İzmir(Torbalı),455.0,1318.0,Fall,6.53,1486.33,1.52,2896.703296703297
PATLICAN UZUN,2019,İzmir(Ödemiş),2000.0,8000.0,Winter,6.0,1486.33,4.94,4000.0
PATLICAN UZUN,2019,İzmir(Ödemiş),2000.0,8000.0,Spring,6.44,1486.33,3.66,4000.0
PATLICAN UZUN,2019,İzmir(Ödemiş),2000.0,8000.0,Summer,6.38,1486.33,1.3,4000.0
PATLICAN UZUN,2019,İzmir(Ödemiş),2000.0,8000.0,Fall,6.53,1486.33,1.52,4000.0
PATLICAN UZUN,2020,İzmir(Bayındır),300.0,1200.0,Winter,6.57,2226.67,3.79,4000.0
PATLICAN UZUN,2020,İzmir(Bayındır),300.0,1200.0,Spring,5.51,2226.67,2.96,4000.0
PATLICAN UZUN,2020,İzmir(Bayındır),300.0,1200.0,Summer,5.98,2226.67,2.13,4000.0
PATLICAN UZUN,2020,İzmir(Bayındır),300.0,1200.0,Fall,6.2,2226.67,2.27,4000.0
PATLICAN UZUN,2020,İzmir(Bergama),1200.0,2160.0,Winter,6.57,2226.67,3.79,1800.0
PATLICAN UZUN,2020,İzmir(Bergama),1200.0,2160.0,Spring,5.51,2226.67,2.96,1800.0
PATLICAN UZUN,2020,İzmir(Bergama),1200.0,2160.0,Summer,5.98,2226.67,2.13,1800.0
PATLICAN UZUN,2020,İzmir(Bergama),1200.0,2160.0,Fall,6.2,2226.67,2.27,1800.0
PATLICAN UZUN,2020,İzmir(Menderes),2150.0,7800.0,Winter,6.57,2226.67,3.79,3627.906976744186
PATLICAN UZUN,2020,İzmir(Menderes),2150.0,7800.0,Spring,5.51,2226.67,2.96,3627.906976744186
PATLICAN UZUN,2020,İzmir(Menderes),2150.0,7800.0,Summer,5.98,2226.67,2.13,3627.906976744186
PATLICAN UZUN,2020,İzmir(Menderes),2150.0,7800.0,Fall,6.2,2226.67,2.27,3627.906976744186
PATLICAN UZUN,2020,İzmir(Tire),185.0,555.0,Winter,6.57,2226.67,3.79,3000.0
