,TARIH,MAL_TURU,MAL_ADI,BIRIM,ASGARI_UCRET,AZAMI_UCRET,ORTALAMA_UCRET
25244,09/24/2024,MEYVE,HÜNNAP,kg,20.0,50.0,35.0
25245,09/24/2024,MEYVE,ELMA  ARJANTİN,kg,15.0,30.0,22.5
25246,09/24/2024,MEYVE,ARMUT AKÇA,kg,20.0,40.0,30.0
25247,09/24/2024,SEBZE,SALATALIK   KORNİŞON,kg,15.0,40.0,27.5
25248,09/24/2024,MEYVE,ÜZÜM  BEYAZ,kg,30.0,55.0,42.5
25249,09/24/2024,MEYVE,ÜZÜM  SİYAH,kg,30.0,55.0,42.5
25250,09/24/2024,SEBZE,BİBER SALÇALIK,kg,10.0,20.0,15.0
25251,09/24/2024,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,20.0,50.0,35.0
25252,09/24/2024,SEBZE,DOMATES PEMBE,kg,20.0,45.0,32.5
25253,09/24/2024,SEBZE,HAVUÇ(TAKOZ),kg,10.0,20.0,15.0
25254,09/24/2024,MEYVE,LİMON LAMAS,kg,35.0,60.0,47.5
25255,09/24/2024,SEBZE,PATATES TAZE,kg,8.0,20.0,14.0
25256,09/24/2024,SEBZE,MANTAR (İSTİRİDYE),kg,65.0,120.0,92.5
25257,09/24/2024,SEBZE,BİBER KÖY(MAZO),kg,12.0,35.0,23.5
25258,09/24/2024,SEBZE,FASULYE CİNO,kg,30.0,65.0,47.5
25259,09/24/2024,SEBZE,DOMATES (KOKTEYL),kg,20.0,45.0,32.5
25260,09/24/2024,SEBZE,BİBER SİVRİ (DİĞER),kg,10.0,30.0,20.0
25261,09/24/2024,SEBZE,DOMATES AYAŞ,kg,10.0,18.0,14.0
25262,09/24/2024,SEBZE,HAVUÇ BEYPAZARI,kg,8.0,15.0,11.5
25263,09/24/2024,SEBZE,KAVUN KIRKAĞAÇ,kg,7.0,15.0,11.0
25264,09/24/2024,SEBZE,SALATALIK DİĞER,kg,8.0,20.0,14.0
25265,09/24/2024,SEBZE,SOĞAN MOR,kg,15.0,30.0,22.5
25266,09/24/2024,SEBZE,TURP DİĞER,kg,6.0,15.0,10.5
25267,09/24/2024,SEBZE,SALATALIK ÇENGELKÖY,kg,15.0,25.0,20.0
25268,09/24/2024,SEBZE,SALATALIK ,kg,15.0,30.0,22.5
25269,09/24/2024,SEBZE,MARUL KIVIRCIK,adet,10.0,30.0,20.0
25270,09/24/2024,SEBZE,ACUR,kg,15.0,45.0,30.0
25271,09/24/2024,SEBZE,CİBEZ,kg,30.0,90.0,60.0
25272,09/24/2024,SEBZE,DENIZ BÖRÜLCESİ,adet,5.0,15.0,10.0
25273,09/24/2024,İTHAL,MANGO,adet,35.0,70.0,52.5
25274,09/24/2024,MEYVE,ARMUT  DEVECI,kg,20.0,45.0,32.5
25275,09/24/2024,SEBZE,MARUL LOLOROSSO,adet,10.0,30.0,20.0
25276,09/24/2024,SEBZE,DOMATES CHERRY,kg,25.0,45.0,35.0
25277,09/24/2024,İTHAL,ANANAS,adet,35.0,70.0,52.5
25278,09/24/2024,İTHAL,MUZ  ITHAL,kg,45.0,80.0,62.5
25279,09/24/2024,MEYVE,NEKTARIN KIRMIZI,kg,20.0,40.0,30.0
25280,09/24/2024,SEBZE,BROKOLI,kg,25.0,45.0,35.0
25281,09/24/2024,MEYVE,CENNET ELMASI,kg,15.0,35.0,25.0
25282,09/24/2024,MEYVE,ŞEFTALI,kg,20.0,45.0,32.5
25283,09/24/2024,SEBZE,Y.REYHAN,adet,8.0,20.0,14.0
25284,09/24/2024,SEBZE,BAMYA,kg,50.0,130.0,90.0
25285,09/24/2024,SEBZE,BORULCE,kg,50.0,100.0,75.0
25286,09/24/2024,SEBZE,BİBER  SİVRİ,kg,20.0,35.0,27.5
25287,09/24/2024,SEBZE,BİBER  DOLMA,kg,15.0,40.0,27.5
25288,09/24/2024,SEBZE,ENGINAR,adet,20.0,35.0,27.5
25289,09/24/2024,SEBZE,FASULYE   AYSE,kg,50.0,100.0,75.0
25290,09/24/2024,SEBZE,FASULYE   CALI,kg,40.0,90.0,65.0
25291,09/24/2024,SEBZE,BARBUNYA TAZE,kg,50.0,100.0,75.0
25292,09/24/2024,SEBZE,HAVUÇ,kg,15.0,25.0,20.0
25293,09/24/2024,SEBZE,ISPANAK,kg,15.0,35.0,25.0
25294,09/24/2024,SEBZE,KABAK TAZE,kg,15.0,35.0,25.0
25295,09/24/2024,SEBZE,KABAK  BAL,kg,10.0,20.0,15.0
25296,09/24/2024,SEBZE,KEREVIZ,kg,15.0,30.0,22.5
25297,09/24/2024,SEBZE,MARUL,adet,10.0,25.0,17.5
25298,09/24/2024,SEBZE,PATLICAN  UZUN,kg,11.0,25.0,18.0
25299,09/24/2024,SEBZE,PATLICAN TOPAN,kg,12.0,25.0,18.5
25300,09/24/2024,SEBZE,PATATES DİĞER,kg,8.0,15.0,11.5
25301,09/24/2024,SEBZE,PANCAR,kg,8.0,20.0,14.0
25302,09/24/2024,SEBZE,SOĞAN   TAZE,kg,15.0,35.0,25.0
25303,09/24/2024,SEBZE,SOĞAN   KURU,kg,8.0,15.0,11.5
25304,09/24/2024,SEBZE,LAHANA  KIRMIZI,kg,10.0,20.0,15.0
25305,09/24/2024,SEBZE,KARNABAHAR,kg,15.0,30.0,22.5
25306,09/24/2024,SEBZE,TURP  KIRMIZI,kg,10.0,20.0,15.0
25307,09/24/2024,MEYVE,DARI(ADET),adet,5.0,10.0,7.5
25308,09/24/2024,SEBZE,SEMIZ OTU,adet,7.0,15.0,11.0
25309,09/24/2024,SEBZE,YAPRAK TAZE,kg,45.0,80.0,62.5
25310,09/24/2024,SEBZE,SARIMSAK  KURU,kg,60.0,130.0,95.0
25311,09/24/2024,SEBZE,PATATES  CALMA,kg,10.0,18.0,14.0
25312,09/24/2024,SEBZE,BİBER ÇARLİSTON,kg,15.0,35.0,25.0
25313,09/24/2024,SEBZE,MARUL AYSBERG,adet,12.0,25.0,18.5
25314,09/24/2024,SEBZE,MANTAR,kg,45.0,90.0,67.5
25315,09/24/2024,SEBZE,SOĞAN   KIRMIZI,kg,17.0,30.0,23.5
25316,09/24/2024,SEBZE,BİBER KIRMIZI,kg,20.0,50.0,35.0
25317,09/24/2024,SEBZE,LAHANA  BEYAZ,kg,8.0,15.0,11.5
25318,09/24/2024,SEBZE,PIRASA,kg,15.0,30.0,22.5
25319,09/24/2024,SEBZE,PAZI,adet,10.0,20.0,15.0
25320,09/24/2024,SEBZE,BİBER  KIL ACI,kg,25.0,45.0,35.0
25321,09/24/2024,SEBZE,DOMATES (DİĞER),kg,20.0,35.0,27.5
25322,09/24/2024,SEBZE,DOMATES  SALKIM,kg,20.0,45.0,32.5
25323,09/24/2024,MEYVE,AYVA,kg,35.0,60.0,47.5
25324,09/24/2024,MEYVE,ARMUT  S.MARIA,kg,26.0,50.0,38.0
25325,09/24/2024,MEYVE,ELMA  DİĞER,kg,15.0,35.0,25.0
25326,09/24/2024,MEYVE,CILEK,kg,50.0,120.0,85.0
25327,09/24/2024,MEYVE,ELMA  STARKING,kg,15.0,30.0,22.5
25328,09/24/2024,MEYVE,ERIK  MURDUM,kg,12.0,25.0,18.5
25329,09/24/2024,MEYVE,GREYFURT,kg,15.0,30.0,22.5
25330,09/24/2024,SEBZE,KAVUN DİĞER,kg,8.0,15.0,11.5
25331,09/24/2024,SEBZE,KARPUZ,kg,5.0,12.0,8.5
25332,09/24/2024,MEYVE,ELMA  GALA,kg,10.0,25.0,17.5
25333,09/24/2024,MEYVE,NAR,kg,20.0,40.0,30.0
25334,09/24/2024,MEYVE,KAYISI ,kg,30.0,50.0,40.0
25335,09/24/2024,MEYVE,MALTA,kg,20.0,30.0,25.0
25336,09/24/2024,MEYVE,MANDALİNA,kg,15.0,30.0,22.5
25337,09/24/2024,MEYVE,MUZ  YERLI,kg,35.0,55.0,45.0
25338,09/24/2024,MEYVE,ERİK DİĞER,kg,15.0,35.0,25.0
25339,09/24/2024,MEYVE,PORTAKAL  ,kg,15.0,35.0,25.0
25340,09/24/2024,MEYVE,LİMON DİĞER ,kg,20.0,40.0,30.0
25341,09/25/2024,SEBZE,DOMATES  BEEF,kg,15.0,32.0,23.5
25342,09/25/2024,MEYVE,KIVI  ,kg,60.0,110.0,85.0
25343,09/25/2024,İTHAL,ZENCEFİL,kg,80.0,150.0,115.0
25344,09/25/2024,İTHAL,BİBER KALİFORNİYA,kg,45.0,120.0,82.5
25345,09/25/2024,MEYVE,ÜZÜM  RED GLOBE,kg,25.0,55.0,40.0
25346,09/25/2024,MEYVE,ELMA GSMİT,kg,15.0,35.0,25.0
25347,09/25/2024,SEBZE,SALATALIK  SİLOR,kg,12.0,25.0,18.5
25348,09/25/2024,MEYVE,LİMON  YENİ (MAYER),kg,20.0,35.0,27.5
25349,09/25/2024,MEYVE,HÜNNAP,kg,20.0,50.0,35.0
25350,09/25/2024,MEYVE,ELMA  ARJANTİN,kg,15.0,30.0,22.5
25351,09/25/2024,MEYVE,ARMUT AKÇA,kg,20.0,40.0,30.0
25352,09/25/2024,SEBZE,SALATALIK   KORNİŞON,kg,15.0,40.0,27.5
25353,09/25/2024,MEYVE,ÜZÜM  BEYAZ,kg,30.0,55.0,42.5
25354,09/25/2024,MEYVE,ÜZÜM  SİYAH,kg,30.0,55.0,42.5
25355,09/25/2024,SEBZE,BİBER SALÇALIK,kg,10.0,20.0,15.0
25356,09/25/2024,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,20.0,50.0,35.0
25357,09/25/2024,MEYVE,AYVA,kg,35.0,55.0,45.0
25358,09/25/2024,MEYVE,ARMUT  S.MARIA,kg,26.0,50.0,38.0
25359,09/25/2024,MEYVE,ELMA  DİĞER,kg,15.0,35.0,25.0
25360,09/25/2024,MEYVE,CILEK,kg,50.0,120.0,85.0
25361,09/25/2024,MEYVE,ELMA  STARKING,kg,15.0,30.0,22.5
25362,09/25/2024,MEYVE,ERIK  MURDUM,kg,12.0,25.0,18.5
25363,09/25/2024,MEYVE,GREYFURT,kg,15.0,30.0,22.5
25364,09/25/2024,SEBZE,KAVUN DİĞER,kg,8.0,15.0,11.5
25365,09/25/2024,SEBZE,KARPUZ,kg,5.0,12.0,8.5
25366,09/25/2024,MEYVE,ELMA  GALA,kg,10.0,25.0,17.5
25367,09/25/2024,MEYVE,NAR,kg,20.0,40.0,30.0
25368,09/25/2024,MEYVE,KAYISI ,kg,30.0,50.0,40.0
25369,09/25/2024,MEYVE,MALTA,kg,20.0,30.0,25.0
25370,09/25/2024,MEYVE,MANDALİNA,kg,15.0,30.0,22.5
25371,09/25/2024,MEYVE,MUZ  YERLI,kg,35.0,55.0,45.0
25372,09/25/2024,MEYVE,ERİK DİĞER,kg,15.0,35.0,25.0
25373,09/25/2024,MEYVE,PORTAKAL  ,kg,15.0,35.0,25.0
25374,09/25/2024,MEYVE,LİMON DİĞER ,kg,20.0,40.0,30.0
25375,09/25/2024,SEBZE,Y.MAYDONOZ,bağ,3.0,6.0,4.5
25376,09/25/2024,SEBZE,Y.DEREOTU,bağ,3.0,8.0,5.5
25377,09/25/2024,SEBZE,Y.ROKA,bağ,3.0,6.0,4.5
25378,09/25/2024,SEBZE,Y.TERE,bağ,3.0,7.0,5.0
25379,09/25/2024,SEBZE,Y.NANE,bağ,3.0,6.0,4.5
25380,09/25/2024,MEYVE,INCIR,kg,40.0,100.0,70.0
25381,09/25/2024,MEYVE,ERİK  ANJELIKA,kg,10.0,20.0,15.0
25382,09/25/2024,MEYVE,ÜZÜM  SULTANİYE,kg,20.0,50.0,35.0
25383,09/25/2024,MEYVE,ELMA  GOLDEN,kg,10.0,25.0,17.5
25384,09/25/2024,MEYVE,ARMUT  DİĞER,kg,15.0,40.0,27.5
25385,09/25/2024,SEBZE,KAVUN  SERA,kg,10.0,20.0,15.0
25386,09/25/2024,MEYVE,NEKTARIN  BEYAZ,kg,20.0,50.0,35.0
25387,09/25/2024,İTHAL,AVAKADO,adet,25.0,50.0,37.5
25388,09/25/2024,İTHAL,ANANAS,adet,35.0,70.0,52.5
25389,09/25/2024,İTHAL,MUZ  ITHAL,kg,45.0,80.0,62.5
25390,09/25/2024,MEYVE,NEKTARIN KIRMIZI,kg,20.0,40.0,30.0
25391,09/25/2024,SEBZE,BROKOLI,kg,25.0,45.0,35.0
25392,09/25/2024,MEYVE,CENNET ELMASI,kg,15.0,35.0,25.0
25393,09/25/2024,MEYVE,ŞEFTALI,kg,20.0,45.0,32.5
25394,09/25/2024,SEBZE,Y.REYHAN,adet,8.0,20.0,14.0
25395,09/25/2024,SEBZE,BAMYA,kg,50.0,120.0,85.0
25396,09/25/2024,SEBZE,DOMATES PEMBE,kg,20.0,45.0,32.5
25397,09/25/2024,SEBZE,HAVUÇ(TAKOZ),kg,10.0,20.0,15.0
25398,09/25/2024,MEYVE,LİMON LAMAS,kg,35.0,60.0,47.5
25399,09/25/2024,SEBZE,PATATES TAZE,kg,8.0,20.0,14.0
25400,09/25/2024,SEBZE,MANTAR (İSTİRİDYE),kg,65.0,120.0,92.5
25401,09/25/2024,SEBZE,BİBER KÖY(MAZO),kg,12.0,40.0,26.0
25402,09/25/2024,SEBZE,FASULYE CİNO,kg,30.0,65.0,47.5
25403,09/25/2024,SEBZE,DOMATES (KOKTEYL),kg,20.0,45.0,32.5
25404,09/25/2024,SEBZE,BİBER SİVRİ (DİĞER),kg,10.0,30.0,20.0
25405,09/25/2024,SEBZE,DOMATES AYAŞ,kg,10.0,18.0,14.0
25406,09/25/2024,SEBZE,HAVUÇ BEYPAZARI,kg,8.0,15.0,11.5
25407,09/25/2024,SEBZE,KAVUN KIRKAĞAÇ,kg,7.0,15.0,11.0
25408,09/25/2024,SEBZE,SALATALIK DİĞER,kg,8.0,20.0,14.0
25409,09/25/2024,SEBZE,SOĞAN MOR,kg,15.0,30.0,22.5
25410,09/25/2024,SEBZE,TURP DİĞER,kg,6.0,15.0,10.5
25411,09/25/2024,SEBZE,SALATALIK ÇENGELKÖY,kg,15.0,25.0,20.0
25412,09/25/2024,SEBZE,BORULCE,kg,50.0,105.0,77.5
25413,09/25/2024,SEBZE,BİBER  SİVRİ,kg,20.0,40.0,30.0
25414,09/25/2024,SEBZE,BİBER  DOLMA,kg,15.0,40.0,27.5
25415,09/25/2024,SEBZE,ENGINAR,adet,20.0,35.0,27.5
25416,09/25/2024,SEBZE,FASULYE   AYSE,kg,50.0,100.0,75.0
25417,09/25/2024,SEBZE,FASULYE   CALI,kg,40.0,90.0,65.0
25418,09/25/2024,SEBZE,BARBUNYA TAZE,kg,50.0,105.0,77.5
25419,09/25/2024,SEBZE,HAVUÇ,kg,15.0,25.0,20.0
25420,09/25/2024,SEBZE,ISPANAK,kg,15.0,35.0,25.0
25421,09/25/2024,SEBZE,KABAK TAZE,kg,15.0,35.0,25.0
25422,09/25/2024,SEBZE,KABAK  BAL,kg,10.0,20.0,15.0
25423,09/25/2024,SEBZE,KEREVIZ,kg,15.0,30.0,22.5
25424,09/25/2024,SEBZE,MARUL,adet,10.0,25.0,17.5
25425,09/25/2024,SEBZE,PATLICAN  UZUN,kg,11.0,25.0,18.0
25426,09/25/2024,SEBZE,PATLICAN TOPAN,kg,12.0,25.0,18.5
25427,09/25/2024,SEBZE,PATATES DİĞER,kg,8.0,15.0,11.5
25428,09/25/2024,SEBZE,PANCAR,kg,8.0,24.0,16.0
25429,09/25/2024,SEBZE,SOĞAN   TAZE,kg,15.0,35.0,25.0
25430,09/25/2024,SEBZE,SOĞAN   KURU,kg,8.0,15.0,11.5
25431,09/25/2024,SEBZE,LAHANA  KIRMIZI,kg,10.0,20.0,15.0
25432,09/25/2024,SEBZE,KARNABAHAR,kg,15.0,30.0,22.5
25433,09/25/2024,SEBZE,TURP  KIRMIZI,kg,10.0,20.0,15.0
25434,09/25/2024,MEYVE,DARI(ADET),adet,5.0,10.0,7.5
25435,09/25/2024,SEBZE,SEMIZ OTU,adet,7.0,15.0,11.0
25436,09/25/2024,SEBZE,YAPRAK TAZE,kg,45.0,80.0,62.5
25437,09/25/2024,SEBZE,SARIMSAK  KURU,kg,60.0,130.0,95.0
25438,09/25/2024,SEBZE,PATATES  CALMA,kg,10.0,18.0,14.0
25439,09/25/2024,SEBZE,BİBER ÇARLİSTON,kg,15.0,40.0,27.5
25440,09/25/2024,SEBZE,MARUL AYSBERG,adet,12.0,25.0,18.5
25441,09/25/2024,SEBZE,MANTAR,kg,45.0,90.0,67.5
25442,09/25/2024,SEBZE,SOĞAN   KIRMIZI,kg,17.0,30.0,23.5
25443,09/25/2024,SEBZE,BİBER KIRMIZI,kg,20.0,45.0,32.5
25444,09/25/2024,SEBZE,LAHANA  BEYAZ,kg,8.0,15.0,11.5
25445,09/25/2024,SEBZE,PIRASA,kg,15.0,30.0,22.5
25446,09/25/2024,SEBZE,PAZI,adet,10.0,25.0,17.5
25447,09/25/2024,SEBZE,BİBER  KIL ACI,kg,25.0,45.0,35.0
25448,09/25/2024,SEBZE,DOMATES (DİĞER),kg,20.0,35.0,27.5
25449,09/25/2024,SEBZE,SALATALIK ,kg,15.0,30.0,22.5
25450,09/25/2024,SEBZE,DOMATES  SALKIM,kg,20.0,45.0,32.5
25451,09/25/2024,SEBZE,MARUL KIVIRCIK,adet,10.0,30.0,20.0
25452,09/25/2024,SEBZE,ACUR,kg,15.0,45.0,30.0
25453,09/25/2024,SEBZE,CİBEZ,kg,30.0,90.0,60.0
25454,09/25/2024,SEBZE,DENIZ BÖRÜLCESİ,adet,5.0,20.0,12.5
25455,09/25/2024,İTHAL,MANGO,adet,35.0,70.0,52.5
25456,09/25/2024,MEYVE,ARMUT  DEVECI,kg,20.0,45.0,32.5
25457,09/25/2024,SEBZE,MARUL LOLOROSSO,adet,10.0,30.0,20.0
25458,09/25/2024,SEBZE,DOMATES CHERRY,kg,25.0,45.0,35.0
25459,09/25/2024,SEBZE,DOMATES SALÇALIK(RİO),kg,5.0,10.0,7.5
25460,09/26/2024,SEBZE,BİBER  DOLMA,kg,15.0,40.0,27.5
25461,09/26/2024,SEBZE,ENGINAR,adet,20.0,35.0,27.5
25462,09/26/2024,SEBZE,FASULYE   AYSE,kg,50.0,100.0,75.0
25463,09/26/2024,SEBZE,FASULYE   CALI,kg,40.0,90.0,65.0
25464,09/26/2024,SEBZE,BARBUNYA TAZE,kg,50.0,105.0,77.5
25465,09/26/2024,SEBZE,HAVUÇ,kg,15.0,25.0,20.0
25466,09/26/2024,SEBZE,ISPANAK,kg,15.0,35.0,25.0
25467,09/26/2024,SEBZE,KABAK TAZE,kg,15.0,35.0,25.0
25468,09/26/2024,SEBZE,KABAK  BAL,kg,10.0,20.0,15.0
25469,09/26/2024,SEBZE,KEREVIZ,kg,15.0,30.0,22.5
25470,09/26/2024,SEBZE,MARUL,adet,10.0,25.0,17.5
25471,09/26/2024,SEBZE,PATLICAN  UZUN,kg,11.0,25.0,18.0
25472,09/26/2024,SEBZE,PATLICAN TOPAN,kg,12.0,25.0,18.5
25473,09/26/2024,SEBZE,PATATES DİĞER,kg,8.0,15.0,11.5
25474,09/26/2024,SEBZE,PANCAR,kg,8.0,24.0,16.0
25475,09/26/2024,SEBZE,SOĞAN   TAZE,kg,15.0,35.0,25.0
25476,09/26/2024,SEBZE,SOĞAN   KURU,kg,8.0,15.0,11.5
25477,09/26/2024,SEBZE,LAHANA  KIRMIZI,kg,10.0,20.0,15.0
25478,09/26/2024,SEBZE,KARNABAHAR,kg,15.0,30.0,22.5
25479,09/26/2024,SEBZE,TURP  KIRMIZI,kg,10.0,20.0,15.0
25480,09/26/2024,MEYVE,DARI(ADET),adet,5.0,10.0,7.5
25481,09/26/2024,SEBZE,SEMIZ OTU,adet,7.0,15.0,11.0
25482,09/26/2024,SEBZE,YAPRAK TAZE,kg,45.0,80.0,62.5
25483,09/26/2024,SEBZE,SARIMSAK  KURU,kg,60.0,130.0,95.0
25484,09/26/2024,SEBZE,PATATES  CALMA,kg,10.0,18.0,14.0
25485,09/26/2024,SEBZE,BİBER ÇARLİSTON,kg,15.0,40.0,27.5
25486,09/26/2024,SEBZE,MARUL AYSBERG,adet,12.0,25.0,18.5
25487,09/26/2024,SEBZE,MANTAR,kg,45.0,90.0,67.5
25488,09/26/2024,SEBZE,SOĞAN   KIRMIZI,kg,17.0,30.0,23.5
25489,09/26/2024,SEBZE,BİBER KIRMIZI,kg,20.0,45.0,32.5
25490,09/26/2024,SEBZE,LAHANA  BEYAZ,kg,8.0,15.0,11.5
25491,09/26/2024,SEBZE,PIRASA,kg,15.0,30.0,22.5
25492,09/26/2024,SEBZE,PAZI,adet,10.0,30.0,20.0
25493,09/26/2024,SEBZE,BİBER  KIL ACI,kg,25.0,45.0,35.0
25494,09/26/2024,SEBZE,DOMATES (DİĞER),kg,20.0,35.0,27.5
25495,09/26/2024,SEBZE,SALATALIK ,kg,15.0,30.0,22.5
25496,09/26/2024,SEBZE,DOMATES  SALKIM,kg,20.0,40.0,30.0
25497,09/26/2024,SEBZE,MARUL KIVIRCIK,adet,10.0,30.0,20.0
25498,09/26/2024,SEBZE,ACUR,kg,15.0,50.0,32.5
25499,09/26/2024,MEYVE,AYVA,kg,35.0,60.0,47.5
25500,09/26/2024,MEYVE,ARMUT  S.MARIA,kg,26.0,50.0,38.0
25501,09/26/2024,MEYVE,ELMA  DİĞER,kg,15.0,35.0,25.0
25502,09/26/2024,MEYVE,CILEK,kg,50.0,120.0,85.0
25503,09/26/2024,MEYVE,ELMA  STARKING,kg,15.0,30.0,22.5
25504,09/26/2024,MEYVE,ERIK  MURDUM,kg,12.0,25.0,18.5
25505,09/26/2024,MEYVE,GREYFURT,kg,15.0,30.0,22.5
25506,09/26/2024,SEBZE,KAVUN DİĞER,kg,8.0,15.0,11.5
25507,09/26/2024,SEBZE,KARPUZ,kg,5.0,12.0,8.5
25508,09/26/2024,MEYVE,ELMA  GALA,kg,10.0,25.0,17.5
25509,09/26/2024,MEYVE,NAR,kg,20.0,40.0,30.0
25510,09/26/2024,MEYVE,KAYISI ,kg,30.0,50.0,40.0
25511,09/26/2024,MEYVE,MALTA,kg,20.0,30.0,25.0
25512,09/26/2024,MEYVE,MANDALİNA,kg,15.0,30.0,22.5
25513,09/26/2024,MEYVE,MUZ  YERLI,kg,35.0,55.0,45.0
25514,09/26/2024,MEYVE,ERİK DİĞER,kg,15.0,35.0,25.0
25515,09/26/2024,SEBZE,CİBEZ,kg,30.0,90.0,60.0
25516,09/26/2024,SEBZE,DENIZ BÖRÜLCESİ,adet,5.0,20.0,12.5
25517,09/26/2024,İTHAL,MANGO,adet,35.0,70.0,52.5
25518,09/26/2024,MEYVE,ARMUT  DEVECI,kg,20.0,45.0,32.5
25519,09/26/2024,SEBZE,MARUL LOLOROSSO,adet,10.0,30.0,20.0
25520,09/26/2024,SEBZE,DOMATES CHERRY,kg,25.0,45.0,35.0
25521,09/26/2024,SEBZE,DOMATES SALÇALIK(RİO),kg,5.0,12.0,8.5
25522,09/26/2024,SEBZE,DOMATES  BEEF,kg,15.0,38.0,26.5
25523,09/26/2024,MEYVE,KIVI  ,kg,60.0,110.0,85.0
25524,09/26/2024,İTHAL,ZENCEFİL,kg,80.0,150.0,115.0
25525,09/26/2024,İTHAL,BİBER KALİFORNİYA,kg,45.0,120.0,82.5
25526,09/26/2024,MEYVE,ÜZÜM  RED GLOBE,kg,25.0,55.0,40.0
25527,09/26/2024,MEYVE,ELMA GSMİT,kg,15.0,40.0,27.5
25528,09/26/2024,SEBZE,SALATALIK  SİLOR,kg,12.0,30.0,21.0
25529,09/26/2024,MEYVE,LİMON  YENİ (MAYER),kg,20.0,35.0,27.5
25530,09/26/2024,MEYVE,HÜNNAP,kg,20.0,50.0,35.0
25531,09/26/2024,MEYVE,ELMA  ARJANTİN,kg,15.0,30.0,22.5
25532,09/26/2024,MEYVE,ARMUT AKÇA,kg,20.0,40.0,30.0
25533,09/26/2024,SEBZE,SALATALIK   KORNİŞON,kg,15.0,40.0,27.5
25534,09/26/2024,MEYVE,ÜZÜM  BEYAZ,kg,30.0,55.0,42.5
25535,09/26/2024,MEYVE,ÜZÜM  SİYAH,kg,30.0,55.0,42.5
25536,09/26/2024,SEBZE,BİBER SALÇALIK,kg,10.0,20.0,15.0
25537,09/26/2024,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,20.0,50.0,35.0
25538,09/26/2024,SEBZE,DOMATES PEMBE,kg,20.0,45.0,32.5
25539,09/26/2024,SEBZE,HAVUÇ(TAKOZ),kg,10.0,20.0,15.0
25540,09/26/2024,MEYVE,LİMON LAMAS,kg,35.0,60.0,47.5
25541,09/26/2024,SEBZE,PATATES TAZE,kg,8.0,20.0,14.0
25542,09/26/2024,SEBZE,MANTAR (İSTİRİDYE),kg,65.0,120.0,92.5
25543,09/26/2024,SEBZE,BİBER KÖY(MAZO),kg,12.0,40.0,26.0
25544,09/26/2024,SEBZE,FASULYE CİNO,kg,30.0,65.0,47.5
25545,09/26/2024,SEBZE,DOMATES (KOKTEYL),kg,20.0,45.0,32.5
25546,09/26/2024,SEBZE,BİBER SİVRİ (DİĞER),kg,10.0,30.0,20.0
25547,09/26/2024,SEBZE,DOMATES AYAŞ,kg,10.0,18.0,14.0
25548,09/26/2024,SEBZE,HAVUÇ BEYPAZARI,kg,8.0,15.0,11.5
25549,09/26/2024,SEBZE,KAVUN KIRKAĞAÇ,kg,7.0,15.0,11.0
25550,09/26/2024,SEBZE,SALATALIK DİĞER,kg,8.0,20.0,14.0
25551,09/26/2024,SEBZE,SOĞAN MOR,kg,15.0,30.0,22.5
25552,09/26/2024,SEBZE,TURP DİĞER,kg,6.0,15.0,10.5
25553,09/26/2024,SEBZE,SALATALIK ÇENGELKÖY,kg,15.0,25.0,20.0
25554,09/26/2024,MEYVE,PORTAKAL  ,kg,15.0,35.0,25.0
25555,09/26/2024,MEYVE,LİMON DİĞER ,kg,20.0,40.0,30.0
25556,09/26/2024,SEBZE,Y.MAYDONOZ,bağ,3.0,6.0,4.5
25557,09/26/2024,SEBZE,Y.DEREOTU,bağ,3.0,8.0,5.5
25558,09/26/2024,SEBZE,Y.ROKA,bağ,3.0,6.0,4.5
25559,09/26/2024,SEBZE,Y.TERE,bağ,3.0,7.0,5.0
25560,09/26/2024,SEBZE,Y.NANE,bağ,3.0,6.0,4.5
25561,09/26/2024,MEYVE,INCIR,kg,40.0,100.0,70.0
25562,09/26/2024,MEYVE,ERİK  ANJELIKA,kg,10.0,20.0,15.0
25563,09/26/2024,MEYVE,ÜZÜM  SULTANİYE,kg,20.0,50.0,35.0
25564,09/26/2024,MEYVE,ELMA  GOLDEN,kg,10.0,30.0,20.0
25565,09/26/2024,MEYVE,ARMUT  DİĞER,kg,15.0,40.0,27.5
25566,09/26/2024,SEBZE,KAVUN  SERA,kg,10.0,20.0,15.0
25567,09/26/2024,MEYVE,NEKTARIN  BEYAZ,kg,20.0,40.0,30.0
25568,09/26/2024,İTHAL,AVAKADO,adet,25.0,50.0,37.5
25569,09/26/2024,İTHAL,ANANAS,adet,35.0,75.0,55.0
25570,09/26/2024,İTHAL,MUZ  ITHAL,kg,45.0,80.0,62.5
25571,09/26/2024,MEYVE,NEKTARIN KIRMIZI,kg,20.0,35.0,27.5
25572,09/26/2024,SEBZE,BROKOLI,kg,25.0,45.0,35.0
25573,09/26/2024,MEYVE,CENNET ELMASI,kg,15.0,35.0,25.0
25574,09/26/2024,MEYVE,ŞEFTALI,kg,20.0,45.0,32.5
25575,09/26/2024,SEBZE,Y.REYHAN,adet,8.0,15.0,11.5
25576,09/26/2024,SEBZE,BAMYA,kg,50.0,120.0,85.0
25577,09/26/2024,SEBZE,BORULCE,kg,50.0,105.0,77.5
