,URUN_ADI,ORTALAMA_FIYAT,YIL,SEZON
578,DOMATES  SALKIM,2.5,2014,Fall
579,SALATALIK  SİLOR,1.53,2014,Fall
580,KARPUZ,0.45,2014,Fall
581,DOMATES  SALKIM,2.5,2014,Fall
582,KARPUZ,0.45,2014,Fall
583,SALATALIK  SİLOR,1.63,2014,Fall
584,SALATALIK  SİLOR,1.63,2014,Fall
585,DOMATES  SALKIM,2.5,2014,Fall
586,KARPUZ,0.45,2014,Fall
587,DOMATES  SALKIM,2.4,2014,Fall
588,SALATALIK  SİLOR,1.63,2014,Fall
589,DOMATES  SALKIM,2.4,2014,Fall
590,SALATALIK  SİLOR,1.85,2014,Fall
591,DOMATES  SALKIM,2.5,2014,Fall
592,SALATALIK  SİLOR,1.9,2014,Fall
593,DOMATES  SALKIM,2.25,2014,Winter
594,SALATALIK  SİLOR,1.9,2014,Winter
595,DOMATES  SALKIM,2.25,2014,Winter
596,SALATALIK  SİLOR,1.9,2014,Winter
597,DOMATES  SALKIM,2.25,2014,Winter
598,SALATALIK  SİLOR,1.9,2014,Winter
599,DOMATES  SALKIM,2.25,2014,Winter
600,SALATALIK  SİLOR,1.9,2014,Winter
601,DOMATES  SALKIM,2.25,2014,Winter
602,SALATALIK  SİLOR,1.8,2014,Winter
603,DOMATES  SALKIM,2.25,2014,Winter
604,SALATALIK  SİLOR,1.8,2014,Winter
605,DOMATES  SALKIM,2.0,2014,Winter
606,SALATALIK  SİLOR,1.8,2014,Winter
607,DOMATES  SALKIM,2.0,2014,Winter
608,SALATALIK  SİLOR,1.7,2014,Winter
609,DOMATES  SALKIM,2.0,2014,Winter
610,SALATALIK  SİLOR,1.75,2014,Winter
611,DOMATES  SALKIM,2.4,2014,Winter
612,SALATALIK  SİLOR,1.65,2014,Winter
613,DOMATES  SALKIM,2.5,2014,Winter
614,SALATALIK  SİLOR,1.65,2014,Winter
615,DOMATES  SALKIM,2.65,2014,Winter
616,SALATALIK  SİLOR,1.75,2014,Winter
617,DOMATES  SALKIM,2.5,2014,Winter
618,SALATALIK  SİLOR,1.75,2014,Winter
619,DOMATES  SALKIM,2.5,2014,Winter
620,SALATALIK  SİLOR,1.75,2014,Winter
621,DOMATES  SALKIM,2.25,2014,Winter
622,SALATALIK  SİLOR,2.5,2014,Winter
623,DOMATES  SALKIM,2.25,2014,Winter
624,SALATALIK  SİLOR,2.75,2014,Winter
625,DOMATES  SALKIM,2.25,2014,Winter
626,SALATALIK  SİLOR,2.75,2014,Winter
627,DOMATES  SALKIM,2.25,2014,Winter
628,SALATALIK  SİLOR,2.75,2014,Winter
629,DOMATES  SALKIM,2.25,2014,Winter
630,SALATALIK  SİLOR,2.75,2014,Winter
631,DOMATES  SALKIM,2.15,2014,Winter
632,SALATALIK  SİLOR,2.75,2014,Winter
633,DOMATES  SALKIM,2.0,2014,Winter
634,SALATALIK  SİLOR,2.75,2014,Winter
635,DOMATES  SALKIM,2.0,2014,Winter
636,SALATALIK  SİLOR,3.0,2014,Winter
637,DOMATES  SALKIM,2.0,2014,Winter
638,SALATALIK  SİLOR,3.0,2014,Winter
639,DOMATES  SALKIM,2.15,2015,Winter
640,SALATALIK  SİLOR,2.75,2015,Winter
641,DOMATES  SALKIM,2.15,2015,Winter
642,SALATALIK  SİLOR,2.5,2015,Winter
643,DOMATES  SALKIM,2.15,2015,Winter
644,SALATALIK  SİLOR,2.75,2015,Winter
645,DOMATES  SALKIM,1.78,2015,Winter
646,SALATALIK  SİLOR,2.75,2015,Winter
647,DOMATES  SALKIM,1.78,2015,Winter
648,SALATALIK  SİLOR,2.5,2015,Winter
649,DOMATES  SALKIM,1.78,2015,Winter
650,SALATALIK  SİLOR,2.5,2015,Winter
651,DOMATES  SALKIM,2.9,2015,Winter
652,SALATALIK  SİLOR,2.5,2015,Winter
653,DOMATES  SALKIM,2.0,2015,Winter
654,SALATALIK  SİLOR,2.75,2015,Winter
655,DOMATES  SALKIM,2.25,2015,Winter
656,SALATALIK  SİLOR,2.75,2015,Winter
657,SALATALIK  SİLOR,3.0,2015,Winter
658,DOMATES  SALKIM,2.25,2015,Winter
659,DOMATES  SALKIM,2.4,2015,Winter
660,SALATALIK  SİLOR,3.0,2015,Winter
661,DOMATES  SALKIM,2.25,2015,Winter
662,SALATALIK  SİLOR,3.5,2015,Winter
663,DOMATES  SALKIM,2.25,2015,Winter
664,SALATALIK  SİLOR,3.25,2015,Winter
665,DOMATES  SALKIM,2.0,2015,Winter
666,SALATALIK  SİLOR,3.5,2015,Winter
667,SALATALIK  SİLOR,3.5,2015,Winter
668,DOMATES  SALKIM,2.0,2015,Winter
669,DOMATES  SALKIM,2.0,2015,Winter
670,SALATALIK  SİLOR,4.0,2015,Winter
671,DOMATES  SALKIM,2.0,2015,Winter
672,SALATALIK  SİLOR,4.25,2015,Winter
673,DOMATES  SALKIM,2.5,2015,Winter
674,SALATALIK  SİLOR,4.25,2015,Winter
675,DOMATES  SALKIM,2.6,2015,Winter
676,SALATALIK  SİLOR,4.25,2015,Winter
677,DOMATES  SALKIM,2.6,2015,Winter
678,SALATALIK  SİLOR,4.25,2015,Winter
679,DOMATES  SALKIM,2.5,2015,Winter
680,SALATALIK  SİLOR,4.25,2015,Winter
681,DOMATES  SALKIM,2.5,2015,Winter
682,SALATALIK  SİLOR,4.25,2015,Winter
683,DOMATES  SALKIM,2.5,2015,Winter
684,SALATALIK  SİLOR,4.25,2015,Winter
685,DOMATES  SALKIM,2.3,2015,Winter
686,SALATALIK  SİLOR,3.75,2015,Winter
687,DOMATES  SALKIM,2.6,2015,Winter
688,SALATALIK  SİLOR,3.75,2015,Winter
689,DOMATES  SALKIM,2.5,2015,Winter
690,SALATALIK  SİLOR,3.75,2015,Winter
691,DOMATES  SALKIM,2.45,2015,Winter
692,SALATALIK  SİLOR,3.75,2015,Winter
693,DOMATES  SALKIM,2.3,2015,Winter
694,SALATALIK  SİLOR,3.75,2015,Winter
695,DOMATES  SALKIM,2.3,2015,Winter
696,SALATALIK  SİLOR,3.75,2015,Winter
697,DOMATES  SALKIM,2.4,2015,Winter
698,SALATALIK  SİLOR,3.75,2015,Winter
699,SALATALIK  SİLOR,3.75,2015,Winter
700,DOMATES  SALKIM,2.25,2015,Winter
701,DOMATES  SALKIM,2.35,2015,Winter
702,SALATALIK  SİLOR,3.75,2015,Winter
703,DOMATES  SALKIM,1.9,2015,Winter
704,SALATALIK  SİLOR,4.25,2015,Winter
705,SALATALIK  SİLOR,4.25,2015,Winter
706,DOMATES  SALKIM,1.9,2015,Winter
707,SALATALIK  SİLOR,5.0,2015,Winter
708,DOMATES  SALKIM,1.9,2015,Winter
709,SALATALIK  SİLOR,5.0,2015,Winter
710,DOMATES  SALKIM,1.9,2015,Winter
711,DOMATES  SALKIM,1.9,2015,Winter
712,SALATALIK  SİLOR,5.0,2015,Winter
713,DOMATES  SALKIM,1.9,2015,Winter
714,SALATALIK  SİLOR,5.0,2015,Winter
715,DOMATES  SALKIM,1.9,2015,Winter
716,SALATALIK  SİLOR,4.25,2015,Winter
717,DOMATES  SALKIM,1.9,2015,Winter
718,SALATALIK  SİLOR,4.25,2015,Winter
719,DOMATES  SALKIM,2.25,2015,Winter
720,SALATALIK  SİLOR,4.25,2015,Winter
721,DOMATES  SALKIM,2.25,2015,Winter
722,SALATALIK  SİLOR,3.5,2015,Winter
723,DOMATES  SALKIM,2.25,2015,Spring
724,SALATALIK  SİLOR,3.0,2015,Spring
725,SALATALIK  SİLOR,3.0,2015,Spring
726,DOMATES  SALKIM,2.25,2015,Spring
727,SALATALIK  SİLOR,2.5,2015,Spring
728,DOMATES  SALKIM,2.3,2015,Spring
729,DOMATES  SALKIM,2.25,2015,Spring
730,SALATALIK  SİLOR,2.5,2015,Spring
731,SALATALIK  SİLOR,2.25,2015,Spring
732,DOMATES  SALKIM,2.25,2015,Spring
733,DOMATES  SALKIM,2.25,2015,Spring
734,SALATALIK  SİLOR,2.75,2015,Spring
735,DOMATES  SALKIM,2.25,2015,Spring
736,SALATALIK  SİLOR,2.25,2015,Spring
737,DOMATES  SALKIM,2.25,2015,Spring
738,SALATALIK  SİLOR,2.1,2015,Spring
739,DOMATES  SALKIM,2.0,2015,Spring
740,SALATALIK  SİLOR,2.1,2015,Spring
741,DOMATES  SALKIM,2.0,2015,Spring
742,SALATALIK  SİLOR,2.0,2015,Spring
743,DOMATES  SALKIM,2.25,2015,Spring
744,SALATALIK  SİLOR,1.9,2015,Spring
745,KARPUZ,2.25,2015,Spring
746,DOMATES  SALKIM,2.1,2015,Spring
747,SALATALIK  SİLOR,1.75,2015,Spring
748,KARPUZ,2.25,2015,Spring
749,DOMATES  SALKIM,2.1,2015,Spring
750,SALATALIK  SİLOR,1.8,2015,Spring
751,KARPUZ,2.25,2015,Spring
752,DOMATES  SALKIM,2.1,2015,Spring
753,SALATALIK  SİLOR,2.0,2015,Spring
754,KARPUZ,2.25,2015,Spring
755,SALATALIK  SİLOR,2.0,2015,Spring
756,DOMATES  SALKIM,2.1,2015,Spring
757,DOMATES  SALKIM,2.1,2015,Spring
758,SALATALIK  SİLOR,2.0,2015,Spring
759,KARPUZ,1.75,2015,Spring
760,KARPUZ,2.25,2015,Spring
761,DOMATES  SALKIM,2.1,2015,Spring
762,SALATALIK  SİLOR,2.0,2015,Spring
763,DOMATES  SALKIM,2.1,2015,Spring
764,SALATALIK  SİLOR,2.0,2015,Spring
765,KARPUZ,1.75,2015,Spring
766,KARPUZ,1.6,2015,Spring
767,SALATALIK  SİLOR,2.0,2015,Spring
768,DOMATES  SALKIM,2.1,2015,Spring
769,KARPUZ,1.5,2015,Spring
770,DOMATES  SALKIM,2.2,2015,Spring
771,SALATALIK  SİLOR,2.0,2015,Spring
772,KARPUZ,1.5,2015,Spring
773,DOMATES  SALKIM,2.35,2015,Spring
774,SALATALIK  SİLOR,2.0,2015,Spring
775,SALATALIK  SİLOR,1.9,2015,Spring
776,DOMATES  SALKIM,2.35,2015,Spring
777,KARPUZ,1.5,2015,Spring
778,KARPUZ,1.4,2015,Spring
779,DOMATES  SALKIM,2.45,2015,Spring
780,SALATALIK  SİLOR,1.9,2015,Spring
781,DOMATES  SALKIM,2.45,2015,Spring
782,SALATALIK  SİLOR,1.9,2015,Spring
783,KARPUZ,1.4,2015,Spring
784,DOMATES  SALKIM,2.45,2015,Spring
785,SALATALIK  SİLOR,2.0,2015,Spring
786,KARPUZ,1.4,2015,Spring
787,KARPUZ,1.4,2015,Spring
788,DOMATES  SALKIM,2.45,2015,Spring
789,SALATALIK  SİLOR,2.0,2015,Spring
790,DOMATES  SALKIM,2.6,2015,Spring
791,SALATALIK  SİLOR,2.0,2015,Spring
792,KARPUZ,1.25,2015,Spring
793,DOMATES  SALKIM,2.6,2015,Spring
794,SALATALIK  SİLOR,2.0,2015,Spring
795,KARPUZ,1.23,2015,Spring
796,DOMATES  SALKIM,2.5,2015,Spring
797,SALATALIK  SİLOR,1.9,2015,Spring
798,KARPUZ,1.28,2015,Spring
799,KARPUZ,1.28,2015,Spring
800,DOMATES  SALKIM,2.5,2015,Spring
801,SALATALIK  SİLOR,1.9,2015,Spring
802,DOMATES  SALKIM,2.4,2015,Spring
803,SALATALIK  SİLOR,1.8,2015,Spring
804,KARPUZ,1.28,2015,Spring
805,DOMATES  SALKIM,2.65,2015,Spring
806,KARPUZ,1.15,2015,Spring
807,SALATALIK  SİLOR,1.9,2015,Spring
808,DOMATES  SALKIM,2.75,2015,Spring
809,SALATALIK  SİLOR,1.9,2015,Spring
810,KARPUZ,1.15,2015,Spring
811,DOMATES  SALKIM,2.75,2015,Spring
812,SALATALIK  SİLOR,1.9,2015,Spring
813,KARPUZ,1.2,2015,Spring
814,DOMATES  SALKIM,2.75,2015,Spring
815,SALATALIK  SİLOR,1.9,2015,Spring
816,KARPUZ,1.2,2015,Spring
817,KARPUZ,1.2,2015,Spring
818,SALATALIK  SİLOR,1.9,2015,Spring
819,DOMATES  SALKIM,2.75,2015,Spring
820,KARPUZ,1.3,2015,Spring
821,DOMATES  SALKIM,2.65,2015,Spring
822,SALATALIK  SİLOR,1.75,2015,Spring
823,DOMATES  SALKIM,2.75,2015,Spring
824,SALATALIK  SİLOR,1.75,2015,Spring
825,KARPUZ,1.3,2015,Spring
826,DOMATES  SALKIM,2.75,2015,Spring
827,SALATALIK  SİLOR,1.75,2015,Spring
828,KARPUZ,1.38,2015,Spring
829,DOMATES  SALKIM,2.75,2015,Spring
830,SALATALIK  SİLOR,1.5,2015,Spring
831,KARPUZ,1.38,2015,Spring
832,DOMATES  SALKIM,2.75,2015,Spring
833,SALATALIK  SİLOR,1.75,2015,Spring
834,KARPUZ,1.43,2015,Spring
835,KARPUZ,1.48,2015,Spring
836,DOMATES  SALKIM,2.75,2015,Spring
837,SALATALIK  SİLOR,1.75,2015,Spring
838,DOMATES  SALKIM,2.75,2015,Spring
839,SALATALIK  SİLOR,1.75,2015,Spring
840,KARPUZ,1.55,2015,Spring
841,DOMATES  SALKIM,2.75,2015,Spring
842,SALATALIK  SİLOR,1.75,2015,Spring
843,KARPUZ,1.5,2015,Spring
844,KARPUZ,1.55,2015,Spring
845,DOMATES  SALKIM,2.75,2015,Spring
846,SALATALIK  SİLOR,1.5,2015,Spring
847,DOMATES  SALKIM,2.75,2015,Spring
848,SALATALIK  SİLOR,1.23,2015,Spring
849,KARPUZ,1.55,2015,Spring
850,SALATALIK  SİLOR,1.38,2015,Spring
851,KARPUZ,1.55,2015,Spring
852,DOMATES  SALKIM,2.75,2015,Spring
853,DOMATES  SALKIM,2.75,2015,Spring
854,SALATALIK  SİLOR,1.28,2015,Spring
855,KARPUZ,1.6,2015,Spring
856,DOMATES  SALKIM,2.75,2015,Spring
857,SALATALIK  SİLOR,1.28,2015,Spring
858,KARPUZ,1.65,2015,Spring
859,KARPUZ,1.0,2015,Spring
860,DOMATES  SALKIM,1.75,2015,Spring
861,SALATALIK  SİLOR,1.35,2015,Spring
862,DOMATES  SALKIM,2.75,2015,Spring
863,SALATALIK  SİLOR,1.2,2015,Spring
864,KARPUZ,1.65,2015,Spring
865,DOMATES  SALKIM,2.65,2015,Spring
866,SALATALIK  SİLOR,1.1,2015,Spring
867,KARPUZ,1.65,2015,Spring
868,DOMATES  SALKIM,2.65,2015,Spring
869,SALATALIK  SİLOR,1.1,2015,Spring
870,KARPUZ,1.65,2015,Spring
871,DOMATES  SALKIM,2.65,2015,Spring
872,SALATALIK  SİLOR,1.1,2015,Spring
873,KARPUZ,1.65,2015,Spring
874,DOMATES  SALKIM,2.5,2015,Spring
875,SALATALIK  SİLOR,1.0,2015,Spring
876,KARPUZ,1.48,2015,Spring
877,DOMATES  SALKIM,2.0,2015,Spring
878,SALATALIK  SİLOR,1.0,2015,Spring
879,KARPUZ,1.48,2015,Spring
880,DOMATES  SALKIM,1.63,2015,Spring
881,SALATALIK  SİLOR,1.0,2015,Spring
882,KARPUZ,1.3,2015,Spring
883,DOMATES  SALKIM,1.63,2015,Spring
884,SALATALIK  SİLOR,1.0,2015,Spring
885,KARPUZ,1.3,2015,Spring
886,DOMATES  SALKIM,1.63,2015,Spring
887,KARPUZ,1.3,2015,Spring
888,SALATALIK  SİLOR,1.63,2015,Spring
889,DOMATES  SALKIM,1.38,2015,Spring
890,KARPUZ,1.15,2015,Spring
891,SALATALIK  SİLOR,1.63,2015,Spring
892,DOMATES  SALKIM,1.38,2015,Spring
893,KARPUZ,1.05,2015,Spring
894,SALATALIK  SİLOR,1.63,2015,Spring
895,KARPUZ,0.95,2015,Spring
896,DOMATES  SALKIM,1.38,2015,Spring
897,SALATALIK  SİLOR,1.63,2015,Spring
898,KARPUZ,0.8,2015,Spring
899,DOMATES  SALKIM,1.38,2015,Spring
900,SALATALIK  SİLOR,1.63,2015,Spring
901,DOMATES  SALKIM,1.38,2015,Spring
902,SALATALIK  SİLOR,1.63,2015,Spring
903,KARPUZ,0.7,2015,Spring
904,KARPUZ,0.6,2015,Summer
905,DOMATES  SALKIM,1.38,2015,Summer
906,SALATALIK  SİLOR,1.45,2015,Summer
907,DOMATES  SALKIM,1.38,2015,Summer
908,SALATALIK  SİLOR,1.3,2015,Summer
909,KARPUZ,0.55,2015,Summer
910,DOMATES  SALKIM,1.28,2015,Summer
911,KARPUZ,0.53,2015,Summer
912,SALATALIK  SİLOR,1.3,2015,Summer
913,DOMATES  SALKIM,1.38,2015,Summer
914,SALATALIK  SİLOR,1.3,2015,Summer
915,KARPUZ,0.48,2015,Summer
916,KARPUZ,0.45,2015,Summer
917,DOMATES  SALKIM,1.38,2015,Summer
918,SALATALIK  SİLOR,1.3,2015,Summer
919,DOMATES  SALKIM,1.15,2015,Summer
920,SALATALIK  SİLOR,1.3,2015,Summer
921,KARPUZ,0.43,2015,Summer
922,DOMATES  SALKIM,1.2,2015,Summer
923,SALATALIK  SİLOR,1.3,2015,Summer
924,KARPUZ,0.43,2015,Summer
925,SALATALIK  SİLOR,1.63,2015,Summer
926,DOMATES  SALKIM,1.2,2015,Summer
927,KARPUZ,0.43,2015,Summer
928,SALATALIK  SİLOR,1.63,2015,Summer
929,KARPUZ,0.38,2015,Summer
930,DOMATES  SALKIM,1.2,2015,Summer
931,DOMATES  SALKIM,1.2,2015,Summer
932,SALATALIK  SİLOR,1.63,2015,Summer
933,KARPUZ,0.35,2015,Summer
934,DOMATES  SALKIM,1.2,2015,Summer
935,SALATALIK  SİLOR,1.4,2015,Summer
936,KARPUZ,0.35,2015,Summer
937,DOMATES  SALKIM,1.05,2015,Summer
938,SALATALIK  SİLOR,1.38,2015,Summer
939,KARPUZ,0.35,2015,Summer
940,DOMATES  SALKIM,1.05,2015,Summer
941,SALATALIK  SİLOR,1.38,2015,Summer
942,KARPUZ,0.35,2015,Summer
943,KARPUZ,0.35,2015,Summer
944,DOMATES  SALKIM,1.05,2015,Summer
945,SALATALIK  SİLOR,1.38,2015,Summer
946,KARPUZ,0.4,2015,Summer
947,DOMATES  SALKIM,1.05,2015,Summer
948,SALATALIK  SİLOR,1.38,2015,Summer
949,KARPUZ,0.4,2015,Summer
950,DOMATES  SALKIM,1.1,2015,Summer
951,SALATALIK  SİLOR,1.5,2015,Summer
952,DOMATES  SALKIM,1.1,2015,Summer
953,SALATALIK  SİLOR,1.5,2015,Summer
954,KARPUZ,0.4,2015,Summer
955,DOMATES  SALKIM,1.1,2015,Summer
956,SALATALIK  SİLOR,1.5,2015,Summer
957,KARPUZ,0.38,2015,Summer
958,DOMATES  SALKIM,1.1,2015,Summer
959,SALATALIK  SİLOR,1.5,2015,Summer
960,KARPUZ,0.35,2015,Summer
961,KARPUZ,0.35,2015,Summer
962,DOMATES  SALKIM,1.15,2015,Summer
963,SALATALIK  SİLOR,1.4,2015,Summer
964,DOMATES  SALKIM,1.1,2015,Summer
965,SALATALIK  SİLOR,1.4,2015,Summer
966,KARPUZ,0.35,2015,Summer
967,SALATALIK  SİLOR,1.4,2015,Summer
968,DOMATES  SALKIM,1.1,2015,Summer
969,KARPUZ,0.35,2015,Summer
970,DOMATES  SALKIM,1.05,2015,Summer
971,SALATALIK  SİLOR,1.4,2015,Summer
972,KARPUZ,0.35,2015,Summer
973,DOMATES  SALKIM,1.05,2015,Summer
974,SALATALIK  SİLOR,1.4,2015,Summer
975,KARPUZ,0.35,2015,Summer
976,KARPUZ,0.35,2015,Summer
977,DOMATES  SALKIM,1.05,2015,Summer
978,SALATALIK  SİLOR,1.4,2015,Summer
979,KARPUZ,0.35,2015,Summer
980,SALATALIK  SİLOR,1.4,2015,Summer
981,DOMATES  SALKIM,1.05,2015,Summer
982,DOMATES  SALKIM,1.05,2015,Summer
983,SALATALIK  SİLOR,1.4,2015,Summer
984,KARPUZ,0.3,2015,Summer
985,DOMATES  SALKIM,1.05,2015,Summer
986,SALATALIK  SİLOR,1.4,2015,Summer
987,KARPUZ,0.3,2015,Summer
988,DOMATES  SALKIM,1.05,2015,Summer
989,SALATALIK  SİLOR,1.4,2015,Summer
990,KARPUZ,0.3,2015,Summer
991,DOMATES  SALKIM,1.05,2015,Summer
992,KARPUZ,0.28,2015,Summer
993,SALATALIK  SİLOR,1.4,2015,Summer
994,DOMATES  SALKIM,1.05,2015,Summer
995,SALATALIK  SİLOR,1.4,2015,Summer
996,KARPUZ,0.28,2015,Summer
997,KARPUZ,0.23,2015,Summer
998,DOMATES  SALKIM,1.05,2015,Summer
999,SALATALIK  SİLOR,1.4,2015,Summer
1000,DOMATES  SALKIM,1.05,2015,Summer
1001,SALATALIK  SİLOR,1.4,2015,Summer
1002,KARPUZ,0.25,2015,Summer
1003,DOMATES  SALKIM,1.2,2015,Summer
1004,SALATALIK  SİLOR,1.4,2015,Summer
1005,KARPUZ,0.25,2015,Summer
1006,DOMATES  SALKIM,1.25,2015,Summer
1007,SALATALIK  SİLOR,1.4,2015,Summer
1008,KARPUZ,0.25,2015,Summer
1009,DOMATES  SALKIM,1.25,2015,Summer
1010,SALATALIK  SİLOR,1.4,2015,Summer
1011,KARPUZ,0.25,2015,Summer
1012,KARPUZ,0.25,2015,Summer
1013,DOMATES  SALKIM,1.25,2015,Summer
1014,SALATALIK  SİLOR,1.4,2015,Summer
1015,KARPUZ,0.25,2015,Summer
1016,DOMATES  SALKIM,1.25,2015,Summer
1017,SALATALIK  SİLOR,1.4,2015,Summer
1018,DOMATES  SALKIM,1.25,2015,Summer
1019,SALATALIK  SİLOR,1.4,2015,Summer
1020,KARPUZ,0.25,2015,Summer
1021,DOMATES  SALKIM,1.25,2015,Summer
1022,KARPUZ,0.25,2015,Summer
1023,SALATALIK  SİLOR,1.4,2015,Summer
1024,DOMATES  SALKIM,1.25,2015,Summer
1025,SALATALIK  SİLOR,1.4,2015,Summer
1026,KARPUZ,0.25,2015,Summer
1027,DOMATES  SALKIM,1.25,2015,Summer
1028,SALATALIK  SİLOR,1.4,2015,Summer
1029,KARPUZ,0.25,2015,Summer
1030,DOMATES  SALKIM,1.25,2015,Summer
1031,SALATALIK  SİLOR,1.4,2015,Summer
1032,KARPUZ,0.25,2015,Summer
1033,KARPUZ,0.25,2015,Summer
1034,DOMATES  SALKIM,1.3,2015,Summer
1035,SALATALIK  SİLOR,1.75,2015,Summer
1036,DOMATES  SALKIM,1.3,2015,Summer
1037,SALATALIK  SİLOR,1.5,2015,Summer
1038,KARPUZ,0.2,2015,Summer
1039,KARPUZ,0.23,2015,Summer
1040,DOMATES  SALKIM,1.63,2015,Summer
1041,SALATALIK  SİLOR,1.5,2015,Summer
1042,DOMATES  SALKIM,1.63,2015,Summer
1043,KARPUZ,0.23,2015,Summer
1044,SALATALIK  SİLOR,1.3,2015,Summer
1045,DOMATES  SALKIM,1.63,2015,Summer
1046,SALATALIK  SİLOR,1.4,2015,Summer
1047,KARPUZ,0.2,2015,Summer
1048,DOMATES  SALKIM,1.63,2015,Summer
1049,SALATALIK  SİLOR,1.4,2015,Summer
1050,KARPUZ,0.2,2015,Summer
1051,KARPUZ,0.2,2015,Summer
1052,DOMATES  SALKIM,1.63,2015,Summer
1053,SALATALIK  SİLOR,1.4,2015,Summer
1054,DOMATES  SALKIM,1.63,2015,Summer
1055,SALATALIK  SİLOR,1.28,2015,Summer
1056,KARPUZ,0.25,2015,Summer
1057,DOMATES  SALKIM,1.53,2015,Summer
1058,SALATALIK  SİLOR,1.38,2015,Summer
1059,KARPUZ,0.25,2015,Summer
1060,DOMATES  SALKIM,1.53,2015,Summer
1061,SALATALIK  SİLOR,1.38,2015,Summer
1062,KARPUZ,0.25,2015,Summer
1063,DOMATES  SALKIM,1.63,2015,Summer
1064,SALATALIK  SİLOR,1.53,2015,Summer
1065,KARPUZ,0.25,2015,Summer
1066,DOMATES  SALKIM,1.63,2015,Summer
1067,KARPUZ,0.25,2015,Summer
1068,SALATALIK  SİLOR,1.53,2015,Summer
1069,KARPUZ,0.25,2015,Summer
1070,DOMATES  SALKIM,1.63,2015,Summer
1071,SALATALIK  SİLOR,1.38,2015,Summer
1072,DOMATES  SALKIM,1.63,2015,Summer
1073,SALATALIK  SİLOR,1.38,2015,Summer
1074,KARPUZ,0.25,2015,Summer
1075,SALATALIK  SİLOR,1.38,2015,Summer
1076,KARPUZ,0.3,2015,Summer
1077,DOMATES  SALKIM,1.63,2015,Summer
1078,KARPUZ,0.3,2015,Summer
1079,DOMATES  SALKIM,1.63,2015,Summer
1080,SALATALIK  SİLOR,1.38,2015,Summer
1081,KARPUZ,0.3,2015,Summer
1082,DOMATES  SALKIM,1.63,2015,Summer
1083,SALATALIK  SİLOR,1.38,2015,Summer
1084,DOMATES  SALKIM,1.63,2015,Summer
1085,SALATALIK  SİLOR,1.38,2015,Summer
1086,KARPUZ,0.3,2015,Summer
1087,DOMATES  SALKIM,1.38,2015,Summer
1088,SALATALIK  SİLOR,1.48,2015,Summer
1089,KARPUZ,0.33,2015,Summer
1090,DOMATES  SALKIM,1.38,2015,Summer
1091,SALATALIK  SİLOR,1.48,2015,Summer
1092,KARPUZ,0.33,2015,Summer
1093,KARPUZ,0.38,2015,Summer
1094,DOMATES  SALKIM,1.38,2015,Summer
1095,SALATALIK  SİLOR,1.48,2015,Summer
1096,DOMATES  SALKIM,1.38,2015,Summer
1097,SALATALIK  SİLOR,1.38,2015,Summer
1098,KARPUZ,0.43,2015,Summer
1099,DOMATES  SALKIM,1.3,2015,Summer
1100,SALATALIK  SİLOR,1.53,2015,Summer
1101,KARPUZ,0.43,2015,Summer
1102,KARPUZ,0.48,2015,Summer
1103,DOMATES  SALKIM,1.3,2015,Summer
1104,SALATALIK  SİLOR,1.53,2015,Summer
1105,DOMATES  SALKIM,1.63,2015,Summer
1106,SALATALIK  SİLOR,1.53,2015,Summer
1107,KARPUZ,0.5,2015,Summer
1108,KARPUZ,0.5,2015,Summer
1109,DOMATES  SALKIM,1.53,2015,Summer
1110,SALATALIK  SİLOR,1.38,2015,Summer
1111,DOMATES  SALKIM,1.3,2015,Summer
1112,SALATALIK  SİLOR,1.48,2015,Summer
1113,KARPUZ,0.5,2015,Summer
1114,KARPUZ,0.53,2015,Summer
1115,DOMATES  SALKIM,1.3,2015,Summer
1116,SALATALIK  SİLOR,1.48,2015,Summer
1117,KARPUZ,0.53,2015,Summer
1118,DOMATES  SALKIM,1.3,2015,Summer
1119,SALATALIK  SİLOR,1.38,2015,Summer
1120,DOMATES  SALKIM,1.3,2015,Summer
1121,SALATALIK  SİLOR,1.38,2015,Summer
1122,KARPUZ,0.53,2015,Summer
1123,KARPUZ,0.53,2015,Summer
1124,DOMATES  SALKIM,1.3,2015,Summer
1125,SALATALIK  SİLOR,1.38,2015,Summer
1126,DOMATES  SALKIM,1.3,2015,Fall
1127,SALATALIK  SİLOR,1.38,2015,Fall
1128,KARPUZ,0.53,2015,Fall
1129,KARPUZ,0.53,2015,Fall
1130,SALATALIK  SİLOR,1.38,2015,Fall
1131,DOMATES  SALKIM,1.3,2015,Fall
1132,KARPUZ,0.53,2015,Fall
1133,DOMATES  SALKIM,1.3,2015,Fall
1134,SALATALIK  SİLOR,1.38,2015,Fall
1135,KARPUZ,0.53,2015,Fall
1136,DOMATES  SALKIM,1.3,2015,Fall
1137,SALATALIK  SİLOR,1.48,2015,Fall
1138,KARPUZ,0.53,2015,Fall
1139,SALATALIK  SİLOR,1.48,2015,Fall
1140,DOMATES  SALKIM,1.3,2015,Fall
1141,DOMATES  SALKIM,1.3,2015,Fall
1142,SALATALIK  SİLOR,1.48,2015,Fall
1143,KARPUZ,0.53,2015,Fall
1144,SALATALIK  SİLOR,1.38,2015,Fall
1145,KARPUZ,0.53,2015,Fall
1146,DOMATES  SALKIM,1.3,2015,Fall
1147,KARPUZ,0.55,2015,Fall
1148,SALATALIK  SİLOR,1.63,2015,Fall
