TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET;ORTALAMA_UCRET
2021-05-21;SEBZE;SARIMSAK  KURU;KG;10;27;18.50
2021-05-21;SEBZE;PATATES  CALMA;KG;1.20;2.30;1.75
2021-05-21;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;1.50;3.50;2.50
2021-05-21;SEBZE;MARUL AYSBERG;ADET;1;2;1.50
2021-05-21;SEBZE;MANTAR;KG;5;11.50;8.25
2021-05-21;SEBZE;SOGAN   KIRMIZI;KG;2.50;5.50;4
2021-05-21;SEBZE;BIBER KIRMIZI;KG;5;11;8
2021-05-21;SEBZE;LAHANA  BEYAZ;KG;0.50;1.50;1
2021-05-21;SEBZE;PIRASA;KG;1.50;3.50;2.50
2021-05-21;SEBZE;PAZI;ADET;1;3;2
2021-05-21;SEBZE;BIBER  KIL ACI;KG;3;6;4.50
2021-05-21;SEBZE;LAHANA  BURUKSEL;KG;1.50;4;2.75
2021-05-21;SEBZE;DOMATES  SERA;KG;2;4;3
2021-05-21;SEBZE;SALATALIK  KASA;KG;1;3;2
2021-05-21;SEBZE;DOMATES  SALKIM;KG;2;4.50;3.25
2021-05-21;SEBZE;MARUL KIVIRCIK;ADET;1;2;1.50
2021-05-21;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;0.80;0.55
2021-05-21;MEYVE;DUT;KG;10;20;15
2021-05-21;MEYVE;ARMUT  DEVECI;KG;4;8;6
2021-05-21;SEBZE;MARUL LOLOROSSO;ADET;1;2;1.50
2021-05-21;SEBZE;DOMATES CHERRY;KG;3;5;4
2021-05-21;SEBZE;DOMATES  BEEF;KG;2;4;3
2021-05-21;MEYVE;KIVI  YERLI;KG;8;13;10.50
2021-05-21;İTHAL..;ELMA STARKING(İTHAL);KG;5;13;9
2021-05-21;SEBZE;SALATALIK  SİLOR;KG;1.50;3;2.25
2021-05-21;MEYVE;ELMA  ARJANTİN;KG;3.50;6;4.75
2021-05-21;İTHAL..;SARIMSAK  İTHAL;KG;10;22;16
2021-05-21;MEYVE;ELMA MUHTELİF;KG;0.60;2.60;1.60
2021-05-21;SEBZE;MANTAR (PAKET 400GR);ADET;4;5.50;4.75
2021-05-21;SEBZE;DOMATES PEMBE;KG;3;6;4.50
2021-05-21;MEYVE;LIMON ENTER;KG;2.50;4.80;3.65
2021-05-21;MEYVE;LIMON LAMAS;KG;3;6;4.50
2021-05-21;SEBZE;DOMATES SALKIM(KUTU);KG;4;7;5.50
2021-05-21;SEBZE;PATATES ESKİ(YIKANMAMIŞ);KG;0.50;1.50;1
2021-05-21;SEBZE;PATATES TAZE(YIKANMIŞ);KG;1.20;2.50;1.85
2021-05-21;MEYVE;AYVA;KG;2.50;5;3.75
2021-05-21;MEYVE;ARMUT  S.MARIA;KG;4.50;8.50;6.50
2021-05-21;MEYVE;CILEK;KG;7;13;10
2021-05-21;MEYVE;ELMA  AMASYA;KG;4;8;6
2021-05-21;MEYVE;ELMA  STARKING;KG;2;4.30;3.15
2021-05-21;MEYVE;ERIK  CAN;KG;7;15;11
2021-05-21;MEYVE;GREYFURT;KG;1.50;3.50;2.50
2021-05-21;SEBZE;KAVUN  TARLA;KG;3;6;4.50
2021-05-21;SEBZE;KARPUZ;KG;2;6;4
2021-05-21;MEYVE;KIRAZ  MUHT;KG;10;30;20
2021-05-21;MEYVE;KAYISI  MUHT;KG;5;10;7.50
2021-05-21;MEYVE;MALTA;KG;5;12;8.50
2021-05-22;SEBZE;BIBER  KIL ACI;KG;3;6;4.50
2021-05-22;SEBZE;LAHANA  BURUKSEL;KG;1.50;4;2.75
2021-05-22;SEBZE;DOMATES  SERA;KG;2;4.50;3.25
2021-05-22;SEBZE;SALATALIK  KASA;KG;1;3;2
2021-05-22;SEBZE;DOMATES  SALKIM;KG;2;4.50;3.25
2021-05-22;SEBZE;MARUL KIVIRCIK;ADET;1;2;1.50
2021-05-22;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;0.80;0.55
2021-05-22;MEYVE;AYVA;KG;2.50;5;3.75
2021-05-22;MEYVE;ARMUT  S.MARIA;KG;4.50;8.50;6.50
2021-05-22;MEYVE;CILEK;KG;7;13;10
2021-05-22;MEYVE;ELMA  AMASYA;KG;4;8;6
2021-05-22;MEYVE;ELMA  STARKING;KG;2;4.30;3.15
2021-05-22;MEYVE;ERIK  CAN;KG;7;15;11
2021-05-22;MEYVE;GREYFURT;KG;1.50;3.50;2.50
2021-05-22;SEBZE;KAVUN  TARLA;KG;3;6;4.50
2021-05-22;SEBZE;KARPUZ;KG;1.50;4;2.75
2021-05-22;MEYVE;KIRAZ  MUHT;KG;10;30;20
2021-05-22;MEYVE;KAYISI  MUHT;KG;5;10;7.50
2021-05-22;MEYVE;MALTA;KG;5;12;8.50
2021-05-22;MEYVE;MUZ  YERLI;KG;6.50;11;8.75
2021-05-22;MEYVE;BADEM-ÇAĞLA;KG;12;20;16
2021-05-22;MEYVE;PORTAKAL  MUHT;KG;1.50;4;2.75
2021-05-22;MEYVE;PORTAKAL  VALENCIA;KG;2.50;5.50;4
2021-05-22;MEYVE;LIMON  DOKME;KG;0.80;2;1.40
2021-05-22;SEBZE;Y.MAYDONOZ;BAĞ;0.30;0.50;0.40
2021-05-22;SEBZE;Y.DEREOTU;BAĞ;0.30;0.50;0.40
2021-05-22;SEBZE;Y.ROKA;BAĞ;0.30;0.50;0.40
2021-05-22;SEBZE;Y.NANE;BAĞ;0.30;0.50;0.40
2021-05-22;MEYVE;DUT;KG;10;20;15
2021-05-22;MEYVE;ARMUT  DEVECI;KG;4;8;6
2021-05-22;SEBZE;MARUL LOLOROSSO;ADET;1;2;1.50
2021-05-22;SEBZE;DOMATES CHERRY;KG;3;5;4
2021-05-22;SEBZE;DOMATES  BEEF;KG;2;5;3.50
2021-05-22;MEYVE;KIVI  YERLI;KG;8;13;10.50
2021-05-22;İTHAL..;ELMA STARKING(İTHAL);KG;5;13;9
2021-05-22;SEBZE;SALATALIK  SİLOR;KG;1.50;3;2.25
2021-05-22;MEYVE;ELMA  ARJANTİN;KG;3.50;6;4.75
2021-05-22;İTHAL..;SARIMSAK  İTHAL;KG;10;22;16
2021-05-22;MEYVE;ELMA MUHTELİF;KG;0.60;2.60;1.60
2021-05-22;SEBZE;MANTAR (PAKET 400GR);ADET;4;5.50;4.75
2021-05-22;SEBZE;DOMATES PEMBE;KG;3;6;4.50
2021-05-22;MEYVE;LIMON ENTER;KG;2.50;4.80;3.65
2021-05-22;MEYVE;LIMON LAMAS;KG;3;6;4.50
2021-05-22;SEBZE;DOMATES SALKIM(KUTU);KG;4;7;5.50
2021-05-22;SEBZE;PATATES ESKİ(YIKANMAMIŞ);KG;0.50;1.50;1
2021-05-22;SEBZE;PATATES TAZE(YIKANMIŞ);KG;1.20;2.50;1.85
2021-05-22;MEYVE;ERIK  PAPAZ;KG;8;15;11.50
2021-05-22;İTHAL..;ELMA GSMIT(İTHAL);KG;5;13;9
2021-05-22;MEYVE;ELMA  GOLDEN;KG;2;4;3
2021-05-22;MEYVE;ARMUT  MUHT;KG;1;3;2
2021-05-22;SEBZE;KAVUN  KASA SERA;KG;5;10;7.50
2021-05-22;İTHAL..;AVAKADO;ADET;7;11;9
2021-05-22;İTHAL..;ANANAS;ADET;6;11;8.50
2021-05-22;İTHAL..;MUZ  ITHAL;KG;7;14;10.50
2021-05-22;İTHAL..;HINDISTAN CEVIZI;ADET;5;10;7.50
2021-05-22;MEYVE;PORTAKAL   FINIKE;KG;2.50;5.30;3.90
2021-05-22;MEYVE;NEKTARIN KIRMIZI;KG;7;15;11
2021-05-22;SEBZE;BROKOLI;KG;2.50;5.50;4
2021-05-22;MEYVE;ŞEFTALI;KG;7;14;10.50
2021-05-22;SEBZE;BAKLA;KG;2.50;5.50;4
2021-05-22;SEBZE;BEZELYE;KG;2.50;4.50;3.50
2021-05-22;SEBZE;BIBER  SIVRI;KG;2;3.50;2.75
2021-05-22;SEBZE;BIBER  DOLMA;KG;2;5;3.50
2021-05-22;SEBZE;ENGINAR;ADET;1;2.50;1.75
2021-05-22;SEBZE;FASULYE   AYSE;KG;7;15;11
2021-05-22;SEBZE;FASULYE   CALI;KG;6;12;9
2021-05-22;SEBZE;HAVUC;KG;2;5;3.50
2021-05-22;SEBZE;ISPANAK;KG;1.50;4.50;3
2021-05-22;SEBZE;KABAK TAZE;KG;2;5.50;3.75
2021-05-22;SEBZE;KABAK  BAL;KG;3;6;4.50
2021-05-22;SEBZE;KEREVIZ;KG;2;5;3.50
2021-05-22;SEBZE;MARUL;ADET;1;2;1.50
2021-05-22;SEBZE;PATLICAN  UZUN;KG;2;4.50;3.25
2021-05-22;SEBZE;PATLICAN TOPAN;KG;2;5;3.50
2021-05-22;SEBZE;PANCAR;KG;1;2;1.50
2021-05-22;SEBZE;SOGAN   TAZE;KG;2;5;3.50
2021-05-22;SEBZE;SOGAN   KURU;KG;0.50;1.20;0.85
2021-05-22;SEBZE;LAHANA  KIRMIZI;KG;0.50;1.70;1.10
2021-05-22;SEBZE;KARNABAHAR;KG;1.50;3.50;2.50
2021-05-22;SEBZE;TURP  KIRMIZI;KG;1.50;3;2.25
2021-05-22;SEBZE;SEMIZ OTU;KG;0.80;2;1.40
2021-05-22;SEBZE;SARIMSAK  TAZE;KG;2;4;3
2021-05-22;SEBZE;SARIMSAK  KURU;KG;10;27;18.50
2021-05-22;SEBZE;PATATES  CALMA;KG;1.20;2.30;1.75
2021-05-22;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;1.50;3.50;2.50
2021-05-22;SEBZE;MARUL AYSBERG;ADET;1;2;1.50
2021-05-22;SEBZE;MANTAR;KG;5;11.50;8.25
2021-05-22;SEBZE;SOGAN   KIRMIZI;KG;2.50;5.50;4
2021-05-22;SEBZE;BIBER KIRMIZI;KG;5;11;8
2021-05-22;SEBZE;LAHANA  BEYAZ;KG;0.50;1.50;1
2021-05-22;SEBZE;PIRASA;KG;1.50;3.50;2.50
2021-05-22;SEBZE;PAZI;ADET;1;3;2
2021-05-24;SEBZE;PANCAR;KG;1;2;1.50
2021-05-24;SEBZE;SOGAN   TAZE;KG;2;5.50;3.75
2021-05-24;SEBZE;SOGAN   KURU;KG;0.50;1.20;0.85
2021-05-24;SEBZE;LAHANA  KIRMIZI;KG;0.50;1.70;1.10
2021-05-24;SEBZE;KARNABAHAR;KG;1.50;4;2.75
2021-05-24;SEBZE;TURP  KIRMIZI;KG;1.50;3;2.25
2021-05-24;SEBZE;SEMIZ OTU;KG;0.70;1.50;1.10
2021-05-24;SEBZE;SARIMSAK  TAZE;KG;2;4;3
2021-05-24;SEBZE;SARIMSAK  KURU;KG;8;20;14
2021-05-24;SEBZE;PATATES  CALMA;KG;1.20;2.30;1.75
2021-05-24;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;1.50;3;2.25
2021-05-24;SEBZE;MARUL AYSBERG;ADET;1;2.50;1.75
2021-05-24;SEBZE;MANTAR;KG;5;11.50;8.25
2021-05-24;SEBZE;SOGAN   KIRMIZI;KG;2;4;3
2021-05-24;SEBZE;BIBER KIRMIZI;KG;5;11;8
2021-05-24;SEBZE;LAHANA  BEYAZ;KG;0.50;1.50;1
2021-05-24;SEBZE;PAZI;ADET;1;3;2
2021-05-24;SEBZE;BIBER  KIL ACI;KG;4;8;6
2021-05-24;SEBZE;LAHANA  BURUKSEL;KG;1.50;4;2.75
2021-05-24;SEBZE;DOMATES  SERA;KG;2;4.50;3.25
2021-05-24;SEBZE;SALATALIK  KASA;KG;1;2.50;1.75
2021-05-24;SEBZE;DOMATES  SALKIM;KG;2;4.50;3.25
2021-05-24;SEBZE;MARUL KIVIRCIK;ADET;1;2;1.50
2021-05-24;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;0.80;0.55
2021-05-24;MEYVE;DUT;KG;8;18;13
2021-05-24;MEYVE;ARMUT  DEVECI;KG;4;8;6
2021-05-24;MEYVE;AYVA;KG;2.50;5;3.75
2021-05-24;MEYVE;ARMUT  S.MARIA;KG;4.50;8.50;6.50
2021-05-24;MEYVE;CILEK;KG;7;13;10
2021-05-24;MEYVE;ELMA  AMASYA;KG;4;8;6
2021-05-24;MEYVE;ELMA  STARKING;KG;2;4.30;3.15
2021-05-24;MEYVE;ERIK  CAN;KG;6;13;9.50
2021-05-24;MEYVE;GREYFURT;KG;1.50;4;2.75
2021-05-24;SEBZE;KAVUN  TARLA;KG;2.50;4.50;3.50
2021-05-24;SEBZE;KARPUZ;KG;1.50;4;2.75
2021-05-24;MEYVE;KIRAZ  MUHT;KG;10;30;20
2021-05-24;SEBZE;MARUL LOLOROSSO;ADET;1;2;1.50
2021-05-24;SEBZE;DOMATES CHERRY;KG;3;5;4
2021-05-24;SEBZE;DOMATES  BEEF;KG;2;5;3.50
2021-05-24;MEYVE;KIVI  YERLI;KG;8;14;11
2021-05-24;İTHAL..;ELMA STARKING(İTHAL);KG;5;13;9
2021-05-24;SEBZE;SALATALIK  SİLOR;KG;1.50;3;2.25
2021-05-24;MEYVE;ELMA  ARJANTİN;KG;3.50;6;4.75
2021-05-24;İTHAL..;SARIMSAK  İTHAL;KG;10;22;16
2021-05-24;MEYVE;ELMA MUHTELİF;KG;0.60;2.60;1.60
2021-05-24;SEBZE;MANTAR (PAKET 400GR);ADET;4;5.50;4.75
2021-05-24;SEBZE;DOMATES PEMBE;KG;3;5;4
2021-05-24;MEYVE;LIMON ENTER;KG;2.50;4.80;3.65
2021-05-24;MEYVE;LIMON LAMAS;KG;3;6;4.50
2021-05-24;SEBZE;DOMATES SALKIM(KUTU);KG;4;7;5.50
2021-05-24;SEBZE;PATATES ESKİ(YIKANMAMIŞ);KG;0.50;1.50;1
2021-05-24;SEBZE;PATATES TAZE(YIKANMIŞ);KG;1;2.30;1.65
2021-05-24;MEYVE;KAYISI  MUHT;KG;6;12;9
2021-05-24;MEYVE;MALTA;KG;5;12;8.50
2021-05-24;MEYVE;MUZ  YERLI;KG;5;10;7.50
2021-05-24;MEYVE;PORTAKAL  MUHT;KG;1.50;4;2.75
2021-05-24;MEYVE;PORTAKAL  VALENCIA;KG;2.50;5.50;4
2021-05-24;MEYVE;LIMON  DOKME;KG;0.80;2;1.40
2021-05-24;SEBZE;Y.MAYDONOZ;BAĞ;0.30;0.50;0.40
2021-05-24;SEBZE;Y.DEREOTU;BAĞ;0.30;0.50;0.40
2021-05-24;SEBZE;Y.ROKA;BAĞ;0.30;0.50;0.40
2021-05-24;SEBZE;Y.NANE;BAĞ;0.30;0.50;0.40
2021-05-24;MEYVE;ERIK  PAPAZ;KG;10;17;13.50
2021-05-24;İTHAL..;ELMA GSMIT(İTHAL);KG;5;13;9
2021-05-24;MEYVE;ELMA  GOLDEN;KG;2;4;3
2021-05-24;MEYVE;ARMUT  MUHT;KG;1;3;2
2021-05-24;SEBZE;KAVUN  KASA SERA;KG;4;8;6
2021-05-24;İTHAL..;AVAKADO;ADET;7;11;9
2021-05-24;İTHAL..;ANANAS;ADET;6;11;8.50
2021-05-24;İTHAL..;MUZ  ITHAL;KG;7;14;10.50
2021-05-24;İTHAL..;HINDISTAN CEVIZI;ADET;5;10;7.50
2021-05-24;MEYVE;PORTAKAL   FINIKE;KG;2.50;5.30;3.90
2021-05-24;MEYVE;NEKTARIN KIRMIZI;KG;7;15;11
2021-05-24;SEBZE;BROKOLI;KG;2.50;5;3.75
2021-05-24;MEYVE;ŞEFTALI;KG;8;15;11.50
2021-05-24;SEBZE;BAKLA;KG;2.50;5.50;4
2021-05-24;SEBZE;BEZELYE;KG;2.50;4.50;3.50
2021-05-24;SEBZE;BIBER  SIVRI;KG;2;3;2.50
2021-05-24;SEBZE;BIBER  DOLMA;KG;2;4.50;3.25
2021-05-24;SEBZE;ENGINAR;ADET;1;2.50;1.75
2021-05-24;SEBZE;FASULYE   AYSE;KG;6;12;9
2021-05-24;SEBZE;FASULYE   CALI;KG;4;9;6.50
2021-05-24;SEBZE;HAVUC;KG;2;5;3.50
2021-05-24;SEBZE;ISPANAK;KG;2;5;3.50
2021-05-24;SEBZE;KABAK TAZE;KG;2;5.50;3.75
2021-05-24;SEBZE;KABAK  BAL;KG;3;6;4.50
2021-05-24;SEBZE;KEREVIZ;KG;2;5;3.50
2021-05-24;SEBZE;MARUL;ADET;1;2;1.50
2021-05-24;SEBZE;PATLICAN  UZUN;KG;2;4.50;3.25
2021-05-24;SEBZE;PATLICAN TOPAN;KG;2;5;3.50
2021-05-25;MEYVE;NEKTARIN KIRMIZI;KG;7;15;11
2021-05-25;SEBZE;BROKOLI;KG;2.50;5;3.75
2021-05-25;MEYVE;ŞEFTALI;KG;8;15;11.50
2021-05-25;SEBZE;BAKLA;KG;2.50;5.50;4
2021-05-25;SEBZE;BEZELYE;KG;2.50;4.50;3.50
2021-05-25;SEBZE;BIBER  SIVRI;KG;2;3;2.50
2021-05-25;SEBZE;BIBER  DOLMA;KG;2;4;3
2021-05-25;SEBZE;ENGINAR;ADET;1;2.50;1.75
2021-05-25;SEBZE;FASULYE   AYSE;KG;6;12;9
2021-05-25;SEBZE;FASULYE   CALI;KG;4;9;6.50
2021-05-25;SEBZE;HAVUC;KG;2;4.50;3.25
2021-05-25;SEBZE;ISPANAK;KG;2;4.50;3.25
2021-05-25;SEBZE;KABAK TAZE;KG;2;5;3.50
2021-05-25;SEBZE;KABAK  BAL;KG;3;6;4.50
2021-05-25;SEBZE;KEREVIZ;KG;2.50;5.50;4
2021-05-25;SEBZE;MARUL;ADET;1;2;1.50
2021-05-25;SEBZE;PATLICAN  UZUN;KG;1.50;4;2.75
2021-05-25;SEBZE;PATLICAN TOPAN;KG;2;5;3.50
2021-05-25;SEBZE;PANCAR;KG;1;2;1.50
2021-05-25;SEBZE;SOGAN   TAZE;KG;2;5;3.50
2021-05-25;SEBZE;SOGAN   KURU;KG;0.50;1.20;0.85
2021-05-25;SEBZE;LAHANA  KIRMIZI;KG;0.50;1.70;1.10
2021-05-25;SEBZE;KARNABAHAR;KG;2;4.50;3.25
2021-05-25;SEBZE;TURP  KIRMIZI;KG;1.80;3.50;2.65
2021-05-25;SEBZE;SEMIZ OTU;KG;0.70;1.50;1.10
2021-05-25;SEBZE;SARIMSAK  TAZE;KG;2;4;3
2021-05-25;SEBZE;FASULYE   BARBUN;KG;8;14;11
2021-05-25;SEBZE;SALATALIK  KASA;KG;1;2;1.50
2021-05-25;SEBZE;SALATALIK  SİLOR;KG;1.50;3;2.25
2021-05-25;MEYVE;LIMON ENTER;KG;2.50;4.80;3.65
2021-05-25;MEYVE;LIMON LAMAS;KG;3;6;4.50
2021-05-25;SEBZE;DOMATES SALKIM(KUTU);KG;4;7;5.50
2021-05-25;SEBZE;PATATES ESKİ(YIKANMAMIŞ);KG;0.50;1.50;1
2021-05-25;SEBZE;PATATES TAZE(YIKANMIŞ);KG;1;2.30;1.65
2021-05-25;SEBZE;SARIMSAK  KURU;KG;8;20;14
2021-05-25;SEBZE;PATATES  CALMA;KG;1.20;2.30;1.75
2021-05-25;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;1.50;3;2.25
2021-05-25;SEBZE;MARUL AYSBERG;ADET;1;2.70;1.85
2021-05-25;SEBZE;MANTAR;KG;5;11.50;8.25
2021-05-25;SEBZE;SOGAN   KIRMIZI;KG;2;4;3
2021-05-25;SEBZE;BIBER KIRMIZI;KG;5;10;7.50
2021-05-25;SEBZE;LAHANA  BEYAZ;KG;0.50;1.50;1
2021-05-25;SEBZE;PAZI;ADET;1;3;2
2021-05-25;SEBZE;BIBER  KIL ACI;KG;4;8;6
2021-05-25;SEBZE;LAHANA  BURUKSEL;KG;1.50;4;2.75
2021-05-25;SEBZE;DOMATES  SERA;KG;2;4.50;3.25
2021-05-25;SEBZE;DOMATES  SALKIM;KG;2;4.50;3.25
2021-05-25;SEBZE;MARUL KIVIRCIK;ADET;1;2.50;1.75
2021-05-25;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;0.80;0.55
2021-05-25;MEYVE;DUT;KG;8;18;13
2021-05-25;MEYVE;ARMUT  DEVECI;KG;5;9.50;7.25
2021-05-25;SEBZE;MARUL LOLOROSSO;ADET;1;2;1.50
2021-05-25;SEBZE;DOMATES CHERRY;KG;3;5;4
2021-05-25;SEBZE;DOMATES  BEEF;KG;2;5;3.50
2021-05-25;MEYVE;KIVI  YERLI;KG;8;14;11
2021-05-25;İTHAL..;ELMA STARKING(İTHAL);KG;5;13;9
2021-05-25;MEYVE;ELMA  ARJANTİN;KG;3.50;6;4.75
2021-05-25;İTHAL..;SARIMSAK  İTHAL;KG;10;22;16
2021-05-25;MEYVE;ELMA MUHTELİF;KG;0.60;2.60;1.60
2021-05-25;SEBZE;MANTAR (PAKET 400GR);ADET;4;5.50;4.75
2021-05-25;SEBZE;DOMATES PEMBE;KG;3;5;4
2021-05-25;MEYVE;AYVA;KG;2.50;5;3.75
2021-05-25;MEYVE;ARMUT  S.MARIA;KG;4.50;8.50;6.50
2021-05-25;MEYVE;CILEK;KG;7;13;10
2021-05-25;MEYVE;ELMA  AMASYA;KG;4;8;6
2021-05-25;MEYVE;ELMA  STARKING;KG;2;4.30;3.15
2021-05-25;MEYVE;ERIK  CAN;KG;6;13;9.50
2021-05-25;MEYVE;GREYFURT;KG;1.50;4;2.75
2021-05-25;SEBZE;KAVUN  TARLA;KG;2.50;4.50;3.50
2021-05-25;SEBZE;KARPUZ;KG;1.50;4;2.75
2021-05-25;MEYVE;KIRAZ  MUHT;KG;10;30;20
2021-05-25;MEYVE;KAYISI  MUHT;KG;6;12;9
2021-05-25;MEYVE;MALTA;KG;5;12;8.50
2021-05-25;MEYVE;MUZ  YERLI;KG;5;10;7.50
2021-05-25;MEYVE;PORTAKAL  MUHT;KG;1.50;4;2.75
2021-05-25;MEYVE;PORTAKAL  VALENCIA;KG;2.50;5.50;4
2021-05-25;MEYVE;LIMON  DOKME;KG;0.80;2;1.40
2021-05-25;SEBZE;Y.MAYDONOZ;BAĞ;0.30;0.50;0.40
2021-05-25;SEBZE;Y.DEREOTU;BAĞ;0.30;0.50;0.40
2021-05-25;SEBZE;Y.ROKA;BAĞ;0.30;0.50;0.40
2021-05-25;SEBZE;Y.NANE;BAĞ;0.30;0.50;0.40
2021-05-25;MEYVE;ERIK  PAPAZ;KG;10;17;13.50
2021-05-25;İTHAL..;ELMA GSMIT(İTHAL);KG;5;13;9
2021-05-25;MEYVE;ELMA  GOLDEN;KG;2;4;3
2021-05-25;MEYVE;ARMUT  MUHT;KG;1;3;2
2021-05-25;SEBZE;KAVUN  KASA SERA;KG;3;7;5
2021-05-25;İTHAL..;AVAKADO;ADET;7;11;9
2021-05-25;İTHAL..;ANANAS;ADET;6;11;8.50
2021-05-25;İTHAL..;MUZ  ITHAL;KG;7;14;10.50
2021-05-25;İTHAL..;HINDISTAN CEVIZI;ADET;5;10;7.50
2021-05-25;MEYVE;PORTAKAL   FINIKE;KG;2.50;5.30;3.90
2021-05-26;SEBZE;SALATALIK  KASA;KG;1;2;1.50
2021-05-26;SEBZE;DOMATES  SALKIM;KG;2;4.50;3.25
2021-05-26;SEBZE;MARUL KIVIRCIK;ADET;1;2.20;1.60
2021-05-26;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;0.80;0.55
2021-05-26;MEYVE;DUT;KG;7;15;11
2021-05-26;MEYVE;ARMUT  DEVECI;KG;5;9.50;7.25
2021-05-26;SEBZE;MARUL LOLOROSSO;ADET;1;2;1.50
2021-05-26;SEBZE;DOMATES CHERRY;KG;3;5;4
2021-05-26;SEBZE;DOMATES  BEEF;KG;2;5;3.50
2021-05-26;MEYVE;KIVI  YERLI;KG;8;16;12
2021-05-26;İTHAL..;ELMA STARKING(İTHAL);KG;5;13;9
2021-05-26;MEYVE;MALTA;KG;6;10;8
2021-05-26;MEYVE;MUZ  YERLI;KG;5;10;7.50
2021-05-26;MEYVE;PORTAKAL  MUHT;KG;1.50;4;2.75
2021-05-26;MEYVE;PORTAKAL  VALENCIA;KG;2.50;5.50;4
2021-05-26;MEYVE;LIMON  DOKME;KG;0.80;2;1.40
2021-05-26;MEYVE;AYVA;KG;2.50;5;3.75
2021-05-26;MEYVE;ARMUT  S.MARIA;KG;4.50;8.50;6.50
2021-05-26;MEYVE;CILEK;KG;5;12;8.50
2021-05-26;MEYVE;ELMA  AMASYA;KG;4;8;6
2021-05-26;MEYVE;ELMA  STARKING;KG;2;4.30;3.15
2021-05-26;MEYVE;ERIK  CAN;KG;6;13;9.50
2021-05-26;MEYVE;GREYFURT;KG;2;5;3.50
2021-05-26;SEBZE;KAVUN  TARLA;KG;2.50;5;3.75
2021-05-26;SEBZE;KARPUZ;KG;1;3;2
2021-05-26;MEYVE;KIRAZ  MUHT;KG;10;35;22.50
2021-05-26;MEYVE;KAYISI  MUHT;KG;6;15;10.50
2021-05-26;SEBZE;SALATALIK  SİLOR;KG;1.50;3;2.25
2021-05-26;MEYVE;ELMA  ARJANTİN;KG;3.50;6;4.75
2021-05-26;İTHAL..;SARIMSAK  İTHAL;KG;10;22;16
2021-05-26;MEYVE;ELMA MUHTELİF;KG;0.60;2.60;1.60
2021-05-26;SEBZE;MANTAR (PAKET 400GR);ADET;4;5.50;4.75
2021-05-26;SEBZE;DOMATES PEMBE;KG;3;5;4
2021-05-26;MEYVE;LIMON ENTER;KG;2.50;4.80;3.65
2021-05-26;MEYVE;LIMON LAMAS;KG;3;6;4.50
2021-05-26;SEBZE;DOMATES SALKIM(KUTU);KG;4;7;5.50
2021-05-26;SEBZE;PATATES ESKİ(YIKANMAMIŞ);KG;0.50;1.50;1
2021-05-26;SEBZE;PATATES TAZE(YIKANMIŞ);KG;1;2.20;1.60
2021-05-26;SEBZE;Y.MAYDONOZ;BAĞ;0.30;0.50;0.40
2021-05-26;SEBZE;Y.DEREOTU;BAĞ;0.30;0.50;0.40
2021-05-26;SEBZE;Y.ROKA;BAĞ;0.30;0.50;0.40
2021-05-26;SEBZE;Y.NANE;BAĞ;0.30;0.50;0.40
2021-05-26;MEYVE;ERIK  PAPAZ;KG;10;20;15
2021-05-26;İTHAL..;ELMA GSMIT(İTHAL);KG;5;13;9
2021-05-26;MEYVE;ELMA  GOLDEN;KG;2;4;3
2021-05-26;MEYVE;ARMUT  MUHT;KG;1;3;2
2021-05-26;SEBZE;KAVUN  KASA SERA;KG;2.50;6;4.25
2021-05-26;İTHAL..;AVAKADO;ADET;7;11;9
2021-05-26;İTHAL..;ANANAS;ADET;6;11;8.50
2021-05-26;İTHAL..;MUZ  ITHAL;KG;7;14;10.50
2021-05-26;İTHAL..;HINDISTAN CEVIZI;ADET;5;10;7.50
2021-05-26;MEYVE;PORTAKAL   FINIKE;KG;2.50;5.30;3.90
2021-05-26;MEYVE;NEKTARIN KIRMIZI;KG;10;17;13.50
2021-05-26;SEBZE;BROKOLI;KG;3;6;4.50
2021-05-26;MEYVE;ŞEFTALI;KG;8;15;11.50
2021-05-26;SEBZE;BAKLA;KG;2.50;5.50;4
2021-05-26;SEBZE;BEZELYE;KG;2.50;4.50;3.50
2021-05-26;SEBZE;BIBER  SIVRI;KG;2;3;2.50
2021-05-26;SEBZE;BIBER  DOLMA;KG;2;4;3
2021-05-26;SEBZE;ENGINAR;ADET;1;2.50;1.75
2021-05-26;SEBZE;FASULYE   AYSE;KG;7;13;10
2021-05-26;SEBZE;FASULYE   CALI;KG;4;9;6.50
2021-05-26;SEBZE;FASULYE   BARBUN;KG;8;14;11
2021-05-26;SEBZE;HAVUC;KG;2;4.50;3.25
2021-05-26;SEBZE;ISPANAK;KG;2;4.50;3.25
2021-05-26;SEBZE;KABAK TAZE;KG;2;5;3.50
2021-05-26;SEBZE;KABAK  BAL;KG;3;6;4.50
