_id,TARIH,MAL_TURU,MAL_ADI,BIRIM,ASGARI_UCRET,AZAMI_UCRET,ORTALAMA_UCRET
10167,2024-04-23T00:00:00,SEBZE,MARUL,adet,8.0,20.0,14
10168,2024-04-23T00:00:00,SEBZE,PATLICAN  UZUN,kg,8.0,14.0,11
10169,2024-04-23T00:00:00,SEBZE,PATLICAN TOPAN,kg,8.0,13.0,10.5
10170,2024-04-23T00:00:00,SEBZE,PANCAR,kg,6.0,18.0,12
10171,2024-04-23T00:00:00,SEBZE,SOĞAN   TAZE,kg,14.0,42.0,28
10172,2024-04-23T00:00:00,SEBZE,SOĞAN   KURU,kg,8.0,19.0,13.5
10173,2024-04-23T00:00:00,MEYVE,AYVA,kg,28.0,55.0,41.5
10174,2024-04-23T00:00:00,MEYVE,ARMUT  S.MARIA,kg,26.0,58.0,42
10175,2024-04-23T00:00:00,MEYVE,CILEK,kg,25.0,70.0,47.5
10176,2024-04-23T00:00:00,MEYVE,ELMA  AMASYA,kg,18.0,38.0,28
10177,2024-04-23T00:00:00,MEYVE,ELMA  STARKING,kg,12.0,32.0,22
10178,2024-04-23T00:00:00,MEYVE,ERİK  CAN,kg,120.0,280.0,200
10179,2024-04-23T00:00:00,MEYVE,GREYFURT,kg,5.0,22.0,13.5
10180,2024-04-23T00:00:00,SEBZE,KAVUN DİĞER,kg,32.0,78.0,55
10181,2024-04-23T00:00:00,SEBZE,KARPUZ,kg,20.0,40.0,30
10182,2024-04-23T00:00:00,MEYVE,NAR,kg,22.0,42.0,32
10183,2024-04-23T00:00:00,MEYVE,MALTA,kg,72.0,92.0,82
10184,2024-04-23T00:00:00,MEYVE,MANDALİNA,kg,19.0,52.0,35.5
10185,2024-04-23T00:00:00,MEYVE,MUZ  YERLI,kg,25.0,53.0,39
10186,2024-04-23T00:00:00,MEYVE,BADEM-ÇAĞLA,kg,35.0,75.0,55
10187,2024-04-23T00:00:00,MEYVE,PORTAKAL  ,kg,10.0,24.0,17
10188,2024-04-23T00:00:00,MEYVE,PORTAKAL  VALENCIA,kg,8.0,18.0,13
10189,2024-04-23T00:00:00,İTHAL,KIVI  İTHAL,kg,35.0,85.0,60
10190,2024-04-23T00:00:00,MEYVE,LİMON DİĞER ,kg,12.0,24.0,18
10191,2024-04-23T00:00:00,SEBZE,Y.MAYDONOZ,bağ,3.0,6.0,4.5
10192,2024-04-23T00:00:00,SEBZE,Y.DEREOTU,bağ,3.0,8.0,5.5
10193,2024-04-23T00:00:00,SEBZE,Y.ROKA,bağ,3.0,6.0,4.5
10194,2024-04-23T00:00:00,SEBZE,Y.TERE,bağ,5.0,6.0,5.5
10195,2024-04-23T00:00:00,SEBZE,Y.NANE,bağ,3.0,6.0,4.5
10196,2024-04-23T00:00:00,MEYVE,KIRAZ  ,kg,190.0,330.0,260
10197,2024-04-23T00:00:00,SEBZE,SARIMSAK  TAZE,kg,55.0,120.0,87.5
10198,2024-04-23T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,45.0,120.0,82.5
10199,2024-04-23T00:00:00,SEBZE,BİBER  MEKSİKA,kg,34.0,85.0,59.5
10200,2024-04-23T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,32.0,110.0,71
10201,2024-04-23T00:00:00,SEBZE,ALABAŞ,kg,8.0,20.0,14
10202,2024-04-23T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,24.0,40.0,32
10203,2024-04-23T00:00:00,SEBZE,DOMATES PEMBE,kg,26.0,48.0,37
10204,2024-04-23T00:00:00,SEBZE,HAVUÇ(TAKOZ),kg,11.0,26.0,18.5
10205,2024-04-23T00:00:00,MEYVE,LİMON LAMAS,kg,9.0,28.0,18.5
10206,2024-04-23T00:00:00,SEBZE,PATATES TAZE,kg,9.0,25.0,17
10207,2024-04-23T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,80.0,117.0,98.5
10208,2024-04-23T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,12.0,35.0,23.5
10209,2024-04-23T00:00:00,SEBZE,LAHANA KARA,kg,6.0,18.0,12
10210,2024-04-23T00:00:00,MEYVE,ELMA FUJİ,kg,13.0,30.0,21.5
10211,2024-04-23T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,6.0,18.0,12
10212,2024-04-23T00:00:00,SEBZE,KARNABAHAR,kg,8.0,22.0,15
10213,2024-04-23T00:00:00,SEBZE,TURP  KIRMIZI,kg,8.0,22.0,15
10214,2024-04-23T00:00:00,SEBZE,SEMIZ OTU,adet,4.0,12.0,8
10215,2024-04-23T00:00:00,SEBZE,YAPRAK TAZE,kg,32.0,68.0,50
10216,2024-04-23T00:00:00,SEBZE,SARIMSAK  KURU,kg,55.0,155.0,105
10217,2024-04-23T00:00:00,SEBZE,PATATES  CALMA,kg,12.0,28.0,20
10218,2024-04-23T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,10.0,33.0,21.5
10219,2024-04-23T00:00:00,SEBZE,MARUL AYSBERG,adet,8.0,18.0,13
10220,2024-04-23T00:00:00,SEBZE,MANTAR,kg,53.0,95.0,74
10221,2024-04-23T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,24.0,54.0,39
10222,2024-04-23T00:00:00,SEBZE,BİBER KIRMIZI,kg,28.0,61.0,44.5
10223,2024-04-23T00:00:00,SEBZE,LAHANA  BEYAZ,kg,4.0,10.0,7
10224,2024-04-23T00:00:00,SEBZE,PIRASA,kg,6.0,20.0,13
10225,2024-04-23T00:00:00,SEBZE,PAZI,adet,6.0,20.0,13
10226,2024-04-23T00:00:00,SEBZE,BİBER  KIL ACI,kg,22.0,52.0,37
10227,2024-04-23T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,18.0,35.0,26.5
10228,2024-04-23T00:00:00,SEBZE,DOMATES (DİĞER),kg,10.0,22.0,16
10229,2024-04-23T00:00:00,SEBZE,SALATALIK ,kg,4.0,15.0,9.5
10230,2024-04-23T00:00:00,SEBZE,DOMATES  SALKIM,kg,12.0,32.0,22
10231,2024-04-23T00:00:00,SEBZE,TURP  SIYAH,kg,5.0,11.0,8
10232,2024-04-23T00:00:00,SEBZE,MARUL KIVIRCIK,adet,8.0,18.0,13
10233,2024-04-23T00:00:00,SEBZE,YERELMASI,kg,8.0,22.0,15
10234,2024-04-23T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,11.0,33.0,22
10235,2024-04-23T00:00:00,İTHAL,MANGO,adet,40.0,68.0,54
10236,2024-04-23T00:00:00,MEYVE,ARMUT  DEVECI,kg,23.0,53.0,38
10237,2024-04-23T00:00:00,SEBZE,MARUL LOLOROSSO,adet,8.0,18.0,13
10238,2024-04-23T00:00:00,SEBZE,BİBER CİN,kg,28.0,55.0,41.5
10239,2024-04-23T00:00:00,SEBZE,DOMATES CHERRY,kg,12.0,25.0,18.5
10240,2024-04-23T00:00:00,SEBZE,TURP  FINDIK,adet,5.0,19.0,12
10241,2024-04-23T00:00:00,SEBZE,DOMATES  BEEF,kg,12.0,35.0,23.5
10242,2024-04-23T00:00:00,MEYVE,KIVI  ,kg,29.0,68.0,48.5
10243,2024-04-23T00:00:00,İTHAL,ZENCEFİL,kg,118.0,172.0,145
10244,2024-04-23T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,45.0,70.0,57.5
10245,2024-04-23T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,50.0,130.0,90
10246,2024-04-23T00:00:00,MEYVE,ELMA GSMİT,kg,19.0,38.0,28.5
10247,2024-04-23T00:00:00,İTHAL,ELMA STARKING(İTHAL),kg,22.0,47.0,34.5
10248,2024-04-23T00:00:00,SEBZE,SALATALIK  SİLOR,kg,6.0,17.0,11.5
10249,2024-04-23T00:00:00,MEYVE,LİMON  YENİ (MAYER),kg,12.0,26.0,19
10250,2024-04-23T00:00:00,MEYVE,HÜNNAP,kg,19.0,35.0,27
10251,2024-04-23T00:00:00,MEYVE,ELMA  ARJANTİN,kg,13.0,25.0,19
10252,2024-04-23T00:00:00,İTHAL,SARIMSAK  İTHAL,kg,80.0,173.0,126.5
10253,2024-04-23T00:00:00,MEYVE,PORTAKAL WASHINGTON,kg,12.0,25.0,18.5
10254,2024-04-23T00:00:00,MEYVE,ERİK  ANJELIKA,kg,52.0,73.0,62.5
10255,2024-04-23T00:00:00,MEYVE,ELMA GSMIT(İYİ TARIM),kg,20.0,42.0,31
10256,2024-04-23T00:00:00,MEYVE,ELMA  GOLDEN,kg,8.0,28.0,18
10257,2024-04-23T00:00:00,SEBZE,KAVUN  SERA,kg,16.0,26.0,21
10258,2024-04-23T00:00:00,İTHAL,AVAKADO,adet,24.0,61.0,42.5
10259,2024-04-23T00:00:00,İTHAL,ANANAS,adet,39.0,92.0,65.5
10260,2024-04-23T00:00:00,İTHAL,MUZ  ITHAL,kg,40.0,82.0,61
10261,2024-04-23T00:00:00,İTHAL,HINDISTAN CEVIZI,adet,29.0,36.0,32.5
10262,2024-04-24T00:00:00,SEBZE,PIRASA,kg,6.0,20.0,13
10263,2024-04-24T00:00:00,SEBZE,PAZI,adet,6.0,20.0,13
10264,2024-04-24T00:00:00,SEBZE,BİBER  KIL ACI,kg,22.0,52.0,37
10265,2024-04-24T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,18.0,35.0,26.5
10266,2024-04-24T00:00:00,SEBZE,DOMATES (DİĞER),kg,10.0,22.0,16
10267,2024-04-24T00:00:00,SEBZE,SALATALIK ,kg,4.0,15.0,9.5
10268,2024-04-24T00:00:00,SEBZE,DOMATES  SALKIM,kg,12.0,32.0,22
10269,2024-04-24T00:00:00,SEBZE,TURP  SIYAH,kg,5.0,11.0,8
10270,2024-04-24T00:00:00,SEBZE,MARUL KIVIRCIK,adet,8.0,18.0,13
10271,2024-04-24T00:00:00,SEBZE,YERELMASI,kg,8.0,22.0,15
10272,2024-04-24T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,11.0,33.0,22
10273,2024-04-24T00:00:00,İTHAL,MANGO,adet,40.0,68.0,54
10274,2024-04-24T00:00:00,MEYVE,ARMUT  DEVECI,kg,23.0,55.0,39
10275,2024-04-24T00:00:00,SEBZE,MARUL LOLOROSSO,adet,8.0,18.0,13
10276,2024-04-24T00:00:00,SEBZE,BİBER CİN,kg,28.0,55.0,41.5
10277,2024-04-24T00:00:00,SEBZE,DOMATES CHERRY,kg,12.0,25.0,18.5
10278,2024-04-24T00:00:00,SEBZE,TURP  FINDIK,adet,5.0,19.0,12
10279,2024-04-24T00:00:00,SEBZE,DOMATES  BEEF,kg,12.0,35.0,23.5
10280,2024-04-24T00:00:00,MEYVE,KIVI  ,kg,29.0,68.0,48.5
10281,2024-04-24T00:00:00,İTHAL,ZENCEFİL,kg,118.0,168.0,143
10282,2024-04-24T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,45.0,70.0,57.5
10283,2024-04-24T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,50.0,130.0,90
10284,2024-04-24T00:00:00,MEYVE,AYVA,kg,28.0,55.0,41.5
10285,2024-04-24T00:00:00,MEYVE,ARMUT  S.MARIA,kg,26.0,60.0,43
10286,2024-04-24T00:00:00,MEYVE,CILEK,kg,25.0,70.0,47.5
10287,2024-04-24T00:00:00,MEYVE,ELMA  AMASYA,kg,18.0,38.0,28
10288,2024-04-24T00:00:00,MEYVE,ELMA  STARKING,kg,12.0,37.0,24.5
10289,2024-04-24T00:00:00,MEYVE,ERİK  CAN,kg,120.0,280.0,200
10290,2024-04-24T00:00:00,MEYVE,GREYFURT,kg,5.0,18.0,11.5
10291,2024-04-24T00:00:00,SEBZE,KAVUN DİĞER,kg,32.0,82.0,57
10292,2024-04-24T00:00:00,SEBZE,KARPUZ,kg,20.0,38.0,29
10293,2024-04-24T00:00:00,MEYVE,NAR,kg,22.0,48.0,35
10294,2024-04-24T00:00:00,MEYVE,KIRAZ  ,kg,190.0,330.0,260
10295,2024-04-24T00:00:00,MEYVE,MALTA,kg,72.0,92.0,82
10296,2024-04-24T00:00:00,MEYVE,MANDALİNA,kg,19.0,52.0,35.5
10297,2024-04-24T00:00:00,MEYVE,MUZ  YERLI,kg,25.0,47.0,36
10298,2024-04-24T00:00:00,MEYVE,BADEM-ÇAĞLA,kg,35.0,75.0,55
10299,2024-04-24T00:00:00,MEYVE,PORTAKAL  ,kg,10.0,24.0,17
10300,2024-04-24T00:00:00,MEYVE,PORTAKAL  VALENCIA,kg,8.0,18.0,13
10301,2024-04-24T00:00:00,İTHAL,KIVI  İTHAL,kg,35.0,85.0,60
10302,2024-04-24T00:00:00,MEYVE,LİMON DİĞER ,kg,12.0,24.0,18
10303,2024-04-24T00:00:00,SEBZE,Y.MAYDONOZ,bağ,3.0,6.0,4.5
10304,2024-04-24T00:00:00,SEBZE,Y.DEREOTU,bağ,3.0,8.0,5.5
10305,2024-04-24T00:00:00,SEBZE,Y.ROKA,bağ,3.0,6.0,4.5
10306,2024-04-24T00:00:00,SEBZE,Y.TERE,bağ,5.0,6.0,5.5
10307,2024-04-24T00:00:00,SEBZE,Y.NANE,bağ,3.0,6.0,4.5
10308,2024-04-24T00:00:00,MEYVE,ERİK  ANJELIKA,kg,52.0,78.0,65
10309,2024-04-24T00:00:00,MEYVE,ELMA GSMIT(İYİ TARIM),kg,20.0,42.0,31
10310,2024-04-24T00:00:00,MEYVE,ELMA  GOLDEN,kg,8.0,28.0,18
10311,2024-04-24T00:00:00,SEBZE,KAVUN  SERA,kg,16.0,26.0,21
10312,2024-04-24T00:00:00,İTHAL,AVAKADO,adet,24.0,57.0,40.5
10313,2024-04-24T00:00:00,İTHAL,ANANAS,adet,39.0,88.0,63.5
10314,2024-04-24T00:00:00,MEYVE,ERIK  MURDUM,kg,85.0,150.0,117.5
10315,2024-04-24T00:00:00,MEYVE,ELMA GSMİT,kg,19.0,42.0,30.5
10316,2024-04-24T00:00:00,İTHAL,ELMA STARKING(İTHAL),kg,22.0,47.0,34.5
10317,2024-04-24T00:00:00,SEBZE,SALATALIK  SİLOR,kg,6.0,17.0,11.5
10318,2024-04-24T00:00:00,MEYVE,LİMON  YENİ (MAYER),kg,12.0,26.0,19
10319,2024-04-24T00:00:00,MEYVE,HÜNNAP,kg,19.0,35.0,27
10320,2024-04-24T00:00:00,MEYVE,ELMA  ARJANTİN,kg,13.0,25.0,19
10321,2024-04-24T00:00:00,İTHAL,SARIMSAK  İTHAL,kg,80.0,173.0,126.5
10322,2024-04-24T00:00:00,MEYVE,PORTAKAL WASHINGTON,kg,12.0,25.0,18.5
10323,2024-04-24T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,45.0,120.0,82.5
10324,2024-04-24T00:00:00,SEBZE,BİBER  MEKSİKA,kg,34.0,85.0,59.5
10325,2024-04-24T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,32.0,110.0,71
10326,2024-04-24T00:00:00,SEBZE,ALABAŞ,kg,8.0,20.0,14
10327,2024-04-24T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,24.0,40.0,32
10328,2024-04-24T00:00:00,SEBZE,DOMATES PEMBE,kg,26.0,48.0,37
10329,2024-04-24T00:00:00,SEBZE,HAVUÇ(TAKOZ),kg,11.0,28.0,19.5
10330,2024-04-24T00:00:00,MEYVE,LİMON LAMAS,kg,9.0,28.0,18.5
10331,2024-04-24T00:00:00,SEBZE,PATATES TAZE,kg,9.0,25.0,17
10332,2024-04-24T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,80.0,117.0,98.5
10333,2024-04-24T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,12.0,35.0,23.5
10334,2024-04-24T00:00:00,SEBZE,LAHANA KARA,kg,6.0,18.0,12
10335,2024-04-24T00:00:00,MEYVE,ELMA FUJİ,kg,13.0,24.0,18.5
10336,2024-04-24T00:00:00,İTHAL,MUZ  ITHAL,kg,40.0,82.0,61
10337,2024-04-24T00:00:00,İTHAL,HINDISTAN CEVIZI,adet,29.0,36.0,32.5
10338,2024-04-24T00:00:00,MEYVE,PORTAKAL   FINIKE,kg,10.0,23.0,16.5
10339,2024-04-24T00:00:00,MEYVE,NEKTARIN KIRMIZI,kg,85.0,140.0,112.5
10340,2024-04-24T00:00:00,SEBZE,BROKOLI,kg,12.0,45.0,28.5
10341,2024-04-24T00:00:00,MEYVE,CENNET ELMASI,kg,25.0,58.0,41.5
10342,2024-04-24T00:00:00,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,20.0,14
10343,2024-04-24T00:00:00,MEYVE,ŞEFTALI,kg,75.0,100.0,87.5
10344,2024-04-24T00:00:00,SEBZE,Y.REYHAN,adet,8.0,25.0,16.5
10345,2024-04-24T00:00:00,SEBZE,BAKLA,kg,11.0,30.0,20.5
10346,2024-04-24T00:00:00,SEBZE,BEZELYE,kg,12.0,28.0,20
10347,2024-04-24T00:00:00,SEBZE,BİBER  SİVRİ,kg,10.0,23.0,16.5
10348,2024-04-24T00:00:00,SEBZE,BİBER  DOLMA,kg,10.0,21.0,15.5
10349,2024-04-24T00:00:00,SEBZE,ENGINAR,adet,12.0,33.0,22.5
10350,2024-04-24T00:00:00,SEBZE,FASULYE   AYSE,kg,24.0,48.0,36
10351,2024-04-24T00:00:00,SEBZE,FASULYE   CALI,kg,12.0,32.0,22
10352,2024-04-24T00:00:00,SEBZE,BARBUNYA TAZE,kg,40.0,85.0,62.5
10353,2024-04-24T00:00:00,SEBZE,HAVUÇ,kg,9.0,22.0,15.5
10354,2024-04-24T00:00:00,SEBZE,ISPANAK,kg,6.0,18.0,12
10355,2024-04-24T00:00:00,SEBZE,KABAK TAZE,kg,8.0,22.0,15
10356,2024-04-24T00:00:00,SEBZE,KABAK  BAL,kg,9.0,20.0,14.5
10357,2024-04-24T00:00:00,SEBZE,KEREVIZ,kg,6.0,22.0,14
10358,2024-04-24T00:00:00,SEBZE,MARUL,adet,8.0,20.0,14
10359,2024-04-24T00:00:00,SEBZE,PATLICAN  UZUN,kg,8.0,13.0,10.5
10360,2024-04-24T00:00:00,SEBZE,PATLICAN TOPAN,kg,8.0,14.0,11
10361,2024-04-24T00:00:00,SEBZE,PANCAR,kg,6.0,14.0,10
10362,2024-04-24T00:00:00,SEBZE,SOĞAN   TAZE,kg,14.0,42.0,28
10363,2024-04-24T00:00:00,SEBZE,SOĞAN   KURU,kg,8.0,19.0,13.5
10364,2024-04-24T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,8.0,20.0,14
10365,2024-04-24T00:00:00,SEBZE,KARNABAHAR,kg,8.0,22.0,15
10366,2024-04-24T00:00:00,SEBZE,TURP  KIRMIZI,kg,8.0,22.0,15
10367,2024-04-24T00:00:00,SEBZE,SEMIZ OTU,adet,4.0,12.0,8
10368,2024-04-24T00:00:00,SEBZE,YAPRAK TAZE,kg,32.0,60.0,46
10369,2024-04-24T00:00:00,SEBZE,SARIMSAK  TAZE,kg,55.0,120.0,87.5
10370,2024-04-24T00:00:00,SEBZE,SARIMSAK  KURU,kg,55.0,160.0,107.5
10371,2024-04-24T00:00:00,SEBZE,PATATES  CALMA,kg,12.0,28.0,20
10372,2024-04-24T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,10.0,36.0,23
10373,2024-04-24T00:00:00,SEBZE,MARUL AYSBERG,adet,8.0,18.0,13
10374,2024-04-24T00:00:00,SEBZE,MANTAR,kg,53.0,95.0,74
10375,2024-04-24T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,24.0,54.0,39
10376,2024-04-24T00:00:00,SEBZE,BİBER KIRMIZI,kg,28.0,61.0,44.5
10377,2024-04-24T00:00:00,SEBZE,LAHANA  BEYAZ,kg,6.0,14.0,10
10378,2024-04-25T00:00:00,MEYVE,CENNET ELMASI,kg,25.0,58.0,41.5
10379,2024-04-25T00:00:00,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,20.0,14
10380,2024-04-25T00:00:00,MEYVE,ŞEFTALI,kg,75.0,100.0,87.5
10381,2024-04-25T00:00:00,SEBZE,Y.REYHAN,adet,8.0,25.0,16.5
10382,2024-04-25T00:00:00,SEBZE,BAKLA,kg,11.0,35.0,23
10383,2024-04-25T00:00:00,SEBZE,BEZELYE,kg,12.0,28.0,20
10384,2024-04-25T00:00:00,SEBZE,BİBER  SİVRİ,kg,10.0,23.0,16.5
10385,2024-04-25T00:00:00,SEBZE,BİBER  DOLMA,kg,10.0,21.0,15.5
10386,2024-04-25T00:00:00,SEBZE,ENGINAR,adet,12.0,28.0,20
10387,2024-04-25T00:00:00,SEBZE,FASULYE   AYSE,kg,24.0,52.0,38
10388,2024-04-25T00:00:00,SEBZE,FASULYE   CALI,kg,12.0,38.0,25
10389,2024-04-25T00:00:00,SEBZE,BARBUNYA TAZE,kg,40.0,95.0,67.5
10390,2024-04-25T00:00:00,SEBZE,HAVUÇ,kg,9.0,23.0,16
10391,2024-04-25T00:00:00,SEBZE,ISPANAK,kg,6.0,20.0,13
10392,2024-04-25T00:00:00,SEBZE,KABAK TAZE,kg,8.0,22.0,15
10393,2024-04-25T00:00:00,SEBZE,KABAK  BAL,kg,9.0,20.0,14.5
10394,2024-04-25T00:00:00,SEBZE,KEREVIZ,kg,6.0,22.0,14
10395,2024-04-25T00:00:00,SEBZE,MARUL,adet,8.0,17.0,12.5
10396,2024-04-25T00:00:00,SEBZE,PATLICAN  UZUN,kg,8.0,13.0,10.5
10397,2024-04-25T00:00:00,SEBZE,PATLICAN TOPAN,kg,8.0,14.0,11
10398,2024-04-25T00:00:00,SEBZE,PANCAR,kg,6.0,14.0,10
10399,2024-04-25T00:00:00,SEBZE,SOĞAN   TAZE,kg,14.0,42.0,28
10400,2024-04-25T00:00:00,SEBZE,SOĞAN   KURU,kg,8.0,19.0,13.5
10401,2024-04-25T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,8.0,20.0,14
10402,2024-04-25T00:00:00,SEBZE,KARNABAHAR,kg,8.0,22.0,15
10403,2024-04-25T00:00:00,SEBZE,SEMIZ OTU,adet,4.0,15.0,9.5
10404,2024-04-25T00:00:00,SEBZE,YAPRAK TAZE,kg,32.0,56.0,44
10405,2024-04-25T00:00:00,SEBZE,SARIMSAK  TAZE,kg,55.0,120.0,87.5
10406,2024-04-25T00:00:00,SEBZE,SARIMSAK  KURU,kg,55.0,160.0,107.5
10407,2024-04-25T00:00:00,SEBZE,PATATES  CALMA,kg,12.0,25.0,18.5
10408,2024-04-25T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,10.0,36.0,23
10409,2024-04-25T00:00:00,SEBZE,MARUL AYSBERG,adet,8.0,15.0,11.5
10410,2024-04-25T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,24.0,54.0,39
10411,2024-04-25T00:00:00,SEBZE,BİBER KIRMIZI,kg,28.0,61.0,44.5
10412,2024-04-25T00:00:00,SEBZE,LAHANA  BEYAZ,kg,6.0,18.0,12
10413,2024-04-25T00:00:00,SEBZE,PIRASA,kg,6.0,20.0,13
10414,2024-04-25T00:00:00,SEBZE,PAZI,adet,6.0,22.0,14
10415,2024-04-25T00:00:00,MEYVE,AYVA,kg,28.0,55.0,41.5
10416,2024-04-25T00:00:00,MEYVE,ARMUT  S.MARIA,kg,26.0,60.0,43
10417,2024-04-25T00:00:00,MEYVE,CILEK,kg,25.0,70.0,47.5
10418,2024-04-25T00:00:00,MEYVE,ELMA  AMASYA,kg,18.0,38.0,28
10419,2024-04-25T00:00:00,MEYVE,ELMA  STARKING,kg,12.0,37.0,24.5
10420,2024-04-25T00:00:00,MEYVE,ERİK  CAN,kg,120.0,260.0,190
10421,2024-04-25T00:00:00,MEYVE,ERIK  MURDUM,kg,85.0,165.0,125
10422,2024-04-25T00:00:00,MEYVE,GREYFURT,kg,5.0,15.0,10
10423,2024-04-25T00:00:00,SEBZE,KAVUN DİĞER,kg,32.0,82.0,57
10424,2024-04-25T00:00:00,SEBZE,KARPUZ,kg,20.0,38.0,29
10425,2024-04-25T00:00:00,MEYVE,NAR,kg,22.0,55.0,38.5
10426,2024-04-25T00:00:00,MEYVE,KIRAZ  ,kg,190.0,350.0,270
10427,2024-04-25T00:00:00,MEYVE,MALTA,kg,72.0,92.0,82
10428,2024-04-25T00:00:00,MEYVE,MANDALİNA,kg,19.0,52.0,35.5
10429,2024-04-25T00:00:00,MEYVE,MUZ  YERLI,kg,25.0,47.0,36
10430,2024-04-25T00:00:00,SEBZE,TURP  KIRMIZI,kg,8.0,22.0,15
10431,2024-04-25T00:00:00,SEBZE,MANTAR,kg,53.0,95.0,74
10432,2024-04-25T00:00:00,İTHAL,SARIMSAK  İTHAL,kg,80.0,173.0,126.5
10433,2024-04-25T00:00:00,MEYVE,PORTAKAL WASHINGTON,kg,12.0,25.0,18.5
10434,2024-04-25T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,45.0,120.0,82.5
10435,2024-04-25T00:00:00,SEBZE,BİBER  MEKSİKA,kg,34.0,85.0,59.5
10436,2024-04-25T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,32.0,110.0,71
10437,2024-04-25T00:00:00,SEBZE,ALABAŞ,kg,8.0,20.0,14
10438,2024-04-25T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,24.0,40.0,32
10439,2024-04-25T00:00:00,SEBZE,DOMATES PEMBE,kg,26.0,52.0,39
10440,2024-04-25T00:00:00,SEBZE,HAVUÇ(TAKOZ),kg,11.0,31.0,21
10441,2024-04-25T00:00:00,MEYVE,LİMON LAMAS,kg,9.0,28.0,18.5
10442,2024-04-25T00:00:00,SEBZE,PATATES TAZE,kg,9.0,23.0,16
10443,2024-04-25T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,80.0,117.0,98.5
10444,2024-04-25T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,12.0,35.0,23.5
10445,2024-04-25T00:00:00,SEBZE,LAHANA KARA,kg,6.0,18.0,12
10446,2024-04-25T00:00:00,MEYVE,ELMA FUJİ,kg,13.0,28.0,20.5
10447,2024-04-25T00:00:00,SEBZE,BİBER  KIL ACI,kg,22.0,52.0,37
10448,2024-04-25T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,18.0,35.0,26.5
10449,2024-04-25T00:00:00,SEBZE,DOMATES (DİĞER),kg,10.0,22.0,16
10450,2024-04-25T00:00:00,SEBZE,SALATALIK ,kg,4.0,13.0,8.5
10451,2024-04-25T00:00:00,SEBZE,DOMATES  SALKIM,kg,12.0,38.0,25
10452,2024-04-25T00:00:00,SEBZE,TURP  SIYAH,kg,5.0,11.0,8
10453,2024-04-25T00:00:00,SEBZE,MARUL KIVIRCIK,adet,8.0,20.0,14
10454,2024-04-25T00:00:00,SEBZE,YERELMASI,kg,8.0,22.0,15
10455,2024-04-25T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,11.0,33.0,22
10456,2024-04-25T00:00:00,İTHAL,MANGO,adet,40.0,68.0,54
10457,2024-04-25T00:00:00,MEYVE,ARMUT  DEVECI,kg,23.0,53.0,38
10458,2024-04-25T00:00:00,SEBZE,MARUL LOLOROSSO,adet,8.0,20.0,14
10459,2024-04-25T00:00:00,SEBZE,BİBER CİN,kg,28.0,55.0,41.5
10460,2024-04-25T00:00:00,SEBZE,DOMATES CHERRY,kg,12.0,32.0,22
10461,2024-04-25T00:00:00,SEBZE,TURP  FINDIK,adet,5.0,19.0,12
10462,2024-04-25T00:00:00,SEBZE,DOMATES  BEEF,kg,12.0,35.0,23.5
10463,2024-04-25T00:00:00,MEYVE,KIVI  ,kg,29.0,68.0,48.5
10464,2024-04-25T00:00:00,İTHAL,ZENCEFİL,kg,118.0,168.0,143
10465,2024-04-25T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,45.0,70.0,57.5
