TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET;ORTALAMA_UCRET
2022-08-08;MEYVE;ÜZÜM  BEYAZ;kg;7;25;16
2022-08-08;MEYVE;ÜZÜM  SİYAH;kg;5;18;11.5
2022-08-08;SEBZE;DOMATES SALKIM  (İYİ TARIM);kg;5;17.5;11.25
2022-08-08;SEBZE;DOMATES PEMBE;kg;10;25;17.5
2022-08-08;MEYVE;LIMON LAMAS;kg;8;20;14
2022-08-08;SEBZE;PATATES TAZE(YIKANMIŞ);kg;4;10;7
2022-08-08;SEBZE;MANTAR (İSTİRİDYE);kg;15;45;30
2022-08-08;SEBZE;BIBER KÖY(MAZO);kg;5;15;10
2022-08-08;SEBZE;KAVUN II;kg;3;5;4
2022-08-08;SEBZE;KARPUZ II;kg;1;3;2
2022-08-08;SEBZE;BIBER KIRMIZI II;kg;3;20;11.5
2022-08-08;MEYVE;INCIR BEYAZ;kg;7;23;15
2022-08-08;MEYVE;LIMON  ;kg;8;13;10.5
2022-08-08;SEBZE;Y.MAYDONOZ;bağ;1;3;2
2022-08-08;SEBZE;Y.DEREOTU;bağ;1;3;2
2022-08-08;SEBZE;Y.ROKA;bağ;1;3;2
2022-08-09;MEYVE;ERIK  PAPAZ;kg;10;25;17.5
2022-08-09;MEYVE;ERIK  ANJELIKA;kg;5;18;11.5
2022-08-09;MEYVE;ÜZÜM  SULTANİYE;kg;8;20;14
2022-08-09;İTHAL..;ELMA GSMIT(İTHAL);kg;10;29;19.5
2022-08-09;MEYVE;ELMA  GOLDEN;kg;7;15;11
2022-08-09;MEYVE;ARMUT  ;kg;4;7;5.5
2022-08-09;MEYVE;NEKTARIN  BEYAZ;kg;4;15;9.5
2022-08-09;İTHAL..;AVAKADO;adet;6;16;11
2022-08-09;İTHAL..;ANANAS;adet;12.5;32;22.25
2022-08-09;İTHAL..;MUZ  ITHAL;kg;15;34;24.5
2022-08-09;MEYVE;NEKTARIN KIRMIZI;kg;5;18;11.5
2022-08-09;SEBZE;BROKOLI;kg;8;17;12.5
2022-08-09;MEYVE;ŞEFTALI;kg;8;23;15.5
2022-08-09;MEYVE;KIRAZ  SALIHLI;kg;30;60;45
2022-08-09;SEBZE;BAMYA;kg;18;48;33
2022-08-09;SEBZE;BORULCE;kg;15;40;27.5
2022-08-09;SEBZE;BEZELYE;kg;4;10;7
2022-08-09;SEBZE;BIBER  SIVRI;kg;8;20;14
2022-08-09;SEBZE;BIBER  DOLMA;kg;5;20;12.5
2022-08-09;SEBZE;DOMATES  TARLA;kg;3;7.5;5.25
2022-08-09;SEBZE;FASULYE   AYSE;kg;10;21;15.5
2022-08-09;SEBZE;FASULYE   CALI;kg;10;18;14
2022-08-09;SEBZE;BARBUNYA TAZE;kg;10;25;17.5
2022-08-09;SEBZE;HAVUC;kg;3;7.25;5.13
2022-08-09;SEBZE;ISPANAK;kg;4;10;7
2022-08-09;SEBZE;KABAK TAZE;kg;5;18;11.5
2022-08-09;SEBZE;KABAK  BAL;kg;8;12;10
2022-08-09;SEBZE;KEREVIZ;kg;8;15;11.5
2022-08-09;SEBZE;MARUL;adet;2;7.5;4.75
2022-08-09;SEBZE;PATLICAN  UZUN;kg;2;10;6
2022-08-09;SEBZE;PATLICAN TOPAN;kg;2;8;5
2022-08-09;SEBZE;PANCAR;kg;4;6;5
2022-08-09;SEBZE;SOGAN   TAZE;kg;8;12;10
2022-08-09;SEBZE;SOGAN   KURU;kg;3.5;9;6.25
2022-08-09;SEBZE;LAHANA  KIRMIZI;kg;4;8;6
2022-08-09;SEBZE;TURP  KIRMIZI;kg;2;6;4
2022-08-09;MEYVE;DARI(ADET);adet;2;5;3.5
2022-08-09;SEBZE;SEMIZ OTU;kg;3;12;7.5
2022-08-09;SEBZE;YAPRAK  SALAMURA;kg;8;20;14
2022-08-09;SEBZE;SARIMSAK  TAZE;kg;10;25;17.5
2022-08-09;SEBZE;SARIMSAK  KURU;kg;10;37;23.5
2022-08-09;SEBZE;PATATES  CALMA;kg;4;12;8
2022-08-09;SEBZE;BIBER  TATLI(ÇARLİSTON);kg;8;20;14
2022-08-09;MEYVE;ARMUT  S.MARIA;kg;7;25;16
2022-08-09;MEYVE;ELMA  ;kg;4;7;5.5
2022-08-09;SEBZE;KARNABAHAR;kg;8;15;11.5
2022-08-09;SEBZE;SOGAN   KIRMIZI;kg;4;10;7
2022-08-09;SEBZE;SALATALIK  KASA;kg;2;11;6.5
2022-08-09;SEBZE;DOMATES  SALKIM;kg;5;17;11
2022-08-09;SEBZE;MARUL KIVIRCIK;adet;3;8;5.5
2022-08-09;SEBZE;ACUR;kg;7;14;10.5
2022-08-09;SEBZE;DENIZ BÖRÜLCESİ;adet;5;10;7.5
2022-08-09;MEYVE;KAYISI  TOKALI;kg;8;30;19
2022-08-09;MEYVE;KAYISI  IGDIR;kg;5;21.5;13.25
2022-08-09;MEYVE;ARMUT  DEVECI;kg;8;18;13
2022-08-09;SEBZE;MARUL LOLOROSSO;adet;4;7;5.5
2022-08-09;SEBZE;DOMATES CHERRY;kg;10;20;15
2022-08-09;SEBZE;TURP  FINDIK;adet;1;3.5;2.25
2022-08-09;SEBZE;DOMATES SALÇALIK(RİO);kg;2;6;4
2022-08-09;SEBZE;DOMATES  BEEF;kg;5;16;10.5
2022-08-09;MEYVE;KIVI  YERLI;kg;15;50;32.5
2022-08-09;İTHAL..;ZENCEFİL;kg;45;52;48.5
2022-08-09;MEYVE;ÜZÜM  RED GLOBE;kg;10;15;12.5
2022-08-09;MEYVE;ELMA GSMİT;kg;10;22;16
2022-08-09;İTHAL..;ELMA STARKING(İTHAL);kg;10;25;17.5
2022-08-09;SEBZE;SALATALIK  SİLOR;kg;3;13;8
2022-08-09;MEYVE;ELMA  ARJANTİN;kg;9;18;13.5
2022-08-09;İTHAL..;SARIMSAK  İTHAL;kg;20;50;35
2022-08-09;MEYVE;ARMUT AKÇA;kg;10;27;18.5
2022-08-09;SEBZE;SALATALIK   KORNİŞON;kg;3;9;6
2022-08-09;MEYVE;ÜZÜM  BEYAZ;kg;7;23;15
2022-08-09;MEYVE;ÜZÜM  SİYAH;kg;5;20;12.5
2022-08-09;SEBZE;DOMATES SALKIM  (İYİ TARIM);kg;5;17.5;11.25
2022-08-09;SEBZE;DOMATES PEMBE;kg;10;25;17.5
2022-08-09;MEYVE;LIMON LAMAS;kg;8;20;14
2022-08-09;SEBZE;PATATES TAZE(YIKANMIŞ);kg;4;11;7.5
2022-08-09;SEBZE;MANTAR (İSTİRİDYE);kg;15;45;30
2022-08-09;SEBZE;BIBER KÖY(MAZO);kg;5;15;10
2022-08-09;SEBZE;KAVUN II;kg;3;5;4
2022-08-09;SEBZE;KARPUZ II;kg;1;3;2
2022-08-09;SEBZE;BIBER KIRMIZI II;kg;3;20;11.5
2022-08-09;MEYVE;INCIR BEYAZ;kg;7;28;17.5
2022-08-09;SEBZE;MARUL AYSBERG;adet;4;7.5;5.75
2022-08-09;SEBZE;MANTAR;kg;11;27;19
2022-08-09;SEBZE;BIBER KIRMIZI;kg;8;25;16.5
2022-08-09;SEBZE;LAHANA  BEYAZ;kg;3;8.5;5.75
2022-08-09;SEBZE;PIRASA;kg;7;10;8.5
2022-08-09;SEBZE;PAZI;adet;4;6;5
2022-08-09;SEBZE;BIBER  KIL ACI;kg;6;28;17
2022-08-09;SEBZE;DOMATES  SERA;kg;6;14;10
2022-08-09;MEYVE;CILEK;kg;10;30;20
2022-08-09;MEYVE;ELMA  STARKING;kg;7.5;18;12.75
2022-08-09;MEYVE;GREYFURT;kg;3;7;5
2022-08-09;SEBZE;KAVUN  TARLA;kg;4;8;6
2022-08-09;SEBZE;KARPUZ;kg;1;4.5;2.75
2022-08-09;MEYVE;NAR;kg;10;44;27
2022-08-09;MEYVE;KIRAZ  ;kg;8;18;13
2022-08-09;MEYVE;KAYISI ;kg;3;6;4.5
2022-08-09;MEYVE;MUZ  YERLI;kg;10;24;17
2022-08-09;MEYVE;ERIK ;kg;5;8;6.5
2022-08-09;MEYVE;VISNE;kg;8;25;16.5
2022-08-09;MEYVE;PORTAKAL  ;kg;5;8;6.5
2022-08-09;MEYVE;PORTAKAL  VALENCIA;kg;5.5;14;9.75
2022-08-09;İTHAL..;KIVI  İTHAL;kg;11;60;35.5
2022-08-09;MEYVE;LIMON  ;kg;8;13;10.5
2022-08-09;SEBZE;Y.MAYDONOZ;bağ;1;3;2
2022-08-09;SEBZE;Y.DEREOTU;bağ;1;3;2
2022-08-09;SEBZE;Y.ROKA;bağ;1;3;2
2022-08-09;SEBZE;Y.NANE;bağ;1;3;2
2022-08-09;MEYVE;KIRAZ  NAPOLYON;kg;10;45;27.5
2022-08-09;MEYVE;INCIR;kg;20;35;27.5
2022-08-10;MEYVE;ELMA  GOLDEN;kg;7;15;11
2022-08-10;MEYVE;ARMUT  ;kg;4;7;5.5
2022-08-10;MEYVE;NEKTARIN  BEYAZ;kg;4;11;7.5
2022-08-10;İTHAL..;AVAKADO;adet;6;16;11
2022-08-10;İTHAL..;ANANAS;adet;12.5;30;21.25
2022-08-10;İTHAL..;MUZ  ITHAL;kg;15;34;24.5
2022-08-10;MEYVE;NEKTARIN KIRMIZI;kg;5;15;10
2022-08-10;SEBZE;BROKOLI;kg;8;12;10
2022-08-10;MEYVE;ŞEFTALI;kg;8;20;14
2022-08-10;MEYVE;KIRAZ  SALIHLI;kg;30;60;45
2022-08-10;SEBZE;BAMYA;kg;18;48;33
2022-08-10;SEBZE;BORULCE;kg;15;35;25
2022-08-10;SEBZE;BEZELYE;kg;4;10;7
2022-08-10;SEBZE;BIBER  SIVRI;kg;8;17;12.5
2022-08-10;SEBZE;BIBER  DOLMA;kg;5;15;10
2022-08-10;SEBZE;DOMATES  TARLA;kg;3;7.5;5.25
2022-08-10;SEBZE;FASULYE   AYSE;kg;10;17;13.5
2022-08-10;SEBZE;FASULYE   CALI;kg;10;20;15
2022-08-10;SEBZE;BARBUNYA TAZE;kg;10;23;16.5
2022-08-10;SEBZE;HAVUC;kg;3;6.5;4.75
2022-08-10;SEBZE;ISPANAK;kg;4;11;7.5
2022-08-10;SEBZE;KABAK TAZE;kg;5;12;8.5
2022-08-10;SEBZE;KABAK  BAL;kg;8;12;10
2022-08-10;SEBZE;KEREVIZ;kg;8;15;11.5
2022-08-10;SEBZE;MARUL;adet;2;6.5;4.25
2022-08-10;SEBZE;PATLICAN  UZUN;kg;2;10;6
2022-08-10;SEBZE;PATLICAN TOPAN;kg;2;8;5
2022-08-10;SEBZE;PANCAR;kg;4;7;5.5
2022-08-10;SEBZE;SOGAN   TAZE;kg;8;11;9.5
2022-08-10;SEBZE;SOGAN   KURU;kg;3.5;9.5;6.5
2022-08-10;SEBZE;LAHANA  KIRMIZI;kg;4;8.5;6.25
2022-08-10;SEBZE;KARNABAHAR;kg;8;15;11.5
2022-08-10;SEBZE;TURP  KIRMIZI;kg;2;5;3.5
2022-08-10;MEYVE;DARI(ADET);adet;2;5;3.5
2022-08-10;SEBZE;SEMIZ OTU;kg;3;12;7.5
2022-08-10;SEBZE;YAPRAK  SALAMURA;kg;8;20;14
2022-08-10;SEBZE;SARIMSAK  TAZE;kg;10;25;17.5
2022-08-10;SEBZE;SARIMSAK  KURU;kg;10;30;20
2022-08-10;SEBZE;PATATES  CALMA;kg;4;12;8
2022-08-10;SEBZE;BIBER  TATLI(ÇARLİSTON);kg;8;18;13
2022-08-10;SEBZE;MARUL AYSBERG;adet;4;8;6
2022-08-10;SEBZE;SOGAN   KIRMIZI;kg;4;12;8
2022-08-10;MEYVE;ARMUT  S.MARIA;kg;7;25;16
2022-08-10;MEYVE;ELMA  ;kg;4;7;5.5
2022-08-10;MEYVE;CILEK;kg;10;25;17.5
2022-08-10;MEYVE;ELMA  STARKING;kg;7.5;13;10.25
2022-08-10;MEYVE;GREYFURT;kg;3;9;6
2022-08-10;SEBZE;MANTAR;kg;11;27;19
2022-08-10;MEYVE;LIMON LAMAS;kg;8;22;15
2022-08-10;SEBZE;PATATES TAZE(YIKANMIŞ);kg;4;11;7.5
2022-08-10;SEBZE;MANTAR (İSTİRİDYE);kg;15;45;30
2022-08-10;SEBZE;BIBER KÖY(MAZO);kg;5;16;10.5
2022-08-10;SEBZE;KAVUN II;kg;3;4.5;3.75
2022-08-10;SEBZE;KARPUZ II;kg;1;3;2
2022-08-10;SEBZE;BIBER KIRMIZI II;kg;3;10;6.5
2022-08-10;MEYVE;INCIR BEYAZ;kg;7;20;13.5
2022-08-10;SEBZE;LAHANA  BEYAZ;kg;3;8;5.5
2022-08-10;SEBZE;PIRASA;kg;5;10;7.5
2022-08-10;SEBZE;PAZI;adet;4;6;5
2022-08-10;SEBZE;BIBER  KIL ACI;kg;6;20;13
2022-08-10;SEBZE;DOMATES  SERA;kg;6;14;10
2022-08-10;SEBZE;SALATALIK  KASA;kg;2;8;5
2022-08-10;SEBZE;DOMATES  SALKIM;kg;5;15;10
2022-08-10;SEBZE;MARUL KIVIRCIK;adet;3;8;5.5
2022-08-10;SEBZE;ACUR;kg;7;14;10.5
2022-08-10;SEBZE;DENIZ BÖRÜLCESİ;adet;5;10;7.5
2022-08-10;MEYVE;KAYISI  TOKALI;kg;8;25;16.5
2022-08-10;MEYVE;KAYISI  IGDIR;kg;5;21.5;13.25
2022-08-10;MEYVE;ARMUT  DEVECI;kg;8;17;12.5
2022-08-10;SEBZE;MARUL LOLOROSSO;adet;4;7.5;5.75
2022-08-10;SEBZE;DOMATES CHERRY;kg;10;17.5;13.75
2022-08-10;SEBZE;TURP  FINDIK;adet;1;3.5;2.25
2022-08-10;SEBZE;DOMATES SALÇALIK(RİO);kg;2;7;4.5
2022-08-10;SEBZE;DOMATES  BEEF;kg;5;15;10
2022-08-10;MEYVE;KIVI  YERLI;kg;15;50;32.5
2022-08-10;İTHAL..;ZENCEFİL;kg;45;52;48.5
2022-08-10;MEYVE;ÜZÜM  RED GLOBE;kg;10;15;12.5
2022-08-10;MEYVE;ELMA GSMİT;kg;10;22;16
2022-08-10;İTHAL..;ELMA STARKING(İTHAL);kg;10;25;17.5
2022-08-10;SEBZE;SALATALIK  SİLOR;kg;3;10;6.5
2022-08-10;MEYVE;ELMA  ARJANTİN;kg;9;18;13.5
2022-08-10;İTHAL..;SARIMSAK  İTHAL;kg;20;50;35
2022-08-10;MEYVE;ARMUT AKÇA;kg;10;27;18.5
2022-08-10;SEBZE;SALATALIK   KORNİŞON;kg;3;9;6
2022-08-10;MEYVE;ÜZÜM  BEYAZ;kg;7;20;13.5
2022-08-10;MEYVE;ÜZÜM  SİYAH;kg;5;20;12.5
2022-08-10;SEBZE;DOMATES SALKIM  (İYİ TARIM);kg;5;16;10.5
2022-08-10;SEBZE;DOMATES PEMBE;kg;10;20;15
2022-08-10;SEBZE;BIBER KIRMIZI;kg;8;22;15
2022-08-10;SEBZE;KAVUN  TARLA;kg;4;6;5
2022-08-10;SEBZE;KARPUZ;kg;1;6;3.5
2022-08-10;MEYVE;NAR;kg;10;50;30
2022-08-10;MEYVE;KIRAZ  ;kg;8;18;13
2022-08-10;MEYVE;KAYISI ;kg;3;6;4.5
2022-08-10;MEYVE;MUZ  YERLI;kg;10;23;16.5
2022-08-10;MEYVE;ERIK ;kg;5;8;6.5
2022-08-10;MEYVE;VISNE;kg;8;23;15.5
2022-08-10;MEYVE;PORTAKAL  ;kg;5;8;6.5
2022-08-10;MEYVE;PORTAKAL  VALENCIA;kg;5.5;15;10.25
2022-08-10;İTHAL..;KIVI  İTHAL;kg;11;60;35.5
2022-08-10;MEYVE;LIMON  ;kg;8;13;10.5
2022-08-10;SEBZE;Y.MAYDONOZ;bağ;1;3;2
2022-08-10;SEBZE;Y.DEREOTU;bağ;1;3;2
2022-08-10;SEBZE;Y.ROKA;bağ;1;3;2
2022-08-10;SEBZE;Y.NANE;bağ;1;3;2
2022-08-10;MEYVE;KIRAZ  NAPOLYON;kg;10;45;27.5
2022-08-10;MEYVE;INCIR;kg;20;30;25
2022-08-10;MEYVE;ERIK  PAPAZ;kg;10;23;16.5
2022-08-10;MEYVE;ERIK  ANJELIKA;kg;5;20;12.5
2022-08-10;MEYVE;ÜZÜM  SULTANİYE;kg;8;15;11.5
2022-08-10;İTHAL..;ELMA GSMIT(İTHAL);kg;10;29;19.5
2022-08-11;MEYVE;KIRAZ  NAPOLYON;kg;10;45;27.5
2022-08-11;MEYVE;INCIR;kg;20;30;25
2022-08-11;MEYVE;ERIK  PAPAZ;kg;10;23;16.5
2022-08-11;MEYVE;ÜZÜM  SULTANİYE;kg;8;19;13.5
2022-08-11;İTHAL..;ELMA GSMIT(İTHAL);kg;10;29;19.5
2022-08-11;MEYVE;ELMA  GOLDEN;kg;7;15;11
2022-08-11;MEYVE;ARMUT  ;kg;4;7;5.5
2022-08-11;MEYVE;NEKTARIN  BEYAZ;kg;4;12;8
2022-08-11;İTHAL..;AVAKADO;adet;6;18;12
2022-08-11;İTHAL..;MUZ  ITHAL;kg;15;33;24
2022-08-11;MEYVE;NEKTARIN KIRMIZI;kg;5;15;10
2022-08-11;SEBZE;BROKOLI;kg;8;15;11.5
2022-08-11;MEYVE;ŞEFTALI;kg;8;26;17
2022-08-11;MEYVE;KIRAZ  SALIHLI;kg;30;70;50
2022-08-11;SEBZE;BAMYA;kg;18;40;29
2022-08-11;SEBZE;BORULCE;kg;11;35;23
2022-08-11;SEBZE;BEZELYE;kg;4;10;7
2022-08-11;SEBZE;BIBER  SIVRI;kg;8;23;15.5
2022-08-11;SEBZE;BIBER  DOLMA;kg;5;13;9
2022-08-11;SEBZE;DOMATES  TARLA;kg;3;7.5;5.25
2022-08-11;SEBZE;FASULYE   AYSE;kg;10;22;16
2022-08-11;SEBZE;FASULYE   CALI;kg;10;23;16.5
2022-08-11;SEBZE;BARBUNYA TAZE;kg;10;24;17
2022-08-11;SEBZE;ISPANAK;kg;4;8;6
2022-08-11;SEBZE;KABAK TAZE;kg;5;20;12.5
2022-08-11;SEBZE;KABAK  BAL;kg;8;12;10
2022-08-11;SEBZE;KEREVIZ;kg;8;10;9
2022-08-11;SEBZE;MARUL;adet;2;6;4
2022-08-11;SEBZE;PATLICAN  UZUN;kg;2;7;4.5
2022-08-11;SEBZE;PATLICAN TOPAN;kg;2;7;4.5
2022-08-11;SEBZE;PANCAR;kg;2;5;3.5
2022-08-11;SEBZE;SOGAN   TAZE;kg;8;12;10
2022-08-11;SEBZE;SOGAN   KURU;kg;3.5;10;6.75
2022-08-11;SEBZE;LAHANA  KIRMIZI;kg;4;7;5.5
2022-08-11;SEBZE;KARNABAHAR;kg;8;15;11.5
2022-08-11;SEBZE;TURP  KIRMIZI;kg;2;5;3.5
2022-08-11;MEYVE;DARI(ADET);adet;2;3;2.5
2022-08-11;SEBZE;YAPRAK  SALAMURA;kg;8;20;14
2022-08-11;SEBZE;SARIMSAK  TAZE;kg;10;25;17.5
2022-08-11;SEBZE;SARIMSAK  KURU;kg;10;30;20
2022-08-11;SEBZE;PATATES  CALMA;kg;4;13;8.5
2022-08-11;SEBZE;BIBER  TATLI(ÇARLİSTON);kg;8;17;12.5
2022-08-11;SEBZE;MARUL AYSBERG;adet;4;9;6.5
2022-08-11;SEBZE;MANTAR;kg;11;22;16.5
2022-08-11;SEBZE;SOGAN   KIRMIZI;kg;4;10;7
2022-08-11;MEYVE;ARMUT  S.MARIA;kg;7;25;16
2022-08-11;MEYVE;ELMA  ;kg;4;7;5.5
2022-08-11;MEYVE;ARMUT AKÇA;kg;10;27;18.5
2022-08-11;SEBZE;SALATALIK   KORNİŞON;kg;3;9;6
2022-08-11;MEYVE;ÜZÜM  BEYAZ;kg;7;22;14.5
2022-08-11;MEYVE;ÜZÜM  SİYAH;kg;5;24;14.5
2022-08-11;SEBZE;DOMATES SALKIM  (İYİ TARIM);kg;5;16;10.5
2022-08-11;SEBZE;DOMATES PEMBE;kg;10;16;13
2022-08-11;MEYVE;LIMON LAMAS;kg;8;21;14.5
2022-08-11;SEBZE;PATATES TAZE(YIKANMIŞ);kg;4;11;7.5
2022-08-11;SEBZE;MANTAR (İSTİRİDYE);kg;15;30;22.5
2022-08-11;SEBZE;BIBER KÖY(MAZO);kg;5;15;10
2022-08-11;SEBZE;KAVUN II;kg;3;6;4.5
2022-08-11;SEBZE;KARPUZ II;kg;1;3;2
2022-08-11;SEBZE;BIBER KIRMIZI II;kg;3;10;6.5
2022-08-11;MEYVE;INCIR BEYAZ;kg;7;25;16
2022-08-11;SEBZE;LAHANA  BEYAZ;kg;3;6;4.5
2022-08-11;SEBZE;PIRASA;kg;5;12;8.5
2022-08-11;SEBZE;PAZI;adet;3;5;4
2022-08-11;SEBZE;BIBER  KIL ACI;kg;6;15;10.5
2022-08-11;SEBZE;DOMATES  SERA;kg;6;12;9
2022-08-11;SEBZE;SALATALIK  KASA;kg;2;7.5;4.75
2022-08-11;SEBZE;DOMATES  SALKIM;kg;5;14;9.5
2022-08-11;SEBZE;MARUL KIVIRCIK;adet;3;9;6
2022-08-11;SEBZE;ACUR;kg;7;14;10.5
2022-08-11;SEBZE;DENIZ BÖRÜLCESİ;adet;3;7;5
2022-08-11;MEYVE;KAYISI  TOKALI;kg;8;23;15.5
2022-08-11;MEYVE;KAYISI  IGDIR;kg;5;21.5;13.25
2022-08-11;MEYVE;ARMUT  DEVECI;kg;8;17;12.5
2022-08-11;SEBZE;MARUL LOLOROSSO;adet;4;9;6.5
2022-08-11;SEBZE;DOMATES CHERRY;kg;6;14;10
2022-08-11;SEBZE;DOMATES SALÇALIK(RİO);kg;2;5;3.5
2022-08-11;SEBZE;DOMATES  BEEF;kg;5;14;9.5
2022-08-11;MEYVE;KIVI  YERLI;kg;15;50;32.5
2022-08-11;İTHAL..;ZENCEFİL;kg;45;52;48.5
2022-08-11;MEYVE;ÜZÜM  RED GLOBE;kg;10;17;13.5
2022-08-11;MEYVE;ELMA GSMİT;kg;10;22;16
2022-08-11;SEBZE;SALATALIK  SİLOR;kg;3;10;6.5
2022-08-11;MEYVE;ELMA  ARJANTİN;kg;9;15;12
2022-08-11;İTHAL..;SARIMSAK  İTHAL;kg;20;50;35
2022-08-11;MEYVE;ERIK  ANJELIKA;kg;5;20;12.5
2022-08-11;İTHAL..;ANANAS;adet;12.5;30;21.25
2022-08-11;SEBZE;HAVUC;kg;3;6.5;4.75
2022-08-11;SEBZE;SEMIZ OTU;kg;3;10;6.5
2022-08-11;SEBZE;BIBER KIRMIZI;kg;8;22;15
2022-08-11;SEBZE;TURP  FINDIK;adet;1;3.5;2.25
2022-08-11;İTHAL..;ELMA STARKING(İTHAL);kg;10;25;17.5
2022-08-11;MEYVE;CILEK;kg;10;25.5;17.75
2022-08-11;MEYVE;ELMA  STARKING;kg;7.5;13;10.25
2022-08-11;MEYVE;GREYFURT;kg;3;7;5
2022-08-11;SEBZE;KAVUN  TARLA;kg;4;7;5.5
2022-08-11;SEBZE;KARPUZ;kg;1;4;2.5
2022-08-11;MEYVE;NAR;kg;10;40;25
2022-08-11;MEYVE;KIRAZ  ;kg;8;18;13
2022-08-11;MEYVE;KAYISI ;kg;3;6;4.5
2022-08-11;MEYVE;MUZ  YERLI;kg;10;22;16
2022-08-11;MEYVE;ERIK ;kg;5;8;6.5
2022-08-11;MEYVE;VISNE;kg;8;25;16.5
2022-08-11;MEYVE;PORTAKAL  ;kg;5;8;6.5
2022-08-11;MEYVE;PORTAKAL  VALENCIA;kg;5.5;14;9.75
2022-08-11;İTHAL..;KIVI  İTHAL;kg;11;60;35.5
2022-08-11;MEYVE;LIMON  ;kg;8;13;10.5
2022-08-11;SEBZE;Y.MAYDONOZ;bağ;1;3;2
2022-08-11;SEBZE;Y.DEREOTU;bağ;1;3;2
2022-08-11;SEBZE;Y.ROKA;bağ;1;3;2
2022-08-11;SEBZE;Y.NANE;bağ;1;3;2
2022-08-12;MEYVE;ELMA  STARKING;kg;7.5;13;10.25
2022-08-12;MEYVE;GREYFURT;kg;5;8;6.5
2022-08-12;SEBZE;KAVUN  TARLA;kg;4;8;6
2022-08-12;SEBZE;KARPUZ;kg;1;5;3
2022-08-12;MEYVE;NAR;kg;10;60;35
2022-08-12;MEYVE;KIRAZ  ;kg;8;18;13
2022-08-12;MEYVE;KAYISI ;kg;5;12;8.5
2022-08-12;MEYVE;MUZ  YERLI;kg;10;25;17.5
2022-08-12;MEYVE;ERIK ;kg;5;8;6.5
2022-08-12;MEYVE;VISNE;kg;8;24;16
2022-08-12;MEYVE;PORTAKAL  ;kg;5;8;6.5
2022-08-12;MEYVE;PORTAKAL  VALENCIA;kg;5.5;17;11.25
2022-08-12;İTHAL..;KIVI  İTHAL;kg;11;70;40.5
2022-08-12;MEYVE;LIMON  ;kg;8;13;10.5
2022-08-12;SEBZE;Y.MAYDONOZ;bağ;1;3;2
2022-08-12;SEBZE;Y.DEREOTU;bağ;1;3;2
2022-08-12;SEBZE;Y.ROKA;bağ;1;3;2
2022-08-12;SEBZE;Y.NANE;bağ;1;3;2
2022-08-12;MEYVE;KIRAZ  NAPOLYON;kg;10;45;27.5
2022-08-12;MEYVE;INCIR;kg;20;30;25
2022-08-12;MEYVE;ERIK  PAPAZ;kg;10;20;15
2022-08-12;MEYVE;ERIK  ANJELIKA;kg;5;15;10
2022-08-12;MEYVE;ÜZÜM  SULTANİYE;kg;8;20;14
2022-08-12;İTHAL..;ELMA GSMIT(İTHAL);kg;10;29;19.5
2022-08-12;MEYVE;ELMA  GOLDEN;kg;7;15;11
2022-08-12;MEYVE;ARMUT  ;kg;4;7;5.5
2022-08-12;MEYVE;NEKTARIN  BEYAZ;kg;4;12;8
2022-08-12;İTHAL..;AVAKADO;adet;6;18;12
2022-08-12;İTHAL..;ANANAS;adet;12.5;32;22.25
2022-08-12;İTHAL..;MUZ  ITHAL;kg;15;35;25
2022-08-12;MEYVE;NEKTARIN KIRMIZI;kg;5;15;10
2022-08-12;SEBZE;BROKOLI;kg;8;15;11.5
2022-08-12;MEYVE;ŞEFTALI;kg;8;27;17.5
2022-08-12;MEYVE;KIRAZ  SALIHLI;kg;30;60;45
2022-08-12;SEBZE;BAMYA;kg;18;48;33
2022-08-12;SEBZE;BORULCE;kg;11;35;23
2022-08-12;SEBZE;BEZELYE;kg;4;10;7
2022-08-12;SEBZE;BIBER  SIVRI;kg;8;20;14
2022-08-12;SEBZE;BIBER  DOLMA;kg;5;12;8.5
2022-08-12;SEBZE;DOMATES  TARLA;kg;3;6;4.5
2022-08-12;SEBZE;FASULYE   AYSE;kg;10;25;17.5
2022-08-12;SEBZE;FASULYE   CALI;kg;10;25;17.5
2022-08-12;SEBZE;BARBUNYA TAZE;kg;10;24;17
2022-08-12;SEBZE;HAVUC;kg;3;7;5
2022-08-12;SEBZE;ISPANAK;kg;4;8;6
2022-08-12;SEBZE;KABAK TAZE;kg;5;15;10
2022-08-12;SEBZE;KABAK  BAL;kg;7;10;8.5
2022-08-12;SEBZE;KEREVIZ;kg;8;12;10
2022-08-12;SEBZE;MARUL;adet;2;6;4
2022-08-12;SEBZE;PATLICAN  UZUN;kg;2;10;6
2022-08-12;SEBZE;PATLICAN TOPAN;kg;2;10;6
2022-08-12;SEBZE;PANCAR;kg;2;6;4
2022-08-12;SEBZE;SOGAN   TAZE;kg;8;12;10
2022-08-12;SEBZE;SOGAN   KURU;kg;3.5;10;6.75
2022-08-12;SEBZE;LAHANA  KIRMIZI;kg;4;8;6
2022-08-12;SEBZE;KARNABAHAR;kg;8;15;11.5
2022-08-12;SEBZE;TURP  KIRMIZI;kg;5;7;6
2022-08-12;MEYVE;DARI(ADET);adet;2;4;3
2022-08-12;SEBZE;SEMIZ OTU;kg;3;10;6.5
2022-08-12;SEBZE;YAPRAK  SALAMURA;kg;8;20;14
